Date,Ta_C,SM_5,SM_20,SM_50
2017-03-16,9.83588528125,0.16060614270833334,0.14747775833333332,0.0535621984375
2017-03-17,7.9551249375,0.15397369166666666,0.14493718958333332,0.05384197197916667
2017-03-18,10.535291635416666,0.14901386458333332,0.14245239791666667,0.05313306708333333
2017-03-19,10.329104041666666,0.14426448229166666,0.13995523333333335,0.052419353125
2017-03-20,9.324989489583333,0.13992802604166665,0.13755938229166667,0.05271863020833333
2017-03-21,6.572572853125,0.13642615729166666,0.13561497083333332,0.052498251354166664
2017-03-22,11.237979052083334,0.13329801354166668,0.133915228125,0.051920926770833334
2017-03-23,7.9939999375,0.12939398333333332,0.13199021145833334,0.051845763333333336
2017-03-24,3.433281216666667,0.12653874166666668,0.13045834270833334,0.051470154375
2017-03-25,5.970437459479166,0.12337959375,0.12890368958333334,0.0511032421875
2017-03-26,2.188729165625,0.12304144375,0.12841158333333333,0.0509930196875
2017-03-27,1.6009895844791666,0.12471110104166666,0.12720502708333334,0.05037201270833333
2017-03-28,0.39405208416666665,0.16453786145833332,0.12758325208333332,0.0500752421875
2017-03-29,2.400281196875,0.211970571875,0.13965341875,0.050088935
2017-03-30,5.645281125,0.20322154166666667,0.16063962604166668,0.05029008125
2017-03-31,-0.49984375,0.22563375520833334,0.17520427916666667,0.05008977083333333
2017-04-01,-1.120729165625,0.21841129375,0.18480116041666667,0.05056847510416666
2017-04-02,3.528843676041667,0.209089703125,0.18415714375,0.050870703125
2017-04-03,0.6169479166666667,0.20042666458333333,0.17906111875,0.0508609815625
2017-04-04,-3.7506666677083333,0.20367971875,0.17799410416666667,0.0512872925
2017-04-05,-2.548760354166667,0.212489984375,0.18333822604166666,0.0522405115625
2017-04-06,4.640656188541667,0.229373234375,0.198354171875,0.05306199885416667
2017-04-07,8.662114530208333,0.228914653125,0.21586023125,0.05708489645833333
2017-04-08,10.349926875,0.20983544791666667,0.20125789270833333,0.0686038465625
2017-04-09,0.555760415625,0.204145415625,0.192266240625,0.0724195478125
2017-04-10,1.7124270521875,0.188070040625,0.185038390625,0.0741240603125
2017-04-11,5.24015615625,0.18598719166666666,0.180563634375,0.07482206979166667
2017-04-12,8.278281229166666,0.18070848958333333,0.176217559375,0.07479523583333333
2017-04-13,8.632031229375,0.17334321979166667,0.17163463958333333,0.07391264510416666
2017-04-14,11.40723953125,0.16535152708333334,0.16703135520833334,0.07377276666666667
2017-04-15,6.329385364583334,0.15700054375,0.162939809375,0.07476154510416666
2017-04-16,6.323395791666667,0.15058256666666667,0.15954162395833332,0.07494226197916666
2017-04-17,8.673697906354166,0.14480918229166667,0.15637479375,0.07415068510416667
2017-04-18,9.64284371875,0.13858120937500001,0.15317342916666665,0.07181349833333334
2017-04-19,6.873260291666667,0.15204639270833334,0.15111353020833332,0.07101500489583333
2017-04-20,1.985416634375,0.16583140520833334,0.14997728854166667,0.0707737025
2017-04-21,1.1281666645833333,0.21521791354166667,0.15944422187500001,0.07059943625
2017-04-22,1.5593020833333333,0.2167403875,0.182059121875,0.07003804395833334
2017-04-23,9.032666604166666,0.20111448645833332,0.17818819375,0.06974175395833333
2017-04-24,7.049926989583334,0.18560586770833334,0.17147312395833333,0.06992183125
2017-04-25,1.9954791666666667,0.18887864583333333,0.16854533333333332,0.0696597009375
2017-04-26,1.6431770834375,0.18078409375,0.166259821875,0.069584441875
2017-04-27,0.7198958364583333,0.1786923625,0.16364505625,0.06947919270833333
2017-04-28,-2.6272708322916665,0.17726919479166667,0.16142838854166666,0.06895908833333333
2017-04-29,-6.399833322916667,0.18541877916666666,0.161550553125,0.06849049479166666
2017-04-30,-0.38283328125000005,0.204621571875,0.17451166354166667,0.0687129278125
2017-05-01,4.783489520833333,0.21402900833333333,0.19551277083333332,0.07143670458333333
2017-05-02,4.068156197916666,0.20277610416666667,0.18897078541666668,0.07494221385416666
2017-05-03,2.6342083029166665,0.20431692395833334,0.18604357291666668,0.0771371115625
2017-05-04,8.309979135416667,0.19656916145833334,0.18390385104166668,0.07870169708333333
2017-05-05,10.34110415625,0.18446494791666668,0.17772214166666667,0.079737955625
2017-05-06,12.734531166666667,0.17157675625,0.171650809375,0.07924216572916666
2017-05-07,11.846354072916666,0.16056884895833334,0.16612389791666668,0.0795105128125
2017-05-08,7.999020802083333,0.15879328125,0.16209900520833334,0.07889929645833334
2017-05-09,7.598572760416666,0.21898421041666666,0.174032559375,0.07846950875
2017-05-10,4.8817916666666665,0.23552303854166667,0.2002342875,0.07888850041666667
2017-05-11,6.6789583021875,0.22710837395833333,0.21153818229166668,0.0905135215625
2017-05-12,10.504270791666666,0.205497640625,0.19593043645833333,0.09716015947916666
2017-05-13,13.845666572916667,0.18702302604166668,0.18514811145833335,0.09670688416666667
2017-05-14,10.121770770833333,0.170053696875,0.17687073020833333,0.09484595177083334
2017-05-15,11.059260385416666,0.15708492708333333,0.17064785104166666,0.09324208020833333
2017-05-16,8.808218604166667,0.14572653020833334,0.165015859375,0.09216711020833333
2017-05-17,5.9890103635416665,0.13997210625,0.16078722083333333,0.09109739208333334
2017-05-18,-1.1606979136458333,0.22387941875,0.1770053125,0.09019851385416666
2017-05-19,-0.9659479155208334,0.23492975729166665,0.20322013229166666,0.09166190322916666
2017-05-20,1.2707916666666668,0.24190979791666667,0.216463046875,0.10807505947916667
2017-05-21,3.26442705,0.241435271875,0.22110113125,0.125111325
2017-05-22,2.979093707291667,0.24374491875,0.22509862916666667,0.13211454375
2017-05-23,3.4865937291666667,0.24346401354166666,0.224445975,0.13561878125
2017-05-24,10.964822875,0.24537240729166668,0.23342316875,0.14622951354166666
2017-05-25,9.29135409375,0.22842068645833333,0.21277349479166666,0.14008884166666666
2017-05-26,7.425989552083333,0.23011636666666666,0.21634946875,0.14013850104166667
2017-05-27,5.42761453125,0.21430663958333332,0.20169153854166666,0.135446546875
2017-05-28,6.982479083333334,0.20444820833333333,0.195013934375,0.1314186375
2017-05-29,6.336916551041667,0.19702585729166666,0.18928805833333334,0.12799866145833333
2017-05-30,9.310572916666667,0.19000106979166667,0.18554984270833333,0.125407965625
2017-05-31,11.089031208333333,0.176687821875,0.18043015625,0.12316115416666666
2017-06-01,11.800312479166667,0.16486899479166667,0.175922303125,0.12061755208333333
2017-06-02,10.669520697916667,0.15636271458333334,0.17208266770833333,0.118143884375
2017-06-03,10.085041635416667,0.156328259375,0.16972642500000001,0.11624401354166666
2017-06-04,12.804979104166666,0.148069425,0.16647614583333334,0.11408706041666666
2017-06-05,12.957374916666666,0.13652945416666667,0.16216749270833333,0.11201722604166667
2017-06-06,10.659239541666667,0.13165109583333334,0.15954719791666666,0.11011032916666667
2017-06-07,12.27920828125,0.127436515625,0.15803400729166667,0.10857608125
2017-06-08,14.400187458333333,0.119407815625,0.15426982708333334,0.10670228541666667
2017-06-09,16.949999916666666,0.110767403125,0.149659709375,0.10410475729166667
2017-06-10,20.34471875,0.1021283384375,0.14440394791666666,0.10153570197916667
2017-06-11,16.8401875,0.09414336010416667,0.13847050833333333,0.09907692291666667
2017-06-12,15.20995825,0.0894083521875,0.13373776874999999,0.0963959575
2017-06-13,11.726791666666667,0.08514443385416667,0.12805947604166668,0.09371999072916666
2017-06-14,14.2421145,0.08301519135416667,0.12253123645833333,0.091200951875
2017-06-15,14.685437489583334,0.080331035,0.11663584895833333,0.08785517729166667
2017-06-16,16.666510364583335,0.07771667958333334,0.11141677083333333,0.08467560927083333
2017-06-17,16.602552052083333,0.07566938552083333,0.10608757708333333,0.0815694878125
2017-06-18,15.125614427083333,0.07331669125,0.1012723821875,0.07881987114583333
2017-06-19,14.83773953125,0.07029213177083334,0.0962754090625,0.07614767697916666
2017-06-20,18.89034359375,0.06719595885416667,0.09181478510416667,0.07330455291666667
2017-06-21,20.393010416666666,0.06381422239583333,0.087337275,0.06981431
2017-06-22,16.834447916666665,0.06015223114583333,0.08305868677083333,0.06658336677083333
2017-06-23,10.294104,0.0589579071875,0.07959142395833334,0.06393347447916667
2017-06-24,10.910583291666667,0.05788904072916667,0.07681337552083334,0.06191214177083333
2017-06-25,12.26246865625,0.05748063322916667,0.07465709604166666,0.060352470416666665
2017-06-26,14.925968718750001,0.057003146145833336,0.07236028083333333,0.058770876770833334
2017-06-27,17.726437416666666,0.0551095746875,0.0699773421875,0.056514801354166665
2017-06-28,16.073510354166668,0.05301668020833333,0.06771375447916667,0.053296914270833336
2017-06-29,15.249031197916667,0.0518803721875,0.06588622010416667,0.05144506895833333
2017-06-30,10.583239541666666,0.050905546354166664,0.06499021739583333,0.0502030378125
2017-07-01,13.87625,0.052249003333333335,0.063310274375,0.04819607010416667
2017-07-02,16.217572822916665,0.05173833885416667,0.0631141690625,0.04659729104166667
2017-07-03,17.073593697916667,0.0511085634375,0.062388348333333336,0.0445124090625
2017-07-04,16.909697916666666,0.05071698041666667,0.0617581925,0.042352593229166666
2017-07-05,17.44152075,0.050107210416666666,0.061234919166666665,0.040696155
2017-07-06,17.690322916666666,0.05085245260416667,0.060190071666666664,0.039286140625
2017-07-07,13.97663534375,0.0535026384375,0.05985484135416667,0.03826164916666667
2017-07-08,12.845051885416666,0.11107601916666666,0.06595867979166667,0.03809728302083333
2017-07-09,15.732374875,0.16272081666666666,0.07626374625,0.037554862083333335
2017-07-10,16.489552083333333,0.14723425520833333,0.07652402010416667,0.03671965895833333
2017-07-11,17.256385416666667,0.14731355416666667,0.0762462765625,0.036218687916666666
2017-07-12,14.8604375,0.13895323645833332,0.07598917510416667,0.03588681083333333
2017-07-13,15.711989479166666,0.131463171875,0.07575726635416667,0.03542836791666667
2017-07-14,16.637593677083334,0.117543925,0.0754438309375,0.035181025104166666
2017-07-15,16.222427052083333,0.10361294135416667,0.0750192653125,0.03485981208333333
2017-07-16,15.74764571875,0.09156153510416666,0.0740354184375,0.03405845645833333
2017-07-17,17.5174375,0.08441617166666666,0.07268016458333333,0.03385979375
2017-07-18,18.272427083333334,0.07985216916666667,0.07136566072916667,0.03338272520833333
2017-07-19,17.292927083333332,0.075507166875,0.07061685197916667,0.033304449270833335
2017-07-20,16.751822916666665,0.07770298958333334,0.07039269208333333,0.03272426395833333
2017-07-21,15.293447916666667,0.13619847385416667,0.0714682459375,0.033554023645833334
2017-07-22,15.43027075,0.189249303125,0.0727420425,0.03397440333333333
2017-07-23,16.230051958333334,0.16909270208333332,0.07340509416666667,0.03230125385416666
2017-07-24,17.27246875,0.151252125,0.07417164197916666,0.0318911684375
2017-07-25,16.31109375,0.14864070416666667,0.074931945,0.03166919458333333
2017-07-26,14.352385416666667,0.19729723125,0.076769071875,0.03189190208333333
2017-07-27,15.235010375,0.19899126666666667,0.09030307385416667,0.032143156770833334
2017-07-28,16.515322916666666,0.18115494791666667,0.11434396145833334,0.031854441145833336
2017-07-29,15.832572916666667,0.17176987604166666,0.11771598125,0.031846739375
2017-07-30,14.648791604166666,0.16148995520833334,0.11673973333333333,0.0317179840625
2017-07-31,14.713604052083333,0.15363879270833333,0.11395399270833334,0.031623913854166665
2017-08-01,13.528739427083334,0.14405289166666665,0.11042856354166666,0.031199180416666666
2017-08-02,14.77696865625,0.14717195833333332,0.10692437291666666,0.031085095312499998
2017-08-03,11.142406052083333,0.16395547708333333,0.10465101875,0.0311270165625
2017-08-04,16.5426144375,0.17219995,0.10255441354166667,0.0309526534375
2017-08-05,15.618781197916666,0.15730090625,0.09938484947916666,0.030774038541666666
2017-08-06,12.050447864583333,0.14983672291666666,0.09696149666666666,0.030907328229166666
2017-08-07,9.7589996875,0.18056668333333334,0.09642755479166666,0.030716592708333334
2017-08-08,9.698822833333333,0.2224789875,0.10889385666666666,0.030980776458333335
2017-08-09,10.4354894375,0.215498284375,0.13569068020833333,0.031117441979166667
2017-08-10,11.494541604166667,0.215022934375,0.148974059375,0.031140298229166665
2017-08-11,12.45813534375,0.20083611354166667,0.148414015625,0.031026440833333332
2017-08-12,14.566645708333333,0.18504119166666666,0.141966,0.031064446354166667
2017-08-13,14.447697791666666,0.170590090625,0.13437778645833334,0.0308476828125
2017-08-14,14.492916510416666,0.16614337291666667,0.12751410104166666,0.03156779572916667
2017-08-15,14.1271144375,0.16375267708333333,0.12175465208333333,0.0309449428125
2017-08-16,12.309604041666667,0.15688906770833333,0.11636169166666667,0.030997460520833332
2017-08-17,13.485333322916667,0.14572456666666667,0.111469971875,0.030509114270833332
2017-08-18,16.1124165625,0.130746546875,0.10671698333333333,0.0302537834375
2017-08-19,16.605229010416668,0.11597562604166667,0.10206075864583333,0.029621331041666667
2017-08-20,14.312333239583333,0.104144565625,0.09760514072916666,0.029391804791666667
2017-08-21,14.261791427083333,0.09907052541666667,0.09393304802083334,0.0291990809375
2017-08-22,13.60710409375,0.0959672575,0.091092684375,0.029140758125
2017-08-23,14.378822770833333,0.09210961083333333,0.08852648135416667,0.02951616
2017-08-24,12.577676875,0.088372893125,0.08576779479166667,0.028778794479166668
2017-08-25,14.38616659375,0.08649304083333334,0.08327182541666667,0.028581375625
2017-08-26,16.665885270833332,0.08376796489583334,0.0803762640625,0.028257296770833332
2017-08-27,15.246270697916666,0.08063922927083333,0.07792575322916667,0.027875946354166667
2017-08-28,15.016781083333333,0.07774671822916666,0.075453528125,0.028127460833333333
2017-08-29,14.5719685625,0.07682134083333333,0.0736879975,0.027477861666666666
2017-08-30,14.502197791666667,0.07607379416666667,0.0717594915625,0.028086531770833333
2017-08-31,14.033708302083333,0.07573080427083334,0.07027555354166666,0.028265959583333333
2017-09-01,14.61076025,0.07786196833333334,0.0697061190625,0.0270660003125
2017-09-02,15.775833135416667,NA,0.06879259541666667,0.027207177916666665
2017-09-03,18.081729041666666,NA,0.06699155479166667,0.0279035203125
2017-09-04,16.02783321875,NA,0.0652098746875,0.0264392153125
2017-09-05,10.95563525,NA,0.06324679145833333,0.026641532395833334
2017-09-06,12.021885354166667,NA,0.0627533440625,0.025156875104166667
2017-09-07,13.792906114583333,NA,0.061629935000000004,0.0251259215625
2017-09-08,13.983489416666666,NA,0.061187250625,0.024653135520833334
2017-09-09,14.658093677083333,NA,0.06103715552083333,0.025115449479166666
2017-09-10,14.019104125,NA,0.059875288020833334,0.024030152083333332
2017-09-11,14.151885343750001,NA,0.060203285104166664,0.0236755228125
2017-09-12,16.031822697916667,NA,0.059575749895833335,0.023305045208333333
2017-09-13,15.492135416666667,NA,0.060917331875,0.02309950625
2017-09-14,14.250333229166667,NA,0.060165634583333336,0.022843479791666666
2017-09-15,13.362812458333334,NA,0.059595622291666664,0.022612417395833334
2017-09-16,9.980624916666667,NA,0.05824524302083333,0.022410977083333332
2017-09-17,8.556583291666666,NA,0.056874194375,0.022281896875
2017-09-18,11.244760322916667,NA,0.0566771446875,0.022007681145833333
2017-09-19,15.39985415625,NA,0.05715836770833333,0.021605833958333334
2017-09-20,13.288718697916666,NA,0.0568341740625,0.0217983215625
2017-09-21,15.525260291666667,NA,0.05597942875,0.021512446770833332
2017-09-22,11.100135333333334,NA,0.055366554375,0.02048180583333333
2017-09-23,5.441885395833333,NA,0.0552412096875,0.020534448645833335
2017-09-24,3.0694791645833335,NA,0.05705041739583333,0.021560668229166666
2017-09-25,2.5181978739583335,NA,0.06909436333333334,0.022779753229166668
2017-09-26,4.6070832614583335,NA,0.07580170208333334,0.0223565709375
2017-09-27,5.402697916666667,NA,0.07957824333333334,0.021577185208333332
2017-09-28,4.9288645833333335,NA,0.08250929697916666,0.021635757499999998
2017-09-29,5.150072871875,NA,0.09721302520833333,0.02211718375
2017-09-30,7.9969791458333335,NA,0.11799868854166666,0.022094260416666667
2017-10-01,4.9583020625,NA,0.13351588125,0.022520689895833335
2017-10-02,0.45933333125,NA,0.16700644375,0.022819141875
2017-10-03,1.3993645822916667,NA,0.187404909375,0.023489461354166668
2017-10-04,6.897822885520833,NA,0.20478609583333332,0.025015734583333334
2017-10-05,7.474499989583333,NA,0.19210932708333334,0.02697078958333333
2017-10-06,4.985781229166666,NA,0.18207621979166666,0.030127377604166665
2017-10-07,10.28895825,NA,0.17435511875,0.033310800625
2017-10-08,8.4888749803125,NA,0.16740111458333334,0.0367695325
2017-10-09,-3.5666458333333333,NA,0.167069959375,0.039654176875
2017-10-10,-0.4338125114583333,NA,0.191626909375,0.04271646885416667
2017-10-11,9.4016978020833335,NA,0.20784951666666668,0.050120932916666666
2017-10-12,11.4113436875,NA,0.19849288333333334,0.0613593240625
2017-10-13,5.6979270625,NA,0.188525478125,0.06683177572916667
2017-10-14,3.145979083333333,NA,0.18190757083333334,0.06930720458333334
2017-10-15,6.40669998,NA,0.176822672,0.071036541
2017-10-16,9.8534165625,NA,0.17188749895833333,0.07181663197916667
2017-10-17,10.135854125,NA,0.16735001979166667,0.072010336875
2017-10-18,9.9560936875,NA,0.16330736666666668,0.071776951875
2017-10-19,9.814510395833333,NA,0.159590040625,0.07143200125
2017-10-20,11.334364489583333,NA,0.15603304375,0.0705577821875
2017-10-21,0.6887291666666667,NA,0.15316070833333334,0.070055115625
2017-10-22,7.778604052083334,NA,0.15076430208333333,0.07045212020833333
2017-10-23,7.43132275,NA,0.1481348125,0.0697232353125
2017-10-24,5.7472916354166665,NA,0.14571215,0.0699919521875
2017-10-25,11.147802083333334,NA,0.143294790625,0.06926330416666666
2017-10-26,1.7677186770833333,NA,0.14127977604166667,0.06817720541666666
2017-10-27,-2.8965519915625,NA,0.13996434166666666,0.06759712822916666
2017-10-28,4.308208332291667,NA,0.13917497708333335,0.0674887784375
2017-10-29,6.2475728947916664,NA,0.13767167916666667,0.0667180059375
2017-10-30,-4.694364582291667,NA,0.13602109791666667,0.06608000427083334
2017-10-31,3.0490520739583333,NA,0.13520395833333332,0.06597814416666667
2017-11-01,8.364364447916667,NA,0.13437703854166666,0.06519366291666667
2017-11-02,8.621416572916667,NA,0.13291728541666667,0.0650884778125
2017-11-03,8.883718677083333,NA,0.13147523645833334,0.06400776635416666
2017-11-04,5.0019270625,NA,0.13056921770833332,0.0637400853125
2017-11-05,1.1747291634375001,NA,0.13066333541666666,0.06315736541666667
2017-11-06,2.28303125,NA,0.13103282291666665,0.06297838645833333
2017-11-07,-3.834083290625,NA,0.136827296875,0.06264451083333333
2017-11-08,-1.55828115625,NA,0.15593495729166668,0.06277914197916666
2017-11-09,2.7118645626041666,NA,0.17368164375,0.06263814666666667
2017-11-10,6.228614520833333,NA,0.18725430729166667,0.0621394996875
2017-11-11,3.0938020521875,NA,0.20217673958333332,0.06218614447916666
2017-11-12,2.216406166666667,NA,0.196278653125,0.062035312291666665
2017-11-13,7.831604104166667,NA,0.19225236666666667,0.06276458729166666
2017-11-14,7.32929159375,NA,0.188042034375,0.06286536802083334
2017-11-15,5.3493436875,NA,0.18364700625,0.06392282875
2017-11-16,8.9696665625,NA,0.17979483125,0.0646057421875
2017-11-17,3.1897290927083333,NA,0.17707064583333335,0.06497499958333333
2017-11-18,-2.648729165625,NA,0.179432834375,0.06551867614583333
2017-11-19,2.7936875,NA,0.17771902604166667,0.06629909354166667
2017-11-20,5.2979999375,NA,0.175662203125,0.06675102645833333
2017-11-21,3.523729165625,NA,0.17483816458333334,0.06745954895833334
2017-11-22,7.43777071875,NA,0.17655636041666667,0.0670931440625
2017-11-23,8.54196859375,NA,0.17597464270833332,0.06719674510416666
2017-11-24,7.9082185625,NA,0.17429314166666668,0.06705827072916666
2017-11-25,7.0886560625,NA,0.1726662,0.06749655958333334
2017-11-26,9.73843728125,NA,0.17064178645833333,0.06725908822916667
2017-11-27,10.743926875,NA,0.16837493541666668,0.06720174177083334
2017-11-28,-0.9830104165625,NA,0.16649855729166665,0.06731144822916667
2017-11-29,4.696604123958333,NA,0.16510563333333333,0.06781757385416666
2017-11-30,3.400458239583333,NA,0.163223259375,0.06790922979166666
2017-12-01,4.64942703125,NA,0.16200478229166668,0.06788503375
2017-12-02,6.071635239583333,NA,0.1607045,0.06778559729166667
2017-12-03,6.350843604166666,NA,0.15930532291666666,0.06773735875
2017-12-04,-5.509666666666667,NA,0.15774258958333334,0.0676584621875
2017-12-05,-4.046895783229167,NA,0.15639751041666666,0.06743547239583333
2017-12-06,-7.511114427083333,NA,0.1550849875,0.06789887125
2017-12-07,-5.489531175,NA,0.15252669166666666,0.06925067333333333
2017-12-08,2.0931041667708334,NA,0.14388922604166668,0.06737498666666666
2017-12-09,1.7992083041666667,NA,0.139261496875,0.06779567666666667
2017-12-10,1.571677,NA,0.135843575,0.06755106583333334
2017-12-11,2.933374918958333,NA,0.13403836354166668,0.0672174725
2017-12-12,4.789093708333334,NA,0.13499150104166666,0.0666216653125
2017-12-13,2.81877078125,NA,0.1382216,0.06671474052083333
2017-12-14,-4.908062458333333,NA,0.1432147625,0.06694157895833333
2017-12-15,2.276124979270833,NA,0.14644043958333333,0.06701155333333333
2017-12-16,-0.8904895833333333,NA,0.145530234375,0.06629491583333333
2017-12-17,-3.1675936791666666,NA,0.14259777083333333,0.0664166340625
2017-12-18,2.6545729167708334,NA,0.13648843541666666,0.06638733854166666
2017-12-19,2.2104478958333336,NA,0.13290376041666666,0.06616648302083333
2017-12-20,4.044572791666667,NA,0.13232189375,0.0662277909375
2017-12-21,-9.494218666666667,NA,0.13241601249999999,0.0663611484375
2017-12-22,-6.2799166458333335,NA,0.13142836458333335,0.0660484640625
2017-12-23,-4.640510364583333,NA,0.12759769895833334,0.0662089446875
2017-12-24,-6.640135395833333,NA,0.124090959375,0.06562590208333334
2017-12-25,-2.26621875,NA,0.117470090625,0.065822640625
2017-12-26,-1.4760729166666666,NA,0.11635545104166667,0.0659831075
2017-12-27,-0.21234375,NA,0.11561596354166667,0.06587265052083334
2017-12-28,2.3422604145833334,NA,0.11326705,0.0653663515625
2017-12-29,4.9533436875,NA,0.11109013125,0.06569058322916667
2017-12-30,4.616374958333333,NA,0.11132736875,0.06558265614583333
2017-12-31,-4.1156143854166665,NA,0.10830253291666667,0.0655918165625
2018-01-01,-0.6478958322916667,NA,0.083281639375,0.06512773916666667
2018-01-02,-2.3259166458333334,NA,0.07530454041666666,0.0652307409375
2018-01-03,0.637864571875,NA,0.07201228479166667,0.06549674989583333
2018-01-04,1.1383645729166667,NA,0.0713449265625,0.06524365072916667
2018-01-05,4.01384375,NA,0.0722929484375,0.06454001302083333
2018-01-06,3.1948020833333333,NA,0.07501139510416667,0.0647031075
2018-01-07,1.0002708333333332,NA,0.0787760246875,0.06457871333333333
2018-01-08,6.396927052083333,NA,0.08023466677083334,0.06407332989583334
2018-01-09,6.936697822916667,NA,0.08303100958333333,0.063849150625
2018-01-10,2.1819375,NA,0.08740383927083334,0.063603804375
2018-01-11,-4.616270833333333,NA,0.09232357541666666,0.06380061166666667
2018-01-12,-1.3898229166666667,NA,0.094077041250000007,0.06348579770833333
2018-01-13,-0.6052812488541667,NA,0.08957310791666667,0.06372437552083333
2018-01-14,1.6511354062499999,NA,0.08330115989583334,0.06311438458333334
2018-01-15,-8.611604105208333,NA,0.07892711375,0.06306625291666666
2018-01-16,-6.806343739583333,NA,0.07068567625,0.06279276239583334
2018-01-17,-0.1962604166666667,NA,0.06986396239583334,0.0628177253125
2018-01-18,5.5839165416666665,NA,0.07062366447916667,0.0630618425
2018-01-19,6.8619999583333335,NA,0.07306982427083333,0.06352055
2018-01-20,2.5844374791666667,NA,0.07714208375,0.06258098354166666
2018-01-21,-8.49926015625,NA,0.08117738885416667,0.06274754239583333
2018-01-22,-6.5038541145833335,NA,0.08284684197916667,0.06340359364583334
2018-01-23,-5.1284479166666666,NA,0.081918313125,0.064162703125
2018-01-24,0.11993750104166667,NA,0.07940787052083334,0.06526110020833334
2018-01-25,2.2156353646875,NA,0.07785264947916666,0.06313319166666667
2018-01-26,-5.442135416666667,NA,0.0758837621875,0.063101548125
2018-01-27,-4.49496875,NA,0.07241873645833333,0.06331224395833333
2018-01-28,-0.7539270832291667,NA,0.071566911875,0.06320280364583333
2018-01-29,2.7908749999999998,NA,0.072237175,0.06251400572916667
2018-01-30,5.9634895625,NA,0.073633961875,0.06263177447916667
2018-01-31,2.976,NA,0.07649435770833334,0.06230311708333333
2018-02-01,-1.5015104052083335,NA,0.07779047166666667,0.062058630833333336
2018-02-02,3.3886666666666665,NA,0.0786412934375,0.062036355833333334
2018-02-03,2.0642187489583335,NA,0.08108507854166666,0.06161715458333333
2018-02-04,2.62333333125,NA,0.08480307010416667,0.061283072083333334
2018-02-05,0.2516874989583333,NA,0.08798045708333334,0.061044650625
2018-02-06,-2.014291666666667,NA,0.09057864177083333,0.0605479475
2018-02-07,0.37627083333333333,NA,0.09137298697916667,0.06057569364583333
2018-02-08,2.814854165625,NA,0.0893926121875,0.06017320177083333
2018-02-09,1.0031354583333334,NA,0.09172015197916666,0.06035968114583333
2018-02-10,-8.302676947916666,NA,0.09466973208333333,0.06004088979166667
2018-02-11,-6.471958302083333,NA,0.08316475260416667,0.05994314645833333
2018-02-12,-5.339260302083334,NA,0.07541192916666667,0.05976779927083333
2018-02-13,-0.3316875,NA,0.0769868415625,0.059753268958333335
2018-02-14,1.9408020822916667,NA,0.0780728765625,0.059906667395833335
2018-02-15,-2.725718750104167,NA,0.08062051270833333,0.05987990791666667
2018-02-16,-2.9353124999999998,NA,0.07433117854166667,0.059502124791666666
2018-02-17,-0.6583541666666667,NA,0.07225287,0.05950939760416667
2018-02-18,3.3446458126041665,NA,0.07316549552083333,0.059434016666666666
2018-02-19,-13.185145791666667,NA,0.07324535260416666,0.05922739270833333
2018-02-20,-13.920645760416667,NA,0.0717010065625,0.059013348229166665
2018-02-21,-10.282687436458334,NA,0.0710697925,0.05913529708333334
2018-02-22,-8.503166614583334,NA,0.07018010583333334,0.0588103034375
2018-02-23,-7.078614375,NA,0.0700737340625,0.05845383354166667
2018-02-24,-10.636552010416667,NA,0.07041949916666666,0.05758761614583333
2018-02-25,-8.05793746875,NA,0.0699238375,0.056302202083333336
2018-02-26,-2.2680103959375,NA,0.06941270739583333,0.05395011270833333
2018-02-27,-0.1827291666666667,NA,0.0697434340625,0.04971351614583333
2018-02-28,-2.5512395833333334,NA,0.07063385083333333,0.04720234145833333
2018-03-01,0.07654166572916664,NA,0.07112034010416667,0.046918030625
2018-03-02,4.772093677083333,NA,0.07574850447916667,0.04866592958333334
2018-03-03,5.138947863645833,NA,0.07925027625,0.05210363614583333
2018-03-04,0.16774995937499995,NA,0.08128092125,0.054695645
2018-03-05,-7.951958145833333,NA,0.081925891875,0.055370860833333334
2018-03-06,-5.051916583333333,NA,0.071231558750000007,0.05565365552083333
2018-03-07,-0.4845729166666667,NA,0.06779459520833334,0.05560170041666666
2018-03-08,3.276093665625,NA,0.0543770665625,0.05541043864583333
2018-03-09,2.300989584375,NA,0.019277168927083334,0.054992627395833334
2018-03-10,-2.289364571875,NA,0.0032770368958333334,0.05473685125
2018-03-11,-3.0090936666666668,NA,0.018627961072916668,0.0549471740625
2018-03-12,-0.04804166770833331,NA,0.021033908947916666,0.054904045
2018-03-13,-0.45268751041666666,NA,0.031023575104166666,0.05497063822916667
2018-03-14,3.3739374480208335,NA,0.03203054291666667,0.055143551875
2018-03-15,2.7783541147916666,NA,0.0391055865625,0.055195423333333334
2018-03-16,-0.7500729166666666,NA,0.045014676354166665,0.055049597916666665
2018-03-17,1.5274686885416666,NA,0.051974253645833336,0.05535264583333333
2018-03-18,-1.302968746875,NA,0.060155244375,0.05539013979166667
2018-03-19,-3.178072915520833,NA,0.06442518166666666,0.05554972041666667
2018-03-20,-2.321520834375,NA,0.0774020875,0.05564322708333334
2018-03-21,2.060677083333333,NA,0.08970514635416667,0.055905238333333336
2018-03-22,8.108812395833333,NA,0.099189955,0.055878721666666666
2018-03-23,5.21009371875,NA,0.10837050104166666,0.05589290760416667
2018-03-24,3.8888957395833335,NA,0.157840784375,0.05605408625
2018-03-25,4.760093718645833,NA,0.18299892708333335,0.055838303125
