Date,Ta_C,Ts_C,SM_5,SM_20,SM_40,SM_50
2017-09-30,NA,7.976041666666666,0.2190625,0.24041666666666667,0.14064583333333333,0.20632291666666666
2017-10-01,NA,7.073958333333334,0.24325,0.2682291666666667,0.15497916666666667,0.21548958333333332
2017-10-02,NA,4.422916666666667,0.24001041666666667,0.26252083333333337,0.17002083333333334,0.22008333333333333
2017-10-03,NA,3.8177083333333335,0.24929166666666666,0.27527083333333335,0.17390625,0.22233333333333333
2017-10-04,NA,5.795833333333333,0.23764583333333333,0.26164583333333336,0.1758333333333333,0.22208333333333333
2017-10-05,NA,7.315625,0.22479166666666667,0.244875,0.17122916666666668,0.21539583333333334
2017-10-06,NA,6.395833333333333,0.21577083333333333,0.23420833333333332,0.16783333333333333,0.21078125
2017-10-07,NA,6.604166666666667,0.20672916666666666,0.22542708333333333,0.16502083333333334,0.20717708333333332
2017-10-08,NA,7.196875,0.2021666666666667,0.21790625,0.16214583333333335,0.20329166666666668
2017-10-09,NA,4,0.23759375,0.24766666666666667,0.16229166666666667,0.20221875
2017-10-10,NA,3.265625,0.24895833333333334,0.26875000000000004,0.17228125,0.21120833333333333
2017-10-11,NA,3.3864583333333336,0.25428125,0.2780416666666667,0.17947916666666666,0.22452083333333334
2017-10-12,NA,5.2125,0.24103125,0.2602916666666667,0.17796874999999998,0.221375
2017-10-13,NA,4.96875,0.22860416666666666,0.24477083333333333,0.17296875,0.21460416666666665
2017-10-14,NA,3.183333333333333,0.221875,0.23642708333333332,0.16886458333333335,0.20994791666666665
2017-10-15,NA,3.5104166666666665,0.21079166666666665,0.22897916666666668,0.16672916666666668,0.20694791666666665
2017-10-16,NA,4.89375,0.20960416666666665,0.22511458333333334,0.16466666666666668,0.2046875
2017-10-17,NA,5.733333333333333,0.20146875,0.21898958333333332,0.16291666666666668,0.20272916666666668
2017-10-18,NA,6.185416666666667,0.19464583333333335,0.21334375,0.16169791666666666,0.20138541666666668
2017-10-19,NA,5.817708333333333,0.18942708333333333,0.20871874999999998,0.16041666666666668,0.1995104166666667
2017-10-20,NA,6.960416666666666,0.18619791666666666,0.20632291666666666,0.15894791666666666,0.19752083333333334
2017-10-21,NA,4.497916666666667,0.18232291666666667,0.20279166666666668,0.15673958333333332,0.19585416666666666
2017-10-22,NA,4.413541666666666,0.18042708333333332,0.19985416666666667,0.15605208333333334,0.19486458333333334
2017-10-23,NA,6.0625,0.17816666666666667,0.19766666666666668,0.15548958333333332,0.19335416666666666
2017-10-24,NA,4.754166666666666,0.17421874999999998,0.19527083333333334,0.15428125,0.19180208333333335
2017-10-25,NA,5.869791666666667,0.17244791666666667,0.19337500000000002,0.15403125,0.19132291666666668
2017-10-26,NA,5.14375,0.16909375000000001,0.19138541666666667,0.1531875,0.19060416666666666
2017-10-27,NA,2.2697916666666664,0.16588541666666667,0.187625,0.15166666666666667,0.18880208333333334
2017-10-28,NA,3.8135416666666666,0.16658333333333333,0.188,0.151,0.18805208333333334
2017-10-29,NA,4.602083333333334,0.16633333333333333,0.18715625,0.15104166666666666,0.1881875
2017-10-30,NA,2.8697916666666665,0.16302083333333334,0.18539583333333334,0.14913541666666666,0.18623958333333332
2017-10-31,NA,2.390625,0.16292708333333333,0.18485416666666665,0.14839583333333334,0.18607291666666667
2017-11-01,NA,4.207291666666666,0.16754166666666667,0.18372916666666667,0.14829166666666665,0.18577083333333333
2017-11-02,NA,4.919791666666667,0.16696875,0.18313541666666666,0.14766666666666667,0.18521875
2017-11-03,NA,4.305208333333334,0.165375,0.18114583333333334,0.14759375,0.18504166666666666
2017-11-04,NA,4.6,0.17433333333333334,0.18094791666666665,0.14702083333333332,0.185
2017-11-05,NA,2.6791666666666667,0.24721875,0.23259375000000002,0.147,0.185
2017-11-06,NA,2.4916666666666667,0.2549166666666667,0.2719479166666667,0.159375,0.192875
2017-11-07,NA,2.1593750000000003,0.25257291666666665,0.269625,0.17830208333333333,0.2183125
2017-11-08,NA,2.06875,0.24497916666666666,0.2599375,0.175375,0.21645833333333334
2017-11-09,NA,1.965625,0.2383333333333333,0.25345833333333334,0.17379166666666665,0.2145625
2017-11-10,NA,1.8499999999999999,0.24659375,0.26189583333333333,0.17472916666666666,0.2148125
2017-11-11,NA,1.509375,0.24977083333333333,0.26514583333333336,0.17741666666666667,0.21770833333333334
2017-11-12,NA,1.2645833333333334,0.23521875,0.25015625,0.17440624999999998,0.21469791666666665
2017-11-13,NA,2.0697916666666667,0.24392708333333332,0.25735416666666666,0.17366666666666666,0.21307291666666667
2017-11-14,NA,2.66875,0.24082291666666666,0.25740625,0.17417708333333332,0.21442708333333332
2017-11-15,NA,2.0770833333333334,0.23029166666666667,0.24582291666666667,0.17158333333333334,0.2119375
2017-11-16,NA,2.9208333333333334,0.22598958333333333,0.23965625,0.1693125,0.20917708333333332
2017-11-17,NA,3.6802083333333333,0.24677083333333333,0.2583229166666667,0.17054166666666667,0.20906249999999998
2017-11-18,NA,2.138541666666667,0.251375,0.26776041666666667,0.17712499999999998,0.21713541666666666
