Date,Ts_C,SM_5,SM_20,SM_40,SM_50
2016-08-18,8.419791666666667,0.18442708333333332,0.25496875,0.22603125000000002,0.20065625
2016-08-19,7.208333333333333,0.18373958333333332,0.24822916666666667,0.2267604166666667,0.21398958333333334
2016-08-20,6.35625,0.19865625,0.24219791666666665,0.22628125000000002,0.24633333333333332
2016-08-21,7.494791666666667,0.2155,0.24646875,0.22796875,0.2379375
2016-08-22,7.869791666666667,0.21735416666666665,0.25177083333333333,0.22916666666666669,0.2303125
2016-08-23,7.771875,0.21685416666666665,0.25592708333333336,0.23068750000000002,0.22584375
2016-08-24,8.230208333333334,0.21563541666666666,0.2580104166666667,0.23085416666666667,0.22219791666666666
2016-08-25,7.0804347826086955,0.21290217391304347,0.26470652173913045,0.2308804347826087,0.21883695652173912
2016-08-26,7.358333333333333,0.21146874999999998,0.2641041666666667,0.23127083333333334,0.21589583333333334
2016-08-27,7.40625,0.2102395833333333,0.2641041666666667,0.23086458333333335,0.21296874999999998
2016-08-28,6.85,0.208,0.26303125,0.23072916666666668,0.21072916666666666
2016-08-29,7.135416666666667,0.20734375,0.26065625000000003,0.23068750000000002,0.20838541666666666
2016-08-30,7.953125,0.20589583333333333,0.25973958333333336,0.2292604166666667,0.20592708333333332
2016-08-31,8.2625,0.20317708333333334,0.2577083333333333,0.22821875,0.20413541666666665
2016-09-01,8.534375,0.19985416666666667,0.25521875,0.22696875,0.20186458333333335
2016-09-02,9.06875,0.19758333333333333,0.2506979166666667,0.22619791666666667,0.19982291666666668
2016-09-03,8.002083333333333,0.19617708333333334,0.24635416666666665,0.22707291666666668,0.19891666666666669
2016-09-04,8.132291666666667,0.20030208333333333,0.2454375,0.22666666666666668,0.19737500000000002
2016-09-05,7.610416666666667,0.20621874999999998,0.24975,0.22507291666666668,0.19568750000000001
2016-09-06,7.138541666666667,0.2055,0.253375,0.22383333333333333,0.19563541666666667
2016-09-07,7.039583333333334,0.202875,0.2535,0.22288541666666667,0.195
2016-09-08,6.753125,0.19967708333333334,0.2521145833333333,0.22103125,0.19404166666666667
2016-09-09,6.261458333333334,0.19620833333333335,0.250375,0.21947916666666667,0.1926875
2016-09-10,4.828125,0.19345833333333334,0.24944791666666666,0.2173125,0.18830208333333334
2016-09-11,5.444791666666666,0.19313541666666667,0.25134375,0.21891666666666668,0.19080208333333334
2016-09-12,6.434375,0.19284375,0.2520104166666667,0.219,0.18989583333333335
2016-09-13,5.982291666666667,0.19940625,0.2511041666666667,0.219,0.1894375
2016-09-14,6.046875,0.2003125,0.2528229166666667,0.21936458333333334,0.1885
2016-09-15,4.554166666666666,0.20267708333333334,0.253,0.2195,0.1885
2016-09-16,3.5854166666666667,0.21097916666666666,0.2536979166666667,0.21780208333333334,0.18495833333333334
2016-09-17,3.560416666666667,0.21454166666666666,0.25644791666666666,0.21760416666666665,0.18403125
2016-09-18,4.276041666666667,0.21609375,0.25973958333333336,0.219,0.18616666666666667
2016-09-19,5.171875,0.21736458333333333,0.26289583333333333,0.21939583333333335,0.18583333333333332
2016-09-20,5.428125,0.21722916666666667,0.26466666666666666,0.22,0.18626041666666668
2016-09-21,6.334375,0.21740625,0.26698958333333334,0.22078125,0.18569791666666666
2016-09-22,7.24375,0.21784375,0.269625,0.22198958333333332,0.18559375
2016-09-23,6.361458333333333,0.21596875,0.27055208333333336,0.22170833333333334,0.18526041666666668
2016-09-24,3.9,0.2114375,0.2696145833333333,0.22014583333333335,0.18411458333333333
2016-09-25,2.9760416666666667,0.21014583333333334,0.2695208333333334,0.22125,0.18715625
2016-09-26,2.4697916666666666,0.21509375,0.2711875,0.21876041666666668,0.18144791666666665
2016-09-27,2.823958333333333,0.22289583333333335,0.27371875,0.2195,0.18145833333333333
2016-09-28,3.58125,0.22796875,0.2779166666666667,0.22014583333333335,0.1825
2016-09-29,4.516666666666667,0.23070833333333335,0.2811666666666667,0.21739583333333334,0.17642708333333332
2016-09-30,5.005208333333333,0.24403125,0.2810520833333333,0.219375,0.18015625
2016-10-01,4.675,0.2742916666666667,0.3192083333333333,0.2205,0.18198958333333332
2016-10-02,4.48125,0.2762916666666667,0.35484374999999996,0.222,0.18512499999999998
2016-10-03,3.5989583333333335,0.27608333333333335,0.3712083333333333,0.22327083333333334,0.18745833333333334
2016-10-04,2.332291666666667,0.2757604166666667,0.37815625,0.22060416666666666,0.18453125
2016-10-05,1.759375,0.27496875000000004,0.38216666666666665,0.22238541666666667,0.18675
2016-10-06,1.6062500000000002,0.27428125000000003,0.383,0.2220625,0.18694791666666666
2016-10-07,1.528125,0.2739270833333334,0.38435416666666666,0.22365625,0.18782291666666667
2016-10-08,1.4760416666666667,0.2733229166666667,0.3856875,0.22462500000000002,0.1900625
2016-10-09,1.4020833333333333,0.2739166666666667,0.38848958333333333,0.22641666666666668,0.19301041666666668
2016-10-10,1.3739583333333332,0.28008333333333335,0.39639583333333334,0.22889583333333335,0.19558333333333333
2016-10-11,1.3,0.2885,0.4114791666666666,0.23542708333333334,0.2065625
2016-10-12,1.3,0.2910520833333333,0.417875,0.24132291666666666,0.21405208333333334
2016-10-13,1.2589473684210526,0.29245263157894735,0.4188,0.24205263157894735,0.21594736842105264
2016-10-14,1.2,0.2932708333333333,0.41694791666666664,0.2455,0.219
2016-10-15,1.2,0.29807291666666663,0.42526041666666664,0.2505625,0.22588541666666667
2016-10-16,1.2,0.30376041666666664,0.4387916666666667,0.274625,0.25409375
2016-10-17,1.2,0.3051875,0.443875,0.31345833333333334,0.25994791666666667
2016-10-18,1.2,0.3024895833333333,0.44121875,0.32107291666666665,0.25508333333333333
2016-10-19,1.2,0.30043749999999997,0.4394375,0.321,0.25071875
2016-10-20,1.2,0.29890625,0.44015625,0.319625,0.2465625
2016-10-21,1.128125,0.29622916666666665,0.4380104166666667,0.31694791666666666,0.24390625
2016-10-22,1.1,0.29432291666666666,0.4338854166666667,0.3143020833333333,0.24172916666666666
2016-10-23,1.1,0.29303124999999997,0.4307083333333333,0.31197916666666664,0.23934375
2016-10-24,1.1,0.29221874999999997,0.42751041666666667,0.3100625,0.23807291666666666
2016-10-25,1.1,0.2944583333333333,0.4277916666666667,0.30904166666666666,0.24152083333333332
2016-10-26,1.1,0.29996875,0.43594791666666666,0.31605208333333334,0.24752083333333333
2016-10-27,1.1,0.2987916666666667,0.4387083333333333,0.3183125,0.24632291666666667
2016-10-28,1.1,0.30141666666666667,0.4403958333333333,0.32016666666666665,0.24484375
2016-10-29,1.1,0.31304166666666666,0.45145833333333335,0.34189583333333334,0.26342708333333337
2016-10-30,1.1,0.31190625,0.45134375,0.3596979166666667,0.26855208333333336
2016-10-31,1.1427083333333334,0.3112083333333333,0.45117708333333334,0.36043749999999997,0.26626041666666667
2016-11-01,1.1802083333333333,0.30904166666666666,0.4490104166666667,0.3585,0.2637291666666667
2016-11-02,1.1385416666666668,0.30690625,0.44792708333333336,0.35340625,0.259125
2016-11-03,1.0302083333333334,0.3033125,0.4575,0.34089583333333334,0.2475625
2016-11-04,0.9239583333333333,0.2969895833333333,0.45148958333333333,0.3317291666666667,0.24090625
2016-11-05,0.8166666666666667,0.29240625,0.44527083333333334,0.32695833333333335,0.23836458333333332
2016-11-06,0.8,0.2917083333333333,0.44308333333333333,0.3239375,0.23680208333333333
2016-11-07,0.8,0.2887083333333333,0.4415104166666667,0.3189375,0.23067708333333334
2016-11-08,0.728125,0.27995833333333336,0.4364895833333333,0.31526041666666665,0.22872916666666668
2016-11-09,0.640625,0.26906250000000004,0.43028125,0.31326041666666665,0.22661458333333334
2016-11-10,0.540625,0.2547916666666667,0.42409375,0.31133333333333335,0.22832291666666668
2016-11-11,0.4666666666666667,0.22161458333333334,0.41771874999999997,0.3071979166666667,0.22640625
2016-11-12,0.3260416666666667,0.16958333333333334,0.41062499999999996,0.30371875,0.22458333333333333
2016-11-13,0.2708333333333333,0.15869791666666666,0.39875000000000005,0.30032291666666666,0.22335416666666666
2016-11-14,0.2583333333333333,0.15735416666666666,0.38304166666666667,0.29735416666666664,0.22141666666666668
