date_time,"Event, units (LGR S/N: 10497667, SEN S/N: 10497667)"
5/21/2017 21:53,79.1
5/22/2017 16:45,79.2
5/22/2017 16:50,79.3
5/22/2017 16:58,79.4
5/22/2017 17:06,79.5
5/22/2017 17:32,79.6
5/23/2017 12:21,79.7
5/25/2017 10:09,79.8
5/25/2017 10:13,79.9
5/25/2017 10:15,80
5/25/2017 10:15,80.1
5/25/2017 10:17,80.2
5/25/2017 10:17,80.3
5/25/2017 10:17,80.4
5/25/2017 10:18,80.5
5/25/2017 10:19,80.6
5/25/2017 10:19,80.7
5/25/2017 17:44,80.8
5/25/2017 17:47,80.9
5/25/2017 17:48,81
5/25/2017 17:49,81.1
5/25/2017 17:52,81.2
5/25/2017 17:55,81.3
5/25/2017 22:57,81.4
5/25/2017 23:06,81.5
5/25/2017 23:13,81.6
5/25/2017 23:21,81.7
5/25/2017 23:37,81.8
5/25/2017 23:45,81.9
5/27/2017 5:35,82
5/27/2017 5:41,82.1
5/27/2017 5:46,82.2
5/28/2017 15:40,82.3
5/28/2017 19:33,82.4
5/28/2017 19:36,82.5
6/2/2017 11:54,82.6
6/2/2017 11:55,82.7
6/2/2017 11:56,82.8
6/2/2017 11:58,82.9
6/2/2017 11:59,83
6/2/2017 12:01,83.1
6/2/2017 12:46,83.2
6/2/2017 13:04,83.3
6/20/2017 16:13,83.4
6/20/2017 16:23,83.5
6/20/2017 16:29,83.6
6/20/2017 16:46,83.7
6/20/2017 19:28,83.8
6/20/2017 19:28,83.9
6/20/2017 19:29,84
6/20/2017 19:30,84.1
6/30/2017 1:18,84.2
6/30/2017 1:19,84.3
6/30/2017 1:19,84.4
6/30/2017 1:19,84.5
6/30/2017 1:20,84.6
6/30/2017 1:20,84.7
6/30/2017 1:21,84.8
6/30/2017 1:22,84.9
6/30/2017 1:31,85
7/6/2017 15:04,85.1
7/6/2017 15:06,85.2
7/6/2017 15:07,85.3
7/6/2017 15:07,85.4
7/6/2017 15:08,85.5
7/6/2017 15:08,85.6
7/6/2017 15:09,85.7
7/6/2017 15:09,85.8
7/6/2017 15:10,85.9
7/6/2017 15:10,86
7/6/2017 15:11,86.1
7/6/2017 15:12,86.2
7/6/2017 15:13,86.3
7/6/2017 15:13,86.4
7/6/2017 15:14,86.5
7/6/2017 15:16,86.6
7/6/2017 15:16,86.7
7/6/2017 15:17,86.8
7/6/2017 15:18,86.9
7/6/2017 15:22,87
7/6/2017 15:31,87.1
7/10/2017 15:09,87.2
7/10/2017 15:09,87.3
7/10/2017 15:09,87.4
7/10/2017 15:09,87.5
7/10/2017 15:10,87.6
7/10/2017 15:10,87.7
7/10/2017 15:10,87.8
7/10/2017 15:11,87.9
7/10/2017 15:11,88
7/10/2017 15:11,88.1
7/10/2017 15:12,88.2
7/10/2017 15:13,88.3
7/10/2017 15:15,88.4
7/10/2017 15:21,88.5
7/10/2017 15:23,88.6
7/10/2017 15:24,88.7
7/10/2017 15:27,88.8
7/10/2017 15:28,88.9
7/10/2017 21:10,89
7/10/2017 21:13,89.1
7/10/2017 21:15,89.2
7/10/2017 21:16,89.3
7/11/2017 20:57,89.4
7/12/2017 3:33,89.5
7/21/2017 15:51,89.6
7/21/2017 20:18,89.7
7/21/2017 20:29,89.8
7/21/2017 20:34,89.9
7/21/2017 20:50,90
7/25/2017 20:58,90.1
7/26/2017 17:29,90.2
7/26/2017 17:32,90.3
7/26/2017 17:35,90.4
7/26/2017 17:36,90.5
7/26/2017 17:40,90.6
7/26/2017 17:42,90.7
7/26/2017 17:43,90.8
7/26/2017 17:44,90.9
7/26/2017 17:46,91
7/26/2017 17:49,91.1
7/26/2017 18:00,91.2
7/27/2017 15:52,91.3
7/27/2017 16:36,91.4
7/27/2017 16:42,91.5
7/28/2017 18:13,91.6
7/28/2017 18:13,91.7
7/28/2017 23:12,91.8
7/29/2017 20:07,91.9
8/2/2017 16:35,92
8/2/2017 16:37,92.1
8/2/2017 16:38,92.2
8/2/2017 16:39,92.3
8/2/2017 16:39,92.4
8/2/2017 16:39,92.5
8/2/2017 16:41,92.6
8/2/2017 16:52,92.7
8/2/2017 17:10,92.8
8/2/2017 17:20,92.9
8/2/2017 17:31,93
8/3/2017 3:11,93.1
8/3/2017 4:07,93.2
8/3/2017 4:18,93.3
8/3/2017 16:39,93.4
8/3/2017 16:41,93.5
8/3/2017 16:42,93.6
8/3/2017 16:45,93.7
8/4/2017 14:31,93.8
8/4/2017 15:43,93.9
8/4/2017 16:55,94
8/4/2017 16:56,94.1
8/4/2017 16:58,94.2
8/5/2017 14:48,94.3
8/5/2017 14:52,94.4
8/5/2017 15:00,94.5
8/5/2017 15:02,94.6
8/5/2017 15:03,94.7
8/5/2017 15:05,94.8
8/5/2017 16:26,94.9
8/5/2017 18:40,95
8/5/2017 18:46,95.1
8/5/2017 18:48,95.2
8/5/2017 18:50,95.3
8/5/2017 18:50,95.4
8/5/2017 18:51,95.5
8/5/2017 18:51,95.6
8/5/2017 18:52,95.7
8/5/2017 18:55,95.8
8/5/2017 18:56,95.9
8/5/2017 18:58,96
8/5/2017 18:59,96.1
8/5/2017 18:59,96.2
8/5/2017 18:59,96.3
8/5/2017 19:00,96.4
8/5/2017 19:00,96.5
8/5/2017 19:00,96.6
8/5/2017 19:01,96.7
8/5/2017 19:01,96.8
8/5/2017 19:02,96.9
8/5/2017 19:02,97
8/5/2017 19:03,97.1
8/5/2017 19:05,97.2
8/5/2017 19:09,97.3
8/5/2017 19:13,97.4
8/5/2017 19:16,97.5
8/5/2017 21:01,97.6
8/6/2017 8:21,97.7
8/6/2017 8:38,97.8
8/6/2017 8:58,97.9
8/6/2017 9:56,98
8/6/2017 10:09,98.1
8/6/2017 10:18,98.2
8/6/2017 10:32,98.3
8/6/2017 10:41,98.4
8/6/2017 10:50,98.5
8/6/2017 11:04,98.6
8/6/2017 11:28,98.7
8/6/2017 11:41,98.8
8/6/2017 12:04,98.9
8/6/2017 16:03,99
8/6/2017 16:04,99.1
8/6/2017 16:17,99.2
8/6/2017 17:11,99.3
8/7/2017 2:08,99.4
8/7/2017 2:14,99.5
8/7/2017 2:20,99.6
8/7/2017 2:22,99.7
8/7/2017 2:27,99.8
8/7/2017 2:31,99.9
8/7/2017 2:42,100
8/7/2017 2:48,100.1
8/7/2017 3:05,100.2
8/7/2017 3:30,100.3
8/7/2017 3:33,100.4
8/7/2017 3:35,100.5
8/7/2017 3:36,100.6
8/7/2017 3:37,100.7
8/7/2017 3:41,100.8
8/7/2017 3:44,100.9
8/7/2017 3:48,101
8/7/2017 3:51,101.1
8/7/2017 3:54,101.2
8/7/2017 3:56,101.3
8/7/2017 3:57,101.4
8/7/2017 3:58,101.5
8/7/2017 4:00,101.6
8/7/2017 4:01,101.7
8/7/2017 4:04,101.8
8/7/2017 4:07,101.9
8/7/2017 4:23,102
8/7/2017 4:50,102.1
8/7/2017 4:59,102.2
8/7/2017 5:04,102.3
8/7/2017 7:10,102.4
8/7/2017 7:23,102.5
8/7/2017 7:36,102.6
8/7/2017 7:41,102.7
8/7/2017 7:46,102.8
8/7/2017 7:49,102.9
8/7/2017 7:55,103
8/7/2017 8:00,103.1
8/7/2017 8:09,103.2
8/7/2017 8:16,103.3
8/7/2017 8:31,103.4
8/7/2017 8:46,103.5
8/7/2017 9:15,103.6
8/7/2017 9:23,103.7
8/7/2017 9:38,103.8
8/7/2017 14:37,103.9
8/7/2017 14:49,104
8/7/2017 14:54,104.1
8/7/2017 15:02,104.2
8/7/2017 15:06,104.3
8/7/2017 15:13,104.4
8/7/2017 15:34,104.5
8/8/2017 15:36,104.6
8/8/2017 15:42,104.7
8/8/2017 15:48,104.8
8/8/2017 15:54,104.9
9/27/2017 16:25,0.1
9/28/2017 2:20,0.2
9/28/2017 2:35,0.3
9/28/2017 2:55,0.4
9/28/2017 3:08,0.5
9/28/2017 3:21,0.6
9/28/2017 3:31,0.7
9/28/2017 3:45,0.8
9/28/2017 3:53,0.9
9/28/2017 4:10,1
9/28/2017 4:24,1.1
9/28/2017 4:39,1.2
9/28/2017 4:48,1.3
9/28/2017 4:58,1.4
9/28/2017 5:05,1.5
9/28/2017 5:51,1.6
9/28/2017 6:02,1.7
9/28/2017 6:12,1.8
9/28/2017 6:18,1.9
9/28/2017 6:27,2
9/28/2017 6:41,2.1
9/28/2017 7:24,2.2
9/28/2017 7:45,2.3
9/28/2017 8:14,2.4
9/28/2017 8:51,2.5
9/28/2017 9:58,2.6
9/28/2017 9:59,2.7
9/28/2017 10:02,2.8
9/28/2017 10:03,2.9
9/28/2017 10:07,3
9/28/2017 10:09,3.1
9/28/2017 10:12,3.2
9/28/2017 10:16,3.3
9/28/2017 10:25,3.4
9/28/2017 12:00,3.5
9/28/2017 12:24,3.6
9/28/2017 12:32,3.7
9/28/2017 14:33,3.8
9/28/2017 20:11,3.9
9/29/2017 16:43,4
9/30/2017 5:02,4.1
10/1/2017 13:46,4.2
10/1/2017 14:05,4.3
10/1/2017 14:44,4.4
10/1/2017 14:47,4.5
10/2/2017 5:01,4.6
10/2/2017 5:10,4.7
10/2/2017 5:15,4.8
10/2/2017 5:17,4.9
10/2/2017 5:20,5
10/2/2017 5:22,5.1
10/2/2017 5:24,5.2
10/2/2017 5:26,5.3
10/2/2017 5:31,5.4
10/2/2017 5:33,5.5
10/2/2017 5:37,5.6
10/2/2017 5:39,5.7
10/2/2017 5:43,5.8
10/2/2017 5:46,5.9
10/2/2017 5:48,6
10/2/2017 5:50,6.1
10/2/2017 5:53,6.2
10/2/2017 5:55,6.3
10/2/2017 5:58,6.4
10/2/2017 6:00,6.5
10/2/2017 6:02,6.6
10/2/2017 6:05,6.7
10/2/2017 6:09,6.8
10/2/2017 6:11,6.9
10/2/2017 6:14,7
10/2/2017 6:16,7.1
10/2/2017 6:19,7.2
10/2/2017 6:22,7.3
10/2/2017 6:26,7.4
10/2/2017 6:30,7.5
10/2/2017 6:33,7.6
10/2/2017 6:35,7.7
10/2/2017 6:39,7.8
10/2/2017 6:42,7.9
10/2/2017 6:47,8
10/2/2017 6:50,8.1
10/2/2017 6:55,8.2
10/2/2017 6:58,8.3
10/2/2017 7:04,8.4
10/2/2017 7:08,8.5
10/2/2017 7:12,8.6
10/2/2017 7:16,8.7
10/2/2017 7:22,8.8
10/2/2017 7:29,8.9
10/2/2017 7:34,9
10/2/2017 7:38,9.1
10/2/2017 7:42,9.2
10/2/2017 7:47,9.3
10/2/2017 8:01,9.4
10/2/2017 8:16,9.5
10/2/2017 9:15,9.6
10/2/2017 9:38,9.7
10/2/2017 9:53,9.8
10/2/2017 10:01,9.9
10/2/2017 10:11,10
10/2/2017 10:22,10.1
10/2/2017 10:37,10.2
10/2/2017 10:45,10.3
10/2/2017 10:59,10.4
10/2/2017 11:07,10.5
10/2/2017 11:22,10.6
10/2/2017 11:34,10.7
10/2/2017 11:50,10.8
10/2/2017 12:03,10.9
10/2/2017 12:25,11
10/2/2017 12:41,11.1
10/2/2017 13:04,11.2
10/2/2017 13:43,11.3
10/2/2017 14:14,11.4
10/2/2017 14:41,11.5
10/2/2017 14:55,11.6
10/2/2017 15:27,11.7
10/2/2017 15:38,11.8
10/2/2017 15:42,11.9
10/2/2017 15:50,12
10/2/2017 15:56,12.1
10/2/2017 16:10,12.2
10/2/2017 16:21,12.3
10/2/2017 16:30,12.4
10/2/2017 16:37,12.5
10/2/2017 16:44,12.6
10/2/2017 16:53,12.7
10/2/2017 18:31,12.8
10/3/2017 8:33,12.9
10/8/2017 19:12,13
10/8/2017 19:26,13.1
10/8/2017 19:41,13.2
10/8/2017 19:48,13.3
10/8/2017 19:55,13.4
10/8/2017 20:01,13.5
10/8/2017 20:07,13.6
10/8/2017 20:11,13.7
10/8/2017 20:16,13.8
10/8/2017 20:20,13.9
10/8/2017 20:26,14
10/8/2017 20:30,14.1
10/8/2017 20:37,14.2
10/8/2017 20:42,14.3
10/8/2017 20:47,14.4
10/8/2017 20:51,14.5
10/8/2017 20:56,14.6
10/8/2017 20:58,14.7
10/8/2017 21:03,14.8
10/8/2017 21:06,14.9
10/8/2017 21:10,15
10/8/2017 21:15,15.1
10/8/2017 21:20,15.2
10/8/2017 21:24,15.3
10/8/2017 21:31,15.4
10/8/2017 21:37,15.5
10/8/2017 21:46,15.6
10/8/2017 21:52,15.7
10/9/2017 15:44,15.8
10/9/2017 15:47,15.9
10/9/2017 15:54,16
10/9/2017 15:59,16.1
10/9/2017 16:05,16.2
10/9/2017 16:10,16.3
10/9/2017 16:17,16.4
10/9/2017 16:22,16.5
10/9/2017 16:31,16.6
10/9/2017 16:38,16.7
10/9/2017 16:48,16.8
10/9/2017 16:56,16.9
10/9/2017 17:09,17
10/9/2017 17:18,17.1
10/9/2017 17:34,17.2
10/9/2017 17:45,17.3
10/9/2017 18:21,17.4
10/10/2017 8:46,17.5
10/10/2017 8:56,17.6
10/10/2017 9:02,17.7
10/10/2017 9:12,17.8
10/10/2017 9:19,17.9
10/10/2017 9:26,18
10/10/2017 9:28,18.1
10/10/2017 9:31,18.2
10/10/2017 9:37,18.3
10/10/2017 9:41,18.4
10/10/2017 9:43,18.5
10/10/2017 9:48,18.6
10/10/2017 9:51,18.7
10/10/2017 9:57,18.8
10/10/2017 9:59,18.9
10/10/2017 10:05,19
10/10/2017 10:10,19.1
10/10/2017 10:13,19.2
10/10/2017 10:15,19.3
10/10/2017 10:21,19.4
10/10/2017 10:23,19.5
10/10/2017 10:29,19.6
10/10/2017 10:32,19.7
10/10/2017 10:34,19.8
10/10/2017 10:40,19.9
10/10/2017 10:43,20
10/10/2017 11:07,20.1
10/10/2017 11:11,20.2
10/10/2017 11:15,20.3
10/10/2017 11:21,20.4
10/10/2017 11:23,20.5
10/10/2017 11:24,20.6
10/10/2017 11:24,20.7
10/10/2017 11:25,20.8
10/10/2017 11:26,20.9
10/10/2017 11:27,21
10/10/2017 11:28,21.1
10/10/2017 11:29,21.2
10/10/2017 11:31,21.3
10/10/2017 11:34,21.4
10/10/2017 11:36,21.5
10/10/2017 11:40,21.6
10/10/2017 11:43,21.7
10/10/2017 11:49,21.8
10/10/2017 11:54,21.9
10/10/2017 12:01,22
10/10/2017 12:07,22.1
10/27/2017 10:24,22.2
10/31/2017 9:19,22.3
10/31/2017 9:44,22.4
10/31/2017 9:45,22.5
10/31/2017 10:54,22.6
11/5/2017 6:09,22.7
11/5/2017 6:27,22.8
11/5/2017 6:40,22.9
11/5/2017 6:55,23
11/5/2017 7:00,23.1
11/5/2017 7:08,23.2
11/5/2017 7:13,23.3
11/5/2017 7:22,23.4
11/5/2017 7:28,23.5
11/5/2017 8:12,23.6
11/5/2017 8:29,23.7
11/5/2017 8:50,23.8
11/5/2017 9:00,23.9
11/5/2017 9:20,24
11/5/2017 13:11,24.1
11/5/2017 15:22,24.2
11/5/2017 15:34,24.3
11/5/2017 15:51,24.4
11/6/2017 8:41,24.5
11/8/2017 16:28,24.6
11/8/2017 16:39,24.7
11/8/2017 17:00,24.8
11/8/2017 17:14,24.9
11/8/2017 17:58,25
11/8/2017 18:37,25.1
11/8/2017 20:23,25.2
11/8/2017 21:44,25.3
11/9/2017 10:33,25.4
11/9/2017 10:42,25.5
11/9/2017 11:07,25.6
11/9/2017 12:46,25.7
11/9/2017 14:44,25.8
11/9/2017 15:01,25.9
11/9/2017 15:16,26
11/10/2017 10:00,26.1
11/10/2017 10:29,26.2
11/10/2017 10:37,26.3
11/10/2017 10:54,26.4
11/10/2017 11:16,26.5
11/10/2017 12:05,26.6
11/10/2017 12:17,26.7
11/10/2017 12:26,26.8
11/10/2017 12:33,26.9
11/10/2017 12:41,27
11/10/2017 12:53,27.1
11/10/2017 13:05,27.2
11/10/2017 13:08,27.3
11/10/2017 13:31,27.4
11/10/2017 13:36,27.5
11/10/2017 13:45,27.6
11/10/2017 13:50,27.7
11/10/2017 13:59,27.8
11/10/2017 14:05,27.9
11/10/2017 14:17,28
11/10/2017 14:23,28.1
11/10/2017 14:34,28.2
11/10/2017 14:39,28.3
11/10/2017 14:49,28.4
11/10/2017 14:55,28.5
11/17/2017 16:52,28.6
11/17/2017 16:57,28.7
11/21/2017 7:37,28.8
11/21/2017 7:42,28.9
11/21/2017 7:45,29
11/21/2017 7:46,29.1
11/21/2017 7:49,29.2
11/21/2017 7:50,29.3
11/21/2017 7:53,29.4
11/21/2017 7:54,29.5
11/21/2017 7:57,29.6
11/21/2017 7:59,29.7
11/21/2017 8:05,29.8
11/21/2017 8:12,29.9
11/21/2017 8:57,30
11/21/2017 12:01,30.1
12/15/2017 10:26,30.2
12/15/2017 12:09,30.3
12/15/2017 12:17,30.4
12/15/2017 12:37,30.5
12/15/2017 13:12,30.6
12/15/2017 13:26,30.7
12/15/2017 14:41,30.8
12/15/2017 14:49,30.9
12/15/2017 15:19,31
12/15/2017 15:37,31.1
12/15/2017 16:38,31.2
12/15/2017 16:58,31.3
12/15/2017 19:16,31.4
12/15/2017 19:51,31.5
12/16/2017 0:42,31.6
12/16/2017 1:58,31.7
12/16/2017 4:10,31.8
12/16/2017 5:06,31.9
12/16/2017 6:46,32
12/16/2017 9:33,32.1
12/16/2017 10:44,32.2
12/17/2017 11:33,32.3
12/17/2017 12:26,32.4
12/17/2017 12:32,32.5
12/17/2017 14:35,32.6
12/17/2017 14:47,32.7
12/27/2017 14:14,32.8
12/27/2017 14:18,32.9
12/27/2017 14:24,33
12/27/2017 14:28,33.1
12/27/2017 14:34,33.2
12/27/2017 14:37,33.3
12/27/2017 14:43,33.4
12/27/2017 14:46,33.5
12/27/2017 14:53,33.6
12/27/2017 14:57,33.7
12/27/2017 15:00,33.8
12/27/2017 15:03,33.9
12/27/2017 15:11,34
12/27/2017 15:16,34.1
12/27/2017 15:24,34.2
12/27/2017 15:27,34.3
12/27/2017 15:33,34.4
12/27/2017 15:38,34.5
12/27/2017 15:45,34.6
12/27/2017 15:50,34.7
12/27/2017 16:03,34.8
12/27/2017 16:06,34.9
12/27/2017 16:11,35
12/27/2017 16:14,35.1
12/27/2017 16:20,35.2
12/27/2017 16:24,35.3
12/27/2017 16:37,35.4
12/27/2017 16:42,35.5
12/27/2017 16:50,35.6
12/27/2017 16:56,35.7
1/3/2018 11:33,35.8
1/3/2018 11:34,35.9
1/3/2018 11:38,36
1/3/2018 11:41,36.1
1/3/2018 12:04,36.2
1/3/2018 12:11,36.3
1/3/2018 12:34,36.4
1/3/2018 12:39,36.5
1/3/2018 12:57,36.6
1/16/2018 11:12,36.7
1/17/2018 12:39,36.8
1/17/2018 12:41,36.9
1/17/2018 12:52,37
1/17/2018 12:57,37.1
1/17/2018 13:33,37.2
1/17/2018 13:41,37.3
1/17/2018 14:01,37.4
1/17/2018 14:07,37.5
1/17/2018 14:22,37.6
1/17/2018 14:29,37.7
1/17/2018 14:46,37.8
1/17/2018 15:06,37.9
1/22/2018 11:53,38
1/22/2018 11:57,38.1
1/22/2018 12:42,38.2
1/22/2018 12:48,38.3
1/22/2018 13:01,38.4
1/22/2018 13:07,38.5
1/22/2018 13:20,38.6
1/22/2018 13:27,38.7
1/22/2018 13:40,38.8
1/22/2018 13:48,38.9
1/22/2018 14:50,39
1/22/2018 14:54,39.1
1/22/2018 15:03,39.2
1/22/2018 15:09,39.3
1/22/2018 15:20,39.4
1/22/2018 15:28,39.5
1/23/2018 10:26,39.6
1/23/2018 11:36,39.7
1/23/2018 12:21,39.8
1/23/2018 12:45,39.9
1/23/2018 14:02,40
1/23/2018 14:07,40.1
1/23/2018 15:04,40.2
1/24/2018 10:49,40.3
1/24/2018 11:29,40.4
1/24/2018 11:33,40.5
1/24/2018 11:48,40.6
1/24/2018 11:59,40.7
1/24/2018 12:22,40.8
1/24/2018 12:34,40.9
1/24/2018 12:47,41
1/24/2018 12:58,41.1
1/26/2018 10:58,41.2
2/2/2018 11:14,41.3
2/2/2018 11:15,41.4
2/2/2018 11:17,41.5
2/2/2018 11:19,41.6
2/2/2018 11:21,41.7
2/2/2018 11:22,41.8
2/2/2018 11:24,41.9
2/2/2018 11:25,42
2/2/2018 11:29,42.1
2/2/2018 11:31,42.2
2/2/2018 11:36,42.3
2/2/2018 11:41,42.4
2/2/2018 11:53,42.5
2/2/2018 12:04,42.6
2/2/2018 12:32,42.7
2/2/2018 12:39,42.8
2/2/2018 12:49,42.9
2/5/2018 3:07,43
2/5/2018 6:57,43.1
2/5/2018 7:00,43.2
2/5/2018 7:15,43.3
2/5/2018 8:43,43.4
2/11/2018 10:56,43.5
2/11/2018 10:57,43.6
2/11/2018 10:58,43.7
2/11/2018 10:59,43.8
2/11/2018 11:02,43.9
2/11/2018 11:03,44
2/11/2018 11:06,44.1
2/11/2018 11:08,44.2
2/11/2018 11:12,44.3
2/11/2018 11:14,44.4
2/11/2018 11:17,44.5
2/11/2018 11:20,44.6
2/11/2018 14:06,44.7
2/13/2018 9:30,44.8
2/13/2018 10:43,44.9
2/23/2018 12:26,45
2/23/2018 12:50,45.1
2/23/2018 13:02,45.2
2/23/2018 13:42,45.3
2/24/2018 9:39,45.4
2/24/2018 11:20,45.5
2/24/2018 11:21,45.6
2/24/2018 11:55,45.7
2/24/2018 12:55,45.8
2/24/2018 15:48,45.9
2/24/2018 15:58,46
2/25/2018 11:30,46.1
2/25/2018 12:57,46.2
2/25/2018 15:22,46.3
2/25/2018 15:35,46.4
2/25/2018 15:57,46.5
2/25/2018 16:05,46.6
2/26/2018 9:29,46.7
2/26/2018 10:12,46.8
2/26/2018 10:33,46.9
2/26/2018 10:35,47
2/26/2018 10:41,47.1
2/26/2018 10:43,47.2
2/26/2018 10:54,47.3
2/26/2018 10:58,47.4
3/15/2018 16:49,47.5
3/15/2018 16:53,47.6
3/15/2018 16:58,47.7
3/15/2018 17:02,47.8
3/15/2018 17:06,47.9
3/15/2018 17:08,48
3/15/2018 17:16,48.1
3/15/2018 17:23,48.2
3/15/2018 19:56,48.3
3/18/2018 15:49,48.4
3/18/2018 16:00,48.5
3/18/2018 16:04,48.6
3/18/2018 16:10,48.7
3/18/2018 16:15,48.8
3/19/2018 9:41,48.9
3/19/2018 9:41,49
3/19/2018 9:43,49.1
3/19/2018 9:45,49.2
3/19/2018 9:47,49.3
3/19/2018 9:48,49.4
3/19/2018 9:50,49.5
3/19/2018 9:51,49.6
3/19/2018 9:53,49.7
3/19/2018 9:54,49.8
3/19/2018 9:56,49.9
3/19/2018 9:57,50
3/19/2018 10:00,50.1
3/19/2018 10:01,50.2
3/19/2018 10:02,50.3
3/19/2018 10:04,50.4
3/19/2018 10:07,50.5
3/19/2018 10:09,50.6
3/19/2018 10:13,50.7
3/19/2018 10:14,50.8
3/19/2018 10:18,50.9
3/19/2018 10:20,51
3/25/2018 17:36,51.1
3/25/2018 17:40,51.2
3/25/2018 17:49,51.3
3/25/2018 18:15,51.4
3/26/2018 15:45,51.5
3/26/2018 15:59,51.6
3/26/2018 17:59,51.7
3/27/2018 7:36,51.8
3/27/2018 7:46,51.9
3/27/2018 7:52,52
3/28/2018 10:16,52.1
3/28/2018 10:27,52.2
3/28/2018 10:48,52.3
3/28/2018 11:08,52.4
3/28/2018 11:42,52.5
3/28/2018 11:54,52.6
3/28/2018 12:18,52.7
3/29/2018 7:54,52.8
3/29/2018 8:10,52.9
3/29/2018 8:17,53
3/29/2018 9:25,53.1
3/29/2018 9:26,53.2
3/29/2018 9:27,53.3
3/29/2018 9:28,53.4
3/29/2018 9:30,53.5
3/29/2018 9:31,53.6
3/29/2018 9:34,53.7
3/29/2018 9:35,53.8
3/29/2018 9:38,53.9
3/29/2018 9:40,54
3/29/2018 9:42,54.1
3/29/2018 9:43,54.2
3/29/2018 9:45,54.3
3/29/2018 9:46,54.4
3/29/2018 9:48,54.5
3/29/2018 9:48,54.6
3/29/2018 9:49,54.7
3/29/2018 9:50,54.8
3/29/2018 9:51,54.9
3/29/2018 9:53,55
3/29/2018 9:55,55.1
3/29/2018 9:57,55.2
3/29/2018 9:59,55.3
3/29/2018 9:59,55.4
3/29/2018 10:03,55.5
3/29/2018 10:04,55.6
3/29/2018 10:06,55.7
3/29/2018 10:07,55.8
3/29/2018 10:10,55.9
3/29/2018 10:11,56
3/29/2018 14:40,56.1
4/7/2018 12:12,56.2
4/7/2018 12:13,56.3
4/7/2018 12:14,56.4
4/7/2018 12:15,56.5
4/7/2018 12:16,56.6
4/7/2018 12:18,56.7
4/7/2018 12:19,56.8
4/7/2018 12:22,56.9
4/7/2018 12:24,57
4/7/2018 12:27,57.1
4/7/2018 12:30,57.2
4/7/2018 12:35,57.3
4/7/2018 12:37,57.4
4/7/2018 12:42,57.5
4/7/2018 12:44,57.6
4/7/2018 12:48,57.7
4/7/2018 12:50,57.8
4/7/2018 12:55,57.9
4/7/2018 12:57,58
4/7/2018 13:02,58.1
4/7/2018 13:04,58.2
4/7/2018 13:08,58.3
4/7/2018 13:10,58.4
4/7/2018 13:15,58.5
4/7/2018 13:18,58.6
4/7/2018 13:24,58.7
4/7/2018 13:27,58.8
4/7/2018 13:32,58.9
4/9/2018 4:24,59
4/9/2018 4:50,59.1
4/9/2018 6:06,59.2
4/9/2018 6:29,59.3
4/9/2018 6:35,59.4
4/20/2018 17:27,59.5
4/20/2018 17:49,59.6
4/20/2018 18:10,59.7
4/20/2018 18:18,59.8
4/20/2018 18:32,59.9
4/20/2018 18:45,60
4/21/2018 11:27,60.1
4/21/2018 11:28,60.2
4/21/2018 11:31,60.3
4/21/2018 11:33,60.4
4/21/2018 11:37,60.5
4/21/2018 11:39,60.6
4/21/2018 11:43,60.7
4/21/2018 11:45,60.8
4/21/2018 11:48,60.9
4/21/2018 11:50,61
4/21/2018 11:54,61.1
4/21/2018 11:56,61.2
4/21/2018 11:59,61.3
4/21/2018 12:00,61.4
4/21/2018 12:02,61.5
4/21/2018 12:04,61.6
4/21/2018 12:06,61.7
4/21/2018 12:07,61.8
4/21/2018 12:10,61.9
4/21/2018 12:12,62
4/21/2018 12:16,62.1
4/21/2018 12:31,62.2
4/21/2018 12:36,62.3
4/21/2018 12:39,62.4
4/21/2018 12:44,62.5
4/21/2018 12:47,62.6
4/21/2018 12:53,62.7
4/21/2018 12:56,62.8
4/21/2018 13:03,62.9
4/21/2018 13:07,63
4/21/2018 13:12,63.1
4/21/2018 13:16,63.2
4/21/2018 13:22,63.3
4/21/2018 13:26,63.4
4/21/2018 13:35,63.5
4/21/2018 13:40,63.6
4/21/2018 13:48,63.7
4/21/2018 13:53,63.8
4/21/2018 14:02,63.9
4/21/2018 14:07,64
4/21/2018 14:18,64.1
4/21/2018 14:24,64.2
4/21/2018 14:34,64.3
4/21/2018 14:40,64.4
4/21/2018 14:54,64.5
4/21/2018 15:04,64.6
4/23/2018 13:03,64.7
4/23/2018 13:08,64.8
4/24/2018 1:28,64.9
4/24/2018 1:39,65
4/24/2018 1:54,65.1
4/24/2018 2:07,65.2
4/24/2018 2:35,65.3
4/24/2018 2:56,65.4
4/24/2018 4:51,65.5
4/24/2018 7:24,65.6
4/24/2018 9:59,65.7
4/24/2018 10:19,65.8
4/24/2018 10:41,65.9
4/24/2018 10:51,66
4/24/2018 11:13,66.1
4/24/2018 11:54,66.2
5/1/2018 8:06,66.3
5/1/2018 17:47,66.4
5/1/2018 17:59,66.5
5/2/2018 6:54,66.6
5/2/2018 7:23,66.7
5/2/2018 7:33,66.8
5/2/2018 7:45,66.9
5/2/2018 7:53,67
5/2/2018 8:01,67.1
5/2/2018 8:05,67.2
5/2/2018 8:09,67.3
5/2/2018 8:11,67.4
5/2/2018 8:16,67.5
5/2/2018 8:18,67.6
5/2/2018 8:22,67.7
5/2/2018 8:25,67.8
5/2/2018 8:32,67.9
5/2/2018 8:35,68
5/2/2018 8:43,68.1
5/2/2018 8:50,68.2
5/2/2018 8:59,68.3
5/2/2018 9:03,68.4
