Reading,Receive,Value,Unit,Data Quality
2021-07-22 15:03:12,2021-07-22 15:03:50,3.78,ft,A
2021-07-22 14:48:12,2021-07-22 14:48:20,3.78,ft,A
2021-07-22 14:33:12,2021-07-22 14:33:20,3.78,ft,A
2021-07-22 14:18:11,2021-07-22 14:18:21,3.78,ft,A
2021-07-22 14:03:14,2021-07-22 14:03:50,3.81,ft,A
2021-07-22 13:48:12,2021-07-22 13:48:50,3.81,ft,A
2021-07-22 13:33:11,2021-07-22 13:33:20,3.81,ft,A
2021-07-22 13:03:12,2021-07-22 13:03:50,3.81,ft,A
2021-07-22 12:48:12,2021-07-22 12:48:50,3.81,ft,A
2021-07-22 12:48:11,2021-07-22 12:48:20,3.81,ft,A
2021-07-22 12:33:12,2021-07-22 12:33:20,3.81,ft,A
2021-07-22 12:18:12,2021-07-22 12:18:35,3.81,ft,A
2021-07-22 12:03:12,2021-07-22 12:03:50,3.81,ft,A
2021-07-22 11:48:12,2021-07-22 11:48:20,3.81,ft,A
2021-07-22 11:33:12,2021-07-22 11:33:20,3.81,ft,A
2021-07-22 11:18:13,2021-07-22 11:18:50,3.81,ft,A
2021-07-22 11:03:12,2021-07-22 11:03:50,3.81,ft,A
2021-07-22 10:48:12,2021-07-22 10:48:35,3.81,ft,A
2021-07-22 10:33:12,2021-07-22 10:33:20,3.81,ft,A
2021-07-22 10:18:12,2021-07-22 10:18:50,3.81,ft,A
2021-07-22 10:03:12,2021-07-22 10:03:50,3.81,ft,A
2021-07-22 09:48:12,2021-07-22 09:48:35,3.81,ft,A
2021-07-22 09:33:11,2021-07-22 09:33:50,3.81,ft,A
2021-07-22 09:18:11,2021-07-22 09:18:20,3.81,ft,A
2021-07-22 09:03:12,2021-07-22 09:03:20,3.81,ft,A
2021-07-22 08:48:12,2021-07-22 08:48:20,3.81,ft,A
2021-07-22 08:33:13,2021-07-22 08:33:35,3.81,ft,A
2021-07-22 08:18:12,2021-07-22 08:18:50,3.81,ft,A
2021-07-22 08:03:12,2021-07-22 08:03:20,3.81,ft,A
2021-07-22 07:48:12,2021-07-22 07:48:50,3.81,ft,A
2021-07-22 07:33:12,2021-07-22 07:33:50,3.81,ft,A
2021-07-22 07:18:11,2021-07-22 07:18:20,3.81,ft,A
2021-07-22 07:03:12,2021-07-22 07:03:20,3.81,ft,A
2021-07-22 06:48:12,2021-07-22 06:48:50,3.81,ft,A
2021-07-22 06:33:12,2021-07-22 06:33:20,3.81,ft,A
2021-07-22 06:18:12,2021-07-22 06:18:50,3.81,ft,A
2021-07-22 06:03:13,2021-07-22 06:03:50,3.81,ft,A
2021-07-22 05:48:12,2021-07-22 05:48:50,3.81,ft,A
2021-07-22 05:33:11,2021-07-22 05:33:21,3.81,ft,A
2021-07-22 05:18:12,2021-07-22 05:18:50,3.81,ft,A
2021-07-22 05:03:12,2021-07-22 05:03:50,3.81,ft,A
2021-07-22 04:48:11,2021-07-22 04:48:20,3.85,ft,A
2021-07-22 04:33:12,2021-07-22 04:33:20,3.85,ft,A
2021-07-22 04:18:12,2021-07-22 04:18:50,3.88,ft,A
2021-07-22 04:03:11,2021-07-22 04:03:20,3.88,ft,A
2021-07-22 03:48:12,2021-07-22 03:48:50,3.88,ft,A
2021-07-22 03:33:12,2021-07-22 03:33:50,3.91,ft,A
2021-07-22 03:18:13,2021-07-22 03:18:50,3.91,ft,A
2021-07-22 03:03:12,2021-07-22 03:03:50,3.91,ft,A
2021-07-22 02:48:12,2021-07-22 02:48:50,3.91,ft,A
2021-07-22 02:33:11,2021-07-22 02:33:21,3.91,ft,A
2021-07-22 02:18:11,2021-07-22 02:18:20,3.91,ft,A
2021-07-22 02:03:12,2021-07-22 02:03:50,3.91,ft,A
2021-07-22 01:48:11,2021-07-22 01:48:20,3.91,ft,A
2021-07-22 01:33:12,2021-07-22 01:33:20,3.95,ft,A
2021-07-22 01:18:13,2021-07-22 01:18:20,3.95,ft,A
2021-07-22 01:03:12,2021-07-22 01:03:21,3.95,ft,A
2021-07-22 00:48:12,2021-07-22 00:48:35,3.95,ft,A
2021-07-22 00:33:14,2021-07-22 00:33:50,3.95,ft,A
2021-07-22 00:18:12,2021-07-22 00:18:20,3.95,ft,A
2021-07-22 00:03:12,2021-07-22 00:03:20,3.95,ft,A
2021-07-21 23:48:13,2021-07-21 23:48:21,3.95,ft,A
2021-07-21 23:33:12,2021-07-21 23:33:50,3.95,ft,A
2021-07-21 23:18:13,2021-07-21 23:18:21,3.98,ft,A
2021-07-21 23:03:12,2021-07-21 23:03:20,3.98,ft,A
2021-07-21 22:48:12,2021-07-21 22:48:50,3.98,ft,A
2021-07-21 22:33:13,2021-07-21 22:33:35,3.98,ft,A
2021-07-21 22:18:12,2021-07-21 22:18:50,4.01,ft,A
2021-07-21 22:03:14,2021-07-21 22:03:50,4.01,ft,A
2021-07-21 21:48:12,2021-07-21 21:48:35,4.01,ft,A
2021-07-21 21:33:12,2021-07-21 21:33:20,3.95,ft,A
2021-07-21 21:18:12,2021-07-21 21:18:50,3.91,ft,A
2021-07-21 21:03:12,2021-07-21 21:03:20,3.91,ft,A
2021-07-21 20:48:12,2021-07-21 20:48:50,3.88,ft,A
2021-07-21 20:33:13,2021-07-21 20:33:35,3.91,ft,A
2021-07-21 20:18:12,2021-07-21 20:18:20,3.91,ft,A
2021-07-21 20:03:13,2021-07-21 20:03:50,3.91,ft,A
2021-07-21 19:48:13,2021-07-21 19:48:35,3.91,ft,A
2021-07-21 19:33:12,2021-07-21 19:33:50,3.91,ft,A
2021-07-21 19:18:13,2021-07-21 19:18:35,3.91,ft,A
2021-07-21 18:48:12,2021-07-21 18:48:50,3.91,ft,A
2021-07-21 18:33:13,2021-07-21 18:33:35,3.91,ft,A
2021-07-21 18:18:11,2021-07-21 18:18:21,3.91,ft,A
2021-07-21 18:03:12,2021-07-21 18:03:50,3.91,ft,A
2021-07-21 17:48:12,2021-07-21 17:48:20,3.95,ft,A
2021-07-21 17:33:13,2021-07-21 17:33:35,3.95,ft,A
2021-07-21 17:18:12,2021-07-21 17:18:20,3.95,ft,A
2021-07-21 17:03:12,2021-07-21 17:03:35,3.95,ft,A
2021-07-21 16:48:12,2021-07-21 16:48:50,3.98,ft,A
2021-07-21 16:33:13,2021-07-21 16:33:35,3.98,ft,A
2021-07-21 16:18:13,2021-07-21 16:18:20,3.98,ft,A
2021-07-21 15:48:13,2021-07-21 15:48:35,3.98,ft,A
2021-07-21 15:33:12,2021-07-21 15:33:50,4.01,ft,A
2021-07-21 15:18:12,2021-07-21 15:18:50,4.01,ft,A
2021-07-21 15:03:12,2021-07-21 15:03:50,4.04,ft,A
2021-07-21 14:48:13,2021-07-21 14:48:50,4.04,ft,A
2021-07-21 14:33:12,2021-07-21 14:33:50,4.04,ft,A
2021-07-21 14:18:13,2021-07-21 14:18:35,4.04,ft,A
2021-07-21 14:03:12,2021-07-21 14:03:50,4.04,ft,A
2021-07-21 13:48:13,2021-07-21 13:48:35,4.04,ft,A
2021-07-21 13:18:12,2021-07-21 13:18:50,4.08,ft,A
2021-07-21 13:03:12,2021-07-21 13:03:35,4.08,ft,A
2021-07-21 12:48:12,2021-07-21 12:48:50,4.11,ft,A
2021-07-21 12:33:20,2021-07-21 12:33:35,4.11,ft,A
2021-07-21 12:18:12,2021-07-21 12:18:20,4.11,ft,A
2021-07-21 12:03:13,2021-07-21 12:03:35,4.14,ft,A
2021-07-21 11:48:12,2021-07-21 11:48:20,4.14,ft,A
2021-07-21 11:33:13,2021-07-21 11:33:20,4.17,ft,A
2021-07-21 11:18:13,2021-07-21 11:18:35,4.17,ft,A
2021-07-21 11:03:12,2021-07-21 11:03:20,4.17,ft,A
2021-07-21 10:48:13,2021-07-21 10:48:35,4.17,ft,AN
2021-07-21 10:03:12,2021-07-21 10:03:20,4.86,ft,A
2021-07-21 09:48:12,2021-07-21 09:49:20,4.86,ft,A
2021-07-21 09:33:12,2021-07-21 09:33:20,4.86,ft,A
2021-07-21 09:18:12,2021-07-21 09:18:35,4.86,ft,A
2021-07-21 09:03:12,2021-07-21 09:03:20,4.90,ft,A
2021-07-21 08:48:13,2021-07-21 08:48:35,4.90,ft,A
2021-07-21 08:33:14,2021-07-21 08:33:50,4.90,ft,A
2021-07-21 08:33:13,2021-07-21 08:33:35,4.90,ft,A
2021-07-21 08:18:13,2021-07-21 08:18:35,4.93,ft,A
2021-07-21 08:03:12,2021-07-21 08:03:35,4.93,ft,A
2021-07-21 07:33:12,2021-07-21 07:33:35,4.96,ft,A
2021-07-21 07:18:11,2021-07-21 07:18:20,4.96,ft,A
2021-07-21 07:03:12,2021-07-21 07:03:20,5.00,ft,A
2021-07-21 06:48:12,2021-07-21 06:48:35,5.03,ft,A
2021-07-21 06:33:12,2021-07-21 06:34:20,5.06,ft,A
2021-07-21 06:18:12,2021-07-21 06:18:35,5.09,ft,A
2021-07-21 06:03:12,2021-07-21 06:04:20,5.13,ft,A
2021-07-21 05:48:12,2021-07-21 05:48:35,5.16,ft,A
2021-07-21 05:33:12,2021-07-21 05:33:20,5.19,ft,A
2021-07-21 05:18:13,2021-07-21 05:18:35,5.19,ft,A
2021-07-21 05:03:13,2021-07-21 05:03:50,5.22,ft,A
2021-07-21 04:48:13,2021-07-21 04:48:50,5.26,ft,A
2021-07-21 04:48:12,2021-07-21 04:48:20,5.26,ft,A
2021-07-21 04:33:12,2021-07-21 04:34:20,5.29,ft,A
2021-07-21 04:18:12,2021-07-21 04:19:20,5.36,ft,A
2021-07-21 04:03:13,2021-07-21 04:03:35,5.16,ft,A
2021-07-21 03:48:12,2021-07-21 03:48:50,5.19,ft,A
2021-07-21 03:33:12,2021-07-21 03:33:35,5.22,ft,A
2021-07-21 03:18:12,2021-07-21 03:19:20,5.19,ft,A
2021-07-21 03:03:12,2021-07-21 03:03:50,5.16,ft,A
2021-07-21 02:48:12,2021-07-21 02:49:20,5.16,ft,A
2021-07-21 02:33:13,2021-07-21 02:33:35,4.73,ft,A
2021-07-21 02:18:12,2021-07-21 02:19:20,4.67,ft,A
2021-07-21 02:03:12,2021-07-21 02:04:20,4.70,ft,A
2021-07-21 01:48:13,2021-07-21 01:48:50,4.73,ft,A
2021-07-21 01:33:12,2021-07-21 01:33:35,4.80,ft,A
2021-07-21 01:18:13,2021-07-21 01:18:35,4.86,ft,A
2021-07-21 01:03:12,2021-07-21 01:03:50,4.93,ft,A
2021-07-21 00:48:13,2021-07-21 00:48:50,5.00,ft,A
2021-07-21 00:33:12,2021-07-21 00:33:35,5.09,ft,A
2021-07-21 00:18:12,2021-07-21 00:18:35,5.19,ft,A
2021-07-21 00:03:14,2021-07-21 00:03:50,5.29,ft,A
2021-07-20 23:48:12,2021-07-20 23:48:50,5.39,ft,A
2021-07-20 23:33:12,2021-07-20 23:33:20,5.52,ft,A
2021-07-20 23:18:13,2021-07-20 23:18:50,5.68,ft,A
2021-07-20 23:18:12,2021-07-20 23:18:35,5.68,ft,A
2021-07-20 23:03:12,2021-07-20 23:03:20,5.88,ft,AN
2021-07-20 22:33:12,2021-07-20 22:34:20,4.37,ft,A
2021-07-20 22:18:12,2021-07-20 22:18:35,4.37,ft,A
2021-07-20 22:03:12,2021-07-20 22:03:35,4.37,ft,A
2021-07-20 21:48:12,2021-07-20 21:48:35,4.37,ft,A
2021-07-20 21:33:12,2021-07-20 21:33:35,4.37,ft,A
2021-07-20 21:18:14,2021-07-20 21:18:35,4.34,ft,A
2021-07-20 21:03:12,2021-07-20 21:03:35,4.34,ft,A
2021-07-20 20:48:12,2021-07-20 20:48:35,4.34,ft,A
2021-07-20 20:33:13,2021-07-20 20:33:50,4.34,ft,A
2021-07-20 20:18:13,2021-07-20 20:18:50,4.34,ft,A
2021-07-20 20:03:13,2021-07-20 20:03:50,4.34,ft,A
2021-07-20 19:48:12,2021-07-20 19:48:35,4.34,ft,A
2021-07-20 19:33:12,2021-07-20 19:33:20,4.37,ft,A
2021-07-20 19:18:13,2021-07-20 19:18:50,4.34,ft,A
2021-07-20 19:03:11,2021-07-20 19:03:20,4.34,ft,A
2021-07-20 18:48:13,2021-07-20 18:48:35,4.34,ft,A
2021-07-20 18:33:14,2021-07-20 18:33:50,4.31,ft,A
2021-07-20 18:18:12,2021-07-20 18:18:35,4.31,ft,A
2021-07-20 18:03:12,2021-07-20 18:04:20,4.31,ft,A
2021-07-20 17:48:20,2021-07-20 17:48:35,4.31,ft,A
2021-07-20 17:33:12,2021-07-20 17:33:50,4.31,ft,A
2021-07-20 17:18:12,2021-07-20 17:18:50,4.27,ft,A
2021-07-20 17:03:12,2021-07-20 17:04:20,4.31,ft,A
2021-07-20 16:48:12,2021-07-20 16:49:20,4.31,ft,A
2021-07-20 16:33:12,2021-07-20 16:34:20,4.31,ft,A
2021-07-20 16:18:12,2021-07-20 16:19:20,4.31,ft,A
2021-07-20 16:03:14,2021-07-20 16:03:50,4.31,ft,A
2021-07-20 15:48:12,2021-07-20 15:49:20,4.31,ft,A
2021-07-20 15:33:12,2021-07-20 15:34:20,4.31,ft,A
2021-07-20 15:18:13,2021-07-20 15:18:35,4.31,ft,A
2021-07-20 15:03:12,2021-07-20 15:03:50,4.34,ft,A
2021-07-20 14:48:12,2021-07-20 14:48:50,4.31,ft,A
2021-07-20 14:33:12,2021-07-20 14:33:50,4.34,ft,A
2021-07-20 14:18:12,2021-07-20 14:18:20,4.34,ft,A
2021-07-20 14:03:12,2021-07-20 14:03:35,4.34,ft,A
2021-07-20 13:48:13,2021-07-20 13:48:50,4.24,ft,A
2021-07-20 13:18:14,2021-07-20 13:18:50,4.24,ft,A
2021-07-20 12:48:13,2021-07-20 12:48:50,4.27,ft,A
2021-07-20 12:33:13,2021-07-20 12:33:50,4.27,ft,A
2021-07-20 12:18:13,2021-07-20 12:18:50,4.27,ft,A
2021-07-20 12:03:12,2021-07-20 12:03:35,4.27,ft,A
2021-07-20 11:48:12,2021-07-20 11:48:35,4.27,ft,A
2021-07-20 11:33:13,2021-07-20 11:33:50,4.31,ft,A
2021-07-20 11:18:13,2021-07-20 11:18:50,4.27,ft,A
2021-07-20 11:03:13,2021-07-20 11:03:50,4.31,ft,A
2021-07-20 10:48:12,2021-07-20 10:48:35,4.31,ft,A
2021-07-20 10:33:14,2021-07-20 10:33:50,4.31,ft,A
2021-07-20 10:18:13,2021-07-20 10:18:35,4.31,ft,A
2021-07-20 10:03:13,2021-07-20 10:03:50,4.31,ft,A
2021-07-20 09:48:12,2021-07-20 09:48:35,4.31,ft,A
2021-07-20 09:33:13,2021-07-20 09:33:50,4.31,ft,A
2021-07-20 09:18:13,2021-07-20 09:18:50,4.31,ft,A
2021-07-20 09:03:12,2021-07-20 09:03:35,4.31,ft,A
2021-07-20 08:48:13,2021-07-20 08:48:50,4.31,ft,A
2021-07-20 08:33:13,2021-07-20 08:33:50,4.31,ft,A
2021-07-20 08:18:13,2021-07-20 08:18:50,4.31,ft,A
2021-07-20 08:03:13,2021-07-20 08:03:50,4.31,ft,A
2021-07-20 07:48:14,2021-07-20 07:48:50,4.31,ft,A
2021-07-20 07:33:12,2021-07-20 07:33:35,4.31,ft,A
2021-07-20 07:18:12,2021-07-20 07:18:35,4.31,ft,A
2021-07-20 07:03:12,2021-07-20 07:03:35,4.31,ft,A
2021-07-20 06:48:12,2021-07-20 06:48:35,4.27,ft,A
2021-07-20 06:33:12,2021-07-20 06:33:35,4.27,ft,A
2021-07-20 06:18:13,2021-07-20 06:18:35,4.27,ft,A
2021-07-20 06:03:12,2021-07-20 06:03:20,4.27,ft,A
2021-07-20 05:48:12,2021-07-20 05:48:35,4.27,ft,A
2021-07-20 05:33:12,2021-07-20 05:33:35,4.27,ft,A
2021-07-20 05:18:12,2021-07-20 05:18:35,4.27,ft,A
2021-07-20 04:48:12,2021-07-20 04:48:35,4.27,ft,A
2021-07-20 04:33:12,2021-07-20 04:33:35,4.27,ft,A
2021-07-20 04:18:12,2021-07-20 04:18:35,4.27,ft,A
2021-07-20 04:03:12,2021-07-20 04:03:35,4.27,ft,A
2021-07-20 03:48:13,2021-07-20 03:48:50,4.27,ft,A
2021-07-20 03:33:13,2021-07-20 03:33:50,4.27,ft,A
2021-07-20 03:18:12,2021-07-20 03:18:35,4.31,ft,A
2021-07-20 03:03:13,2021-07-20 03:03:50,4.31,ft,A
2021-07-20 02:48:13,2021-07-20 02:48:50,4.31,ft,A
2021-07-20 02:33:14,2021-07-20 02:33:50,4.31,ft,A
2021-07-20 02:18:12,2021-07-20 02:18:50,4.31,ft,A
2021-07-20 02:03:13,2021-07-20 02:03:50,4.31,ft,A
2021-07-20 01:48:13,2021-07-20 01:48:50,4.31,ft,A
2021-07-20 01:33:13,2021-07-20 01:33:35,4.31,ft,A
2021-07-20 01:18:12,2021-07-20 01:19:20,4.31,ft,A
2021-07-20 01:03:13,2021-07-20 01:03:35,4.31,ft,A
2021-07-20 00:48:13,2021-07-20 00:48:50,4.31,ft,A
2021-07-20 00:33:14,2021-07-20 00:33:50,4.31,ft,A
2021-07-20 00:18:12,2021-07-20 00:18:35,4.31,ft,A
2021-07-20 00:03:12,2021-07-20 00:03:21,4.31,ft,A
2021-07-19 23:48:14,2021-07-19 23:48:35,4.31,ft,A
2021-07-19 23:33:12,2021-07-19 23:33:20,4.34,ft,A
2021-07-19 23:18:12,2021-07-19 23:18:35,4.34,ft,A
2021-07-19 23:03:13,2021-07-19 23:03:50,4.34,ft,A
2021-07-19 22:48:13,2021-07-19 22:48:50,4.34,ft,A
2021-07-19 22:33:13,2021-07-19 22:33:50,4.34,ft,A
2021-07-19 22:18:13,2021-07-19 22:18:50,4.34,ft,A
2021-07-19 22:03:13,2021-07-19 22:03:50,4.34,ft,A
2021-07-19 21:48:13,2021-07-19 21:48:50,4.34,ft,A
2021-07-19 21:33:13,2021-07-19 21:33:50,4.34,ft,A
2021-07-19 21:18:13,2021-07-19 21:18:35,4.34,ft,A
2021-07-19 21:03:14,2021-07-19 21:03:35,4.34,ft,A
2021-07-19 20:48:13,2021-07-19 20:48:50,4.34,ft,A
2021-07-19 20:33:13,2021-07-19 20:33:35,4.34,ft,A
2021-07-19 20:18:13,2021-07-19 20:18:50,4.34,ft,A
2021-07-19 20:03:13,2021-07-19 20:03:50,4.34,ft,A
2021-07-19 19:48:13,2021-07-19 19:48:50,4.31,ft,A
2021-07-19 19:33:13,2021-07-19 19:33:50,4.31,ft,A
2021-07-19 19:18:14,2021-07-19 19:18:50,4.31,ft,A
2021-07-19 19:03:12,2021-07-19 19:03:35,4.31,ft,A
2021-07-19 18:48:13,2021-07-19 18:48:50,4.31,ft,A
2021-07-19 18:33:14,2021-07-19 18:33:35,4.31,ft,A
2021-07-19 18:18:13,2021-07-19 18:18:35,4.34,ft,A
2021-07-19 18:03:13,2021-07-19 18:03:35,4.34,ft,A
2021-07-19 17:48:13,2021-07-19 17:48:50,4.34,ft,A
2021-07-19 17:33:13,2021-07-19 17:33:50,4.34,ft,A
2021-07-19 17:03:14,2021-07-19 17:03:20,4.34,ft,A
2021-07-19 16:48:13,2021-07-19 16:48:50,4.34,ft,A
2021-07-19 16:33:13,2021-07-19 16:33:50,4.34,ft,A
2021-07-19 16:18:13,2021-07-19 16:18:50,4.34,ft,A
2021-07-19 16:03:13,2021-07-19 16:03:35,4.37,ft,A
2021-07-19 15:48:12,2021-07-19 15:48:35,4.34,ft,A
2021-07-19 15:33:12,2021-07-19 15:33:20,4.37,ft,A
2021-07-19 15:18:12,2021-07-19 15:18:35,4.37,ft,A
2021-07-19 15:03:12,2021-07-19 15:04:20,4.37,ft,A
2021-07-19 14:48:12,2021-07-19 14:48:50,4.37,ft,A
2021-07-19 14:33:13,2021-07-19 14:33:35,4.37,ft,A
2021-07-19 14:18:12,2021-07-19 14:18:20,4.37,ft,A
2021-07-19 14:03:13,2021-07-19 14:03:35,4.37,ft,A
2021-07-19 14:03:12,2021-07-19 14:04:20,4.37,ft,A
2021-07-19 13:48:12,2021-07-19 13:48:35,4.40,ft,A
2021-07-19 13:33:13,2021-07-19 13:33:35,4.37,ft,A
2021-07-19 13:18:14,2021-07-19 13:18:50,4.40,ft,A
2021-07-19 13:03:12,2021-07-19 13:04:20,4.40,ft,A
2021-07-19 12:48:13,2021-07-19 12:48:35,4.40,ft,A
2021-07-19 12:33:13,2021-07-19 12:33:35,4.40,ft,A
2021-07-19 12:18:13,2021-07-19 12:18:35,4.40,ft,A
2021-07-19 12:03:13,2021-07-19 12:04:20,4.40,ft,A
2021-07-19 11:48:12,2021-07-19 11:49:20,4.40,ft,A
2021-07-19 11:33:13,2021-07-19 11:33:35,4.40,ft,A
2021-07-19 11:18:13,2021-07-19 11:19:20,4.40,ft,A
2021-07-19 11:03:13,2021-07-19 11:03:50,4.40,ft,A
2021-07-19 10:48:13,2021-07-19 10:48:35,4.40,ft,A
2021-07-19 10:48:12,2021-07-19 10:49:20,4.40,ft,A
2021-07-19 10:33:14,2021-07-19 10:33:35,4.40,ft,A
2021-07-19 10:18:12,2021-07-19 10:19:20,4.40,ft,A
2021-07-19 10:03:13,2021-07-19 10:03:35,4.40,ft,A
2021-07-19 09:48:13,2021-07-19 09:48:50,4.40,ft,A
2021-07-19 09:33:13,2021-07-19 09:34:20,4.40,ft,A
2021-07-19 09:18:12,2021-07-19 09:18:35,4.44,ft,A
2021-07-19 09:03:13,2021-07-19 09:04:20,4.40,ft,A
2021-07-19 08:48:13,2021-07-19 08:48:35,4.40,ft,A
2021-07-19 08:33:12,2021-07-19 08:33:20,4.40,ft,A
2021-07-19 08:18:12,2021-07-19 08:18:35,4.40,ft,A
2021-07-19 08:03:13,2021-07-19 08:04:20,4.44,ft,A
2021-07-19 07:48:14,2021-07-19 07:48:50,4.40,ft,A
2021-07-19 07:33:13,2021-07-19 07:33:50,4.40,ft,A
2021-07-19 07:18:13,2021-07-19 07:19:20,4.40,ft,A
2021-07-19 07:03:13,2021-07-19 07:03:50,4.40,ft,A
2021-07-19 06:48:13,2021-07-19 06:48:35,4.40,ft,A
2021-07-19 06:33:13,2021-07-19 06:34:20,4.40,ft,A
2021-07-19 06:03:13,2021-07-19 06:03:35,4.40,ft,A
2021-07-19 05:48:13,2021-07-19 05:49:20,4.40,ft,A
2021-07-19 05:33:13,2021-07-19 05:34:20,4.40,ft,A
2021-07-19 05:18:15,2021-07-19 05:18:35,4.40,ft,A
2021-07-19 05:03:13,2021-07-19 05:04:20,4.40,ft,A
2021-07-19 04:48:13,2021-07-19 04:49:20,4.40,ft,A
2021-07-19 04:33:13,2021-07-19 04:33:50,4.40,ft,A
2021-07-19 04:18:13,2021-07-19 04:19:20,4.40,ft,A
2021-07-19 04:03:13,2021-07-19 04:03:50,4.40,ft,A
2021-07-19 03:48:13,2021-07-19 03:49:20,4.40,ft,A
2021-07-19 03:33:13,2021-07-19 03:34:20,4.40,ft,A
2021-07-19 03:18:13,2021-07-19 03:19:20,4.40,ft,A
2021-07-19 03:03:13,2021-07-19 03:04:20,4.40,ft,A
2021-07-19 02:48:13,2021-07-19 02:49:20,4.40,ft,A
2021-07-19 02:33:15,2021-07-19 02:33:35,4.40,ft,A
2021-07-19 02:18:13,2021-07-19 02:19:20,4.40,ft,A
2021-07-19 02:03:13,2021-07-19 02:04:20,4.40,ft,A
2021-07-19 01:48:13,2021-07-19 01:48:50,4.40,ft,A
2021-07-19 01:33:13,2021-07-19 01:34:20,4.40,ft,A
2021-07-19 01:18:13,2021-07-19 01:18:50,4.44,ft,A
2021-07-19 01:03:13,2021-07-19 01:03:51,4.40,ft,A
2021-07-19 00:48:14,2021-07-19 00:48:50,4.44,ft,A
2021-07-19 00:33:13,2021-07-19 00:34:20,4.44,ft,A
2021-07-19 00:18:12,2021-07-19 00:18:35,4.44,ft,A
2021-07-19 00:03:12,2021-07-19 00:03:35,4.44,ft,A
2021-07-18 23:48:14,2021-07-18 23:48:35,4.44,ft,A
2021-07-18 23:33:13,2021-07-18 23:33:35,4.44,ft,A
2021-07-18 23:18:13,2021-07-18 23:19:20,4.44,ft,A
2021-07-18 23:03:13,2021-07-18 23:04:20,4.44,ft,A
2021-07-18 22:48:13,2021-07-18 22:49:20,4.44,ft,A
2021-07-18 22:33:13,2021-07-18 22:34:20,4.44,ft,A
2021-07-18 22:18:12,2021-07-18 22:18:35,4.44,ft,A
2021-07-18 22:03:13,2021-07-18 22:04:20,4.44,ft,A
2021-07-18 21:48:13,2021-07-18 21:48:50,4.44,ft,A
2021-07-18 21:33:13,2021-07-18 21:33:50,4.44,ft,A
2021-07-18 21:18:14,2021-07-18 21:18:50,4.44,ft,A
2021-07-18 21:03:13,2021-07-18 21:04:20,4.40,ft,A
2021-07-18 20:48:13,2021-07-18 20:49:20,4.40,ft,A
2021-07-18 20:33:13,2021-07-18 20:34:20,4.40,ft,A
2021-07-18 20:18:13,2021-07-18 20:19:20,4.40,ft,A
2021-07-18 20:03:13,2021-07-18 20:04:20,4.40,ft,A
2021-07-18 19:48:13,2021-07-18 19:49:20,4.40,ft,A
2021-07-18 19:33:13,2021-07-18 19:34:20,4.40,ft,A
2021-07-18 19:03:13,2021-07-18 19:03:35,4.37,ft,A
2021-07-18 18:48:13,2021-07-18 18:48:50,4.37,ft,A
2021-07-18 18:33:15,2021-07-18 18:33:35,4.37,ft,A
2021-07-18 18:18:13,2021-07-18 18:18:50,4.37,ft,A
2021-07-18 18:03:13,2021-07-18 18:03:50,4.40,ft,A
2021-07-18 17:48:13,2021-07-18 17:48:50,4.37,ft,A
2021-07-18 17:33:13,2021-07-18 17:33:50,4.37,ft,A
2021-07-18 17:18:13,2021-07-18 17:18:50,4.40,ft,A
2021-07-18 17:03:13,2021-07-18 17:03:50,4.40,ft,A
2021-07-18 16:48:13,2021-07-18 16:49:20,4.37,ft,A
2021-07-18 16:33:13,2021-07-18 16:33:50,4.40,ft,A
2021-07-18 16:18:13,2021-07-18 16:18:50,4.37,ft,A
2021-07-18 16:03:15,2021-07-18 16:03:35,4.40,ft,A
2021-07-18 15:48:15,2021-07-18 15:48:50,4.40,ft,A
2021-07-18 15:33:13,2021-07-18 15:33:50,4.40,ft,A
2021-07-18 15:18:13,2021-07-18 15:18:50,4.44,ft,A
2021-07-18 15:03:13,2021-07-18 15:03:50,4.44,ft,A
2021-07-18 14:48:13,2021-07-18 14:48:50,4.44,ft,A
2021-07-18 14:33:14,2021-07-18 14:33:50,4.44,ft,A
2021-07-18 14:03:13,2021-07-18 14:03:50,4.44,ft,A
2021-07-18 13:48:13,2021-07-18 13:48:50,4.44,ft,A
2021-07-18 13:33:13,2021-07-18 13:34:20,4.44,ft,A
2021-07-18 13:18:15,2021-07-18 13:18:50,4.44,ft,A
2021-07-18 13:03:13,2021-07-18 13:03:50,4.44,ft,A
2021-07-18 12:48:13,2021-07-18 12:48:50,4.44,ft,A
2021-07-18 12:33:13,2021-07-18 12:33:50,4.47,ft,A
2021-07-18 12:18:13,2021-07-18 12:18:50,4.44,ft,A
2021-07-18 12:03:13,2021-07-18 12:03:50,4.44,ft,A
2021-07-18 11:48:13,2021-07-18 11:48:50,4.47,ft,A
2021-07-18 11:33:13,2021-07-18 11:33:50,4.47,ft,A
2021-07-18 11:18:13,2021-07-18 11:18:50,4.44,ft,A
2021-07-18 11:03:13,2021-07-18 11:03:50,4.44,ft,A
2021-07-18 10:48:13,2021-07-18 10:48:50,4.44,ft,A
2021-07-18 10:33:15,2021-07-18 10:33:50,4.44,ft,A
2021-07-18 10:18:13,2021-07-18 10:18:50,4.44,ft,A
2021-07-18 10:03:14,2021-07-18 10:03:50,4.44,ft,A
2021-07-18 09:48:13,2021-07-18 09:48:35,4.44,ft,A
2021-07-18 09:33:14,2021-07-18 09:33:50,4.44,ft,A
2021-07-18 09:18:13,2021-07-18 09:18:50,4.44,ft,A
