Reading,Receive,Value,Unit,Data Quality
2021-06-13 07:50:31,2021-06-13 07:51:35,3.24,ft,A
2021-06-13 07:20:31,2021-06-13 07:21:35,3.26,ft,A
2021-06-13 06:50:31,2021-06-13 06:51:35,3.25,ft,A
2021-06-13 06:20:31,2021-06-13 06:21:35,3.26,ft,A
2021-06-13 05:50:31,2021-06-13 05:51:35,3.26,ft,A
2021-06-13 04:52:15,2021-06-13 04:53:35,3.32,ft,A
2021-06-13 04:22:15,2021-06-13 04:23:35,3.32,ft,A
2021-06-13 03:52:15,2021-06-13 03:53:35,3.30,ft,A
2021-06-13 03:22:15,2021-06-13 03:23:35,3.31,ft,A
2021-06-13 02:52:15,2021-06-13 02:53:35,3.35,ft,A
2021-06-13 02:22:15,2021-06-13 02:23:35,3.26,ft,A
2021-06-13 01:52:16,2021-06-13 01:53:35,3.38,ft,A
2021-06-13 01:22:15,2021-06-13 01:23:20,3.41,ft,A
2021-06-13 00:52:15,2021-06-13 00:53:35,3.34,ft,A
2021-06-12 23:53:54,2021-06-12 23:54:20,3.35,ft,A
2021-06-12 23:23:54,2021-06-12 23:24:20,3.36,ft,A
2021-06-12 22:53:55,2021-06-12 22:54:20,3.35,ft,A
2021-06-12 22:23:54,2021-06-12 22:24:20,3.36,ft,A
2021-06-12 21:53:54,2021-06-12 21:54:20,3.28,ft,A
2021-06-12 21:23:54,2021-06-12 21:24:20,3.22,ft,A
2021-06-12 20:53:54,2021-06-12 20:54:20,3.21,ft,A
2021-06-12 20:23:54,2021-06-12 20:24:35,3.18,ft,A
2021-06-12 19:53:54,2021-06-12 19:54:35,3.19,ft,A
2021-06-12 18:55:39,2021-06-12 18:56:35,3.17,ft,A
2021-06-12 18:25:39,2021-06-12 18:26:35,3.18,ft,A
2021-06-12 17:55:39,2021-06-12 17:56:35,3.18,ft,A
2021-06-12 17:25:38,2021-06-12 17:26:20,3.18,ft,A
2021-06-12 16:55:39,2021-06-12 16:56:35,3.18,ft,A
2021-06-12 16:25:38,2021-06-12 16:26:35,3.15,ft,A
2021-06-12 15:55:39,2021-06-12 15:56:35,3.20,ft,A
2021-06-12 15:25:38,2021-06-12 15:26:35,3.22,ft,A
2021-06-12 14:55:39,2021-06-12 14:56:20,3.18,ft,A
2021-06-12 13:57:23,2021-06-12 13:58:35,3.22,ft,A
2021-06-12 13:27:22,2021-06-12 13:28:35,3.22,ft,A
2021-06-12 12:57:23,2021-06-12 12:58:35,3.22,ft,A
2021-06-12 12:27:22,2021-06-12 12:28:35,3.22,ft,A
2021-06-12 11:57:23,2021-06-12 11:58:20,3.23,ft,A
2021-06-12 11:27:22,2021-06-12 11:28:35,3.27,ft,A
2021-06-12 10:57:23,2021-06-12 10:58:35,3.31,ft,A
2021-06-12 10:27:22,2021-06-12 10:28:35,3.29,ft,A
2021-06-12 09:57:23,2021-06-12 09:58:35,3.28,ft,A
2021-06-12 08:59:07,2021-06-12 09:00:35,3.34,ft,A
2021-06-12 08:29:07,2021-06-12 08:30:35,3.29,ft,A
2021-06-12 07:59:07,2021-06-12 08:00:35,3.34,ft,A
2021-06-12 07:29:07,2021-06-12 07:30:35,3.35,ft,A
2021-06-12 06:59:07,2021-06-12 07:00:35,3.35,ft,A
2021-06-12 06:29:07,2021-06-12 06:30:35,3.38,ft,A
2021-06-12 05:59:07,2021-06-12 06:00:35,3.34,ft,A
2021-06-12 05:29:07,2021-06-12 05:30:35,3.33,ft,A
2021-06-12 04:59:07,2021-06-12 05:00:35,3.31,ft,A
2021-06-12 04:00:51,2021-06-12 04:01:35,3.40,ft,A
2021-06-12 03:30:51,2021-06-12 03:31:35,3.39,ft,A
2021-06-12 03:00:51,2021-06-12 03:01:35,3.41,ft,A
2021-06-12 02:30:51,2021-06-12 02:31:35,3.34,ft,A
2021-06-12 02:00:51,2021-06-12 02:01:35,3.31,ft,A
2021-06-12 01:30:51,2021-06-12 01:31:35,3.34,ft,A
2021-06-12 01:00:51,2021-06-12 01:01:20,3.41,ft,A
2021-06-12 00:30:51,2021-06-12 00:31:35,3.37,ft,A
2021-06-12 00:00:51,2021-06-12 00:01:20,3.38,ft,A
2021-06-11 23:02:31,2021-06-11 23:03:35,3.42,ft,A
2021-06-11 22:32:31,2021-06-11 22:33:35,3.36,ft,A
2021-06-11 22:02:31,2021-06-11 22:03:35,3.34,ft,A
2021-06-11 21:32:31,2021-06-11 21:33:35,3.46,ft,A
2021-06-11 21:02:30,2021-06-11 21:03:35,3.25,ft,A
2021-06-11 20:32:31,2021-06-11 20:33:35,3.33,ft,A
2021-06-11 20:02:30,2021-06-11 20:03:35,3.28,ft,A
2021-06-11 19:32:31,2021-06-11 19:33:35,3.31,ft,A
2021-06-11 19:02:31,2021-06-11 19:03:35,3.28,ft,A
2021-06-11 17:34:10,2021-06-11 17:35:35,3.22,ft,A
2021-06-11 17:04:10,2021-06-11 17:05:35,3.25,ft,A
2021-06-11 16:34:11,2021-06-11 16:35:35,3.25,ft,A
2021-06-11 16:04:10,2021-06-11 16:05:35,3.28,ft,A
2021-06-11 15:34:10,2021-06-11 15:35:35,3.25,ft,A
2021-06-11 15:04:10,2021-06-11 15:05:35,3.19,ft,A
2021-06-11 14:34:10,2021-06-11 14:35:35,3.24,ft,A
2021-06-11 12:05:54,2021-06-11 12:06:35,3.32,ft,A
2021-06-11 11:35:54,2021-06-11 11:36:35,3.30,ft,A
2021-06-11 11:05:54,2021-06-11 11:06:35,3.33,ft,A
2021-06-11 10:35:54,2021-06-11 10:36:35,3.39,ft,A
2021-06-11 10:05:54,2021-06-11 10:06:35,3.34,ft,A
2021-06-11 09:35:54,2021-06-11 09:36:35,3.42,ft,A
2021-06-11 09:05:54,2021-06-11 09:06:35,3.35,ft,A
2021-06-11 08:07:34,2021-06-11 08:08:35,3.33,ft,A
2021-06-11 07:37:34,2021-06-11 07:38:35,3.40,ft,A
2021-06-11 07:07:33,2021-06-11 07:08:35,3.41,ft,A
2021-06-11 06:37:34,2021-06-11 06:38:35,3.41,ft,A
2021-06-11 06:07:33,2021-06-11 06:08:35,3.35,ft,A
2021-06-11 05:37:34,2021-06-11 05:38:35,3.39,ft,A
2021-06-11 05:07:34,2021-06-11 05:08:35,3.45,ft,A
2021-06-11 04:37:34,2021-06-11 04:38:35,3.46,ft,A
2021-06-11 04:07:34,2021-06-11 04:08:35,3.42,ft,A
2021-06-11 03:09:17,2021-06-11 03:10:35,3.48,ft,A
2021-06-11 02:39:18,2021-06-11 02:40:35,3.48,ft,A
2021-06-11 02:09:17,2021-06-11 02:10:35,3.46,ft,A
2021-06-11 01:39:18,2021-06-11 01:40:35,3.48,ft,A
2021-06-11 01:09:17,2021-06-11 01:10:35,3.59,ft,A
2021-06-11 00:39:18,2021-06-11 00:40:35,3.51,ft,A
2021-06-11 00:09:18,2021-06-11 00:10:35,3.47,ft,A
2021-06-10 23:09:18,2021-06-10 23:10:35,3.50,ft,A
2021-06-10 22:11:01,2021-06-10 22:11:35,3.51,ft,A
2021-06-10 21:41:02,2021-06-10 21:41:35,3.44,ft,A
2021-06-10 21:11:01,2021-06-10 21:11:35,3.35,ft,A
2021-06-10 20:41:02,2021-06-10 20:41:35,3.39,ft,A
2021-06-10 20:11:02,2021-06-10 20:11:35,3.38,ft,A
2021-06-10 19:41:02,2021-06-10 19:41:35,3.33,ft,A
2021-06-10 19:11:02,2021-06-10 19:11:35,3.35,ft,A
2021-06-10 18:41:01,2021-06-10 18:41:35,3.37,ft,A
2021-06-10 18:11:02,2021-06-10 18:11:35,3.31,ft,A
2021-06-10 17:12:45,2021-06-10 17:13:35,3.38,ft,A
2021-06-10 16:42:46,2021-06-10 16:43:35,3.28,ft,A
2021-06-10 16:12:45,2021-06-10 16:13:35,3.30,ft,A
2021-06-10 15:42:46,2021-06-10 15:43:35,3.32,ft,A
2021-06-10 15:12:45,2021-06-10 15:13:35,3.36,ft,A
2021-06-10 14:42:46,2021-06-10 14:43:35,3.32,ft,A
2021-06-10 14:12:46,2021-06-10 14:13:35,3.29,ft,A
2021-06-10 13:42:46,2021-06-10 13:43:35,3.29,ft,A
2021-06-10 13:12:46,2021-06-10 13:13:35,3.31,ft,A
2021-06-10 12:14:24,2021-06-10 12:15:35,3.37,ft,A
2021-06-10 11:44:25,2021-06-10 11:45:35,3.23,ft,A
2021-06-10 11:14:25,2021-06-10 11:15:35,3.38,ft,A
2021-06-10 10:44:25,2021-06-10 10:45:35,3.41,ft,A
2021-06-10 10:14:25,2021-06-10 10:15:20,3.38,ft,A
2021-06-10 09:44:24,2021-06-10 09:45:35,3.39,ft,A
2021-06-10 09:14:25,2021-06-10 09:15:35,3.34,ft,A
2021-06-10 08:44:25,2021-06-10 08:45:35,3.37,ft,A
2021-06-10 08:14:25,2021-06-10 08:15:35,3.34,ft,A
2021-06-10 07:16:04,2021-06-10 07:16:35,3.35,ft,A
2021-06-10 06:16:04,2021-06-10 06:16:35,3.41,ft,A
2021-06-10 05:46:03,2021-06-10 05:46:35,3.43,ft,A
2021-06-10 05:16:04,2021-06-10 05:16:35,3.44,ft,A
2021-06-10 04:46:04,2021-06-10 04:46:35,3.42,ft,A
2021-06-10 04:16:04,2021-06-10 04:16:35,3.42,ft,A
2021-06-10 03:46:04,2021-06-10 03:46:35,3.41,ft,A
2021-06-10 03:16:03,2021-06-10 03:16:35,3.49,ft,A
2021-06-10 02:17:43,2021-06-10 02:18:35,3.42,ft,A
2021-06-10 01:47:43,2021-06-10 01:48:35,3.52,ft,A
2021-06-10 01:17:43,2021-06-10 01:18:20,3.56,ft,A
2021-06-10 00:47:43,2021-06-10 00:48:20,3.49,ft,A
2021-06-10 00:17:43,2021-06-10 00:18:20,3.54,ft,A
2021-06-09 23:47:43,2021-06-09 23:48:21,3.49,ft,A
2021-06-09 23:17:43,2021-06-09 23:18:35,3.49,ft,A
2021-06-09 22:47:43,2021-06-09 22:48:35,3.49,ft,A
2021-06-09 22:17:43,2021-06-09 22:18:35,3.49,ft,A
2021-06-09 21:19:27,2021-06-09 21:20:35,3.44,ft,A
2021-06-09 20:49:27,2021-06-09 20:50:35,3.40,ft,A
2021-06-09 20:19:27,2021-06-09 20:20:35,3.38,ft,A
2021-06-09 19:49:27,2021-06-09 19:50:35,3.37,ft,A
2021-06-09 19:19:27,2021-06-09 19:20:35,3.40,ft,A
2021-06-09 18:49:27,2021-06-09 18:50:35,3.36,ft,A
2021-06-09 18:19:27,2021-06-09 18:20:35,3.35,ft,A
2021-06-09 17:49:27,2021-06-09 17:50:35,3.39,ft,A
2021-06-09 17:19:27,2021-06-09 17:20:35,3.41,ft,A
2021-06-09 16:21:11,2021-06-09 16:22:35,3.36,ft,A
2021-06-09 15:51:11,2021-06-09 15:52:35,3.38,ft,A
2021-06-09 15:21:11,2021-06-09 15:22:35,3.31,ft,A
2021-06-09 14:51:11,2021-06-09 14:52:35,3.26,ft,A
2021-06-09 14:21:11,2021-06-09 14:22:35,3.35,ft,A
2021-06-09 13:51:11,2021-06-09 13:52:35,3.42,ft,A
2021-06-09 13:21:11,2021-06-09 13:22:35,3.33,ft,A
2021-06-09 12:51:11,2021-06-09 12:52:35,3.35,ft,A
2021-06-09 11:22:55,2021-06-09 11:23:35,3.34,ft,A
2021-06-09 10:52:56,2021-06-09 10:53:35,3.34,ft,A
2021-06-09 10:22:55,2021-06-09 10:23:35,3.40,ft,A
2021-06-09 09:52:55,2021-06-09 09:53:35,3.46,ft,A
2021-06-09 09:22:55,2021-06-09 09:23:35,3.41,ft,A
2021-06-09 08:52:55,2021-06-09 08:53:35,3.42,ft,A
2021-06-09 08:22:55,2021-06-09 08:23:35,3.46,ft,A
2021-06-09 07:52:55,2021-06-09 07:53:35,3.52,ft,A
2021-06-09 07:22:55,2021-06-09 07:23:35,3.51,ft,A
2021-06-09 06:24:40,2021-06-09 06:25:35,3.50,ft,A
2021-06-09 05:54:40,2021-06-09 05:55:35,3.54,ft,A
2021-06-09 05:24:39,2021-06-09 05:25:35,3.50,ft,A
2021-06-09 04:54:40,2021-06-09 04:55:35,3.60,ft,A
2021-06-09 04:24:39,2021-06-09 04:25:35,3.59,ft,A
2021-06-09 03:54:40,2021-06-09 03:55:35,3.62,ft,A
2021-06-09 03:24:40,2021-06-09 03:25:35,3.70,ft,A
2021-06-09 02:54:40,2021-06-09 02:55:35,3.77,ft,A
2021-06-09 02:24:40,2021-06-09 02:25:35,3.83,ft,A
2021-06-09 01:26:23,2021-06-09 01:27:35,3.84,ft,A
2021-06-09 00:56:24,2021-06-09 00:57:35,3.79,ft,A
2021-06-09 00:26:23,2021-06-09 00:27:35,3.86,ft,A
2021-06-08 23:56:24,2021-06-08 23:57:35,3.81,ft,A
2021-06-08 23:26:24,2021-06-08 23:27:35,3.89,ft,A
2021-06-08 22:56:23,2021-06-08 22:57:35,3.81,ft,A
2021-06-08 22:26:24,2021-06-08 22:27:35,3.72,ft,A
2021-06-08 21:56:23,2021-06-08 21:57:35,3.72,ft,A
2021-06-08 21:26:24,2021-06-08 21:27:35,3.76,ft,A
2021-06-08 20:28:08,2021-06-08 20:29:35,3.54,ft,A
2021-06-08 19:58:08,2021-06-08 19:59:35,3.52,ft,A
2021-06-08 19:28:08,2021-06-08 19:29:20,3.41,ft,A
2021-06-08 18:58:07,2021-06-08 18:59:20,3.41,ft,A
2021-06-08 18:28:08,2021-06-08 18:29:35,3.41,ft,A
2021-06-08 17:28:08,2021-06-08 17:29:35,3.37,ft,A
2021-06-08 16:28:08,2021-06-08 16:29:35,3.39,ft,A
2021-06-08 15:29:52,2021-06-08 15:30:35,3.40,ft,A
2021-06-08 14:59:51,2021-06-08 15:00:35,3.41,ft,A
2021-06-08 14:29:52,2021-06-08 14:30:35,3.35,ft,A
2021-06-08 13:59:51,2021-06-08 14:00:35,3.40,ft,A
2021-06-08 13:29:52,2021-06-08 13:30:20,3.33,ft,A
2021-06-08 12:59:52,2021-06-08 13:00:35,3.46,ft,A
2021-06-08 12:29:52,2021-06-08 12:30:35,3.48,ft,A
2021-06-08 11:59:52,2021-06-08 12:00:35,3.48,ft,A
2021-06-08 11:29:51,2021-06-08 11:30:35,3.50,ft,A
2021-06-08 10:31:36,2021-06-08 10:32:35,3.46,ft,A
2021-06-08 10:01:35,2021-06-08 10:02:35,3.46,ft,A
2021-06-08 09:31:36,2021-06-08 09:32:36,3.51,ft,A
2021-06-08 09:01:35,2021-06-08 09:02:35,3.47,ft,A
2021-06-08 08:31:36,2021-06-08 08:32:20,3.55,ft,A
2021-06-08 08:01:36,2021-06-08 08:02:35,3.51,ft,A
2021-06-08 07:31:35,2021-06-08 07:32:35,3.59,ft,A
2021-06-08 07:01:36,2021-06-08 07:02:35,3.59,ft,A
2021-06-08 06:31:35,2021-06-08 06:32:35,3.66,ft,A
2021-06-08 05:33:20,2021-06-08 05:34:35,3.74,ft,A
2021-06-08 05:03:20,2021-06-08 05:04:35,3.82,ft,A
2021-06-08 04:33:20,2021-06-08 04:34:35,3.74,ft,A
2021-06-08 04:03:21,2021-06-08 04:04:35,3.81,ft,A
2021-06-08 03:33:20,2021-06-08 03:34:35,3.83,ft,A
2021-06-08 03:03:20,2021-06-08 03:04:35,3.90,ft,A
2021-06-08 02:33:20,2021-06-08 02:34:35,3.97,ft,A
2021-06-08 02:03:20,2021-06-08 02:04:20,3.94,ft,A
2021-06-08 01:33:20,2021-06-08 01:34:35,4.00,ft,A
2021-06-08 00:35:04,2021-06-08 00:35:35,4.04,ft,A
2021-06-08 00:05:04,2021-06-08 00:05:35,3.94,ft,A
2021-06-07 23:35:04,2021-06-07 23:35:35,4.00,ft,A
2021-06-07 23:05:04,2021-06-07 23:05:35,3.99,ft,A
2021-06-07 22:35:04,2021-06-07 22:35:35,3.95,ft,A
2021-06-07 22:05:04,2021-06-07 22:05:35,3.90,ft,A
2021-06-07 21:35:04,2021-06-07 21:35:35,3.90,ft,A
2021-06-07 21:05:04,2021-06-07 21:05:35,3.77,ft,A
2021-06-07 20:35:04,2021-06-07 20:35:35,3.66,ft,A
2021-06-07 19:36:48,2021-06-07 19:37:35,3.53,ft,A
2021-06-07 19:06:48,2021-06-07 19:07:35,3.50,ft,A
2021-06-07 18:36:48,2021-06-07 18:37:35,3.46,ft,A
2021-06-07 18:06:48,2021-06-07 18:07:35,3.44,ft,A
2021-06-07 17:36:48,2021-06-07 17:37:35,3.35,ft,A
2021-06-07 17:06:48,2021-06-07 17:07:35,3.42,ft,A
2021-06-07 16:36:48,2021-06-07 16:37:35,3.31,ft,A
2021-06-07 16:06:48,2021-06-07 16:07:35,3.42,ft,A
2021-06-07 15:36:48,2021-06-07 15:37:35,3.48,ft,A
2021-06-07 14:38:33,2021-06-07 14:39:35,3.38,ft,A
2021-06-07 14:08:33,2021-06-07 14:09:35,3.40,ft,A
2021-06-07 13:38:32,2021-06-07 13:39:35,3.36,ft,A
2021-06-07 13:08:33,2021-06-07 13:09:35,3.31,ft,A
2021-06-07 12:38:32,2021-06-07 12:39:35,3.37,ft,A
2021-06-07 12:08:33,2021-06-07 12:09:35,3.42,ft,A
2021-06-07 11:38:33,2021-06-07 11:39:20,3.42,ft,A
2021-06-07 11:08:33,2021-06-07 11:09:35,3.45,ft,A
2021-06-07 10:38:33,2021-06-07 10:39:35,3.45,ft,A
2021-06-07 09:40:16,2021-06-07 09:41:20,3.47,ft,A
2021-06-07 09:10:17,2021-06-07 09:11:20,3.41,ft,A
2021-06-07 08:40:16,2021-06-07 08:41:35,3.56,ft,A
2021-06-07 08:10:17,2021-06-07 08:11:35,3.49,ft,A
2021-06-07 07:40:17,2021-06-07 07:41:35,3.55,ft,A
2021-06-07 07:10:17,2021-06-07 07:11:35,3.53,ft,A
2021-06-07 06:40:17,2021-06-07 06:41:35,3.54,ft,A
2021-06-07 06:10:16,2021-06-07 06:11:35,3.64,ft,A
2021-06-07 05:40:17,2021-06-07 05:41:35,3.61,ft,A
2021-06-07 04:41:55,2021-06-07 04:42:35,3.75,ft,A
2021-06-07 04:11:56,2021-06-07 04:12:35,3.76,ft,A
2021-06-07 03:41:56,2021-06-07 03:42:35,3.81,ft,A
2021-06-07 03:11:55,2021-06-07 03:12:35,3.84,ft,A
2021-06-07 02:41:56,2021-06-07 02:42:35,3.80,ft,A
2021-06-07 02:11:55,2021-06-07 02:12:20,3.96,ft,A
2021-06-07 01:41:56,2021-06-07 01:42:20,3.99,ft,A
2021-06-07 01:11:56,2021-06-07 01:12:35,3.92,ft,A
2021-06-07 00:41:56,2021-06-07 00:42:35,3.99,ft,A
2021-06-06 23:43:36,2021-06-06 23:44:35,3.98,ft,A
2021-06-06 23:13:35,2021-06-06 23:14:35,3.95,ft,A
2021-06-06 22:43:35,2021-06-06 22:44:35,3.98,ft,A
2021-06-06 22:13:35,2021-06-06 22:14:35,3.89,ft,A
2021-06-06 21:43:35,2021-06-06 21:44:20,3.88,ft,A
2021-06-06 21:13:35,2021-06-06 21:14:20,3.86,ft,A
2021-06-06 20:43:35,2021-06-06 20:44:20,3.73,ft,A
2021-06-06 20:13:35,2021-06-06 20:14:20,3.63,ft,A
2021-06-06 19:43:35,2021-06-06 19:44:20,3.52,ft,A
2021-06-06 18:45:19,2021-06-06 18:46:35,3.37,ft,A
2021-06-06 18:15:19,2021-06-06 18:16:35,3.30,ft,A
2021-06-06 17:45:20,2021-06-06 17:46:35,3.39,ft,A
2021-06-06 17:15:19,2021-06-06 17:16:35,3.30,ft,A
2021-06-06 16:45:20,2021-06-06 16:46:35,3.37,ft,A
2021-06-06 16:15:20,2021-06-06 16:16:35,3.32,ft,A
2021-06-06 15:45:20,2021-06-06 15:46:35,3.35,ft,A
2021-06-06 15:15:20,2021-06-06 15:16:35,3.32,ft,A
2021-06-06 14:45:20,2021-06-06 14:46:35,3.39,ft,A
2021-06-06 13:47:04,2021-06-06 13:47:35,3.35,ft,A
2021-06-06 13:17:03,2021-06-06 13:17:35,3.30,ft,A
2021-06-06 12:47:04,2021-06-06 12:47:35,3.40,ft,A
2021-06-06 12:17:03,2021-06-06 12:17:35,3.40,ft,A
2021-06-06 11:47:04,2021-06-06 11:47:35,3.33,ft,A
2021-06-06 11:17:03,2021-06-06 11:17:35,3.32,ft,A
2021-06-06 10:47:04,2021-06-06 10:47:35,3.38,ft,A
2021-06-06 10:17:04,2021-06-06 10:17:35,3.34,ft,A
2021-06-06 09:47:03,2021-06-06 09:47:35,3.38,ft,A
2021-06-06 08:48:48,2021-06-06 08:49:35,3.47,ft,A
2021-06-06 08:18:47,2021-06-06 08:19:35,3.37,ft,A
2021-06-06 07:48:48,2021-06-06 07:49:35,3.47,ft,A
2021-06-06 06:48:47,2021-06-06 06:49:35,3.51,ft,A
2021-06-06 06:18:48,2021-06-06 06:19:35,3.42,ft,A
2021-06-06 05:48:47,2021-06-06 05:49:35,3.43,ft,A
2021-06-06 05:18:48,2021-06-06 05:19:35,3.51,ft,A
2021-06-06 04:48:48,2021-06-06 04:49:35,3.53,ft,A
2021-06-06 03:50:31,2021-06-06 03:51:35,3.64,ft,A
2021-06-06 03:20:32,2021-06-06 03:21:35,3.61,ft,A
2021-06-06 02:50:31,2021-06-06 02:51:35,3.68,ft,A
2021-06-06 02:20:32,2021-06-06 02:21:35,3.71,ft,A
2021-06-06 01:50:32,2021-06-06 01:51:35,3.73,ft,A
2021-06-06 01:20:32,2021-06-06 01:21:35,3.74,ft,A
2021-06-06 00:50:32,2021-06-06 00:51:35,3.74,ft,A
2021-06-06 00:20:31,2021-06-06 00:21:35,3.72,ft,A
2021-06-05 23:50:32,2021-06-05 23:51:35,3.70,ft,A
2021-06-05 22:52:15,2021-06-05 22:53:20,3.72,ft,A
2021-06-05 22:22:16,2021-06-05 22:23:20,3.63,ft,A
2021-06-05 21:52:16,2021-06-05 21:53:20,3.58,ft,A
2021-06-05 21:22:16,2021-06-05 21:23:35,3.59,ft,A
2021-06-05 20:52:16,2021-06-05 20:53:35,3.57,ft,A
2021-06-05 20:22:15,2021-06-05 20:23:35,3.48,ft,A
2021-06-05 19:52:16,2021-06-05 19:53:35,3.48,ft,A
2021-06-05 19:22:15,2021-06-05 19:23:35,3.42,ft,A
2021-06-05 18:52:16,2021-06-05 18:53:35,3.42,ft,A
2021-06-05 17:54:00,2021-06-05 17:54:35,3.40,ft,A
2021-06-05 17:24:00,2021-06-05 17:24:35,3.33,ft,A
2021-06-05 16:54:00,2021-06-05 16:54:35,3.26,ft,A
2021-06-05 16:24:00,2021-06-05 16:24:35,3.38,ft,A
2021-06-05 15:54:00,2021-06-05 15:54:35,3.34,ft,A
2021-06-05 15:24:00,2021-06-05 15:24:35,3.31,ft,A
2021-06-05 14:54:00,2021-06-05 14:54:35,3.35,ft,A
2021-06-05 14:24:00,2021-06-05 14:24:35,3.40,ft,A
2021-06-05 13:54:00,2021-06-05 13:54:35,3.40,ft,A
2021-06-05 12:55:44,2021-06-05 12:56:35,3.37,ft,A
2021-06-05 12:25:45,2021-06-05 12:26:35,3.38,ft,A
2021-06-05 11:55:45,2021-06-05 11:56:35,3.39,ft,A
2021-06-05 11:25:45,2021-06-05 11:26:35,3.35,ft,A
2021-06-05 10:55:45,2021-06-05 10:56:35,3.32,ft,A
2021-06-05 10:25:44,2021-06-05 10:26:35,3.28,ft,A
2021-06-05 09:55:45,2021-06-05 09:56:35,3.39,ft,A
2021-06-05 09:25:44,2021-06-05 09:26:35,3.33,ft,A
2021-06-05 08:55:45,2021-06-05 08:56:35,3.33,ft,A
2021-06-05 07:57:28,2021-06-05 07:58:35,3.40,ft,A
2021-06-05 07:27:29,2021-06-05 07:28:35,3.34,ft,A
2021-06-05 06:57:29,2021-06-05 06:58:35,3.37,ft,A
2021-06-05 06:27:28,2021-06-05 06:28:35,3.42,ft,A
2021-06-05 05:57:29,2021-06-05 05:58:20,3.35,ft,A
2021-06-05 05:27:28,2021-06-05 05:28:35,3.35,ft,A
2021-06-05 04:57:29,2021-06-05 04:58:35,3.43,ft,A
2021-06-05 04:27:29,2021-06-05 04:28:35,3.44,ft,A
2021-06-05 03:57:29,2021-06-05 03:58:35,3.51,ft,A
2021-06-05 02:59:13,2021-06-05 03:00:21,3.60,ft,A
2021-06-05 02:29:12,2021-06-05 02:30:35,3.68,ft,A
2021-06-05 01:59:13,2021-06-05 02:00:35,3.70,ft,A
2021-06-05 01:29:13,2021-06-05 01:30:35,3.76,ft,A
2021-06-05 00:59:12,2021-06-05 01:00:35,3.77,ft,A
2021-06-05 00:29:13,2021-06-05 00:30:35,3.76,ft,A
2021-06-04 23:59:12,2021-06-05 00:00:35,3.79,ft,A
2021-06-04 23:29:13,2021-06-04 23:30:35,3.71,ft,A
2021-06-04 22:59:13,2021-06-04 23:00:35,3.61,ft,A
2021-06-04 22:00:57,2021-06-04 22:01:35,3.48,ft,A
2021-06-04 21:30:58,2021-06-04 21:31:35,3.36,ft,A
2021-06-04 21:00:57,2021-06-04 21:01:35,3.39,ft,A
2021-06-04 20:30:57,2021-06-04 20:31:35,3.33,ft,A
2021-06-04 20:00:57,2021-06-04 20:01:35,3.35,ft,A
2021-06-04 19:30:57,2021-06-04 19:31:35,3.26,ft,A
2021-06-04 19:00:57,2021-06-04 19:01:35,3.22,ft,A
2021-06-04 18:30:57,2021-06-04 18:31:35,3.15,ft,A
2021-06-04 17:02:41,2021-06-04 17:03:35,3.14,ft,A
2021-06-04 16:32:41,2021-06-04 16:33:35,3.09,ft,A
2021-06-04 16:02:41,2021-06-04 16:03:35,3.04,ft,A
2021-06-04 15:32:41,2021-06-04 15:33:35,3.10,ft,A
2021-06-04 15:02:41,2021-06-04 15:03:35,3.14,ft,A
2021-06-04 14:32:41,2021-06-04 14:33:35,3.12,ft,A
2021-06-04 14:02:41,2021-06-04 14:03:35,3.07,ft,A
2021-06-04 13:32:41,2021-06-04 13:33:35,3.14,ft,A
2021-06-04 13:02:41,2021-06-04 13:03:35,3.18,ft,A
2021-06-04 12:04:25,2021-06-04 12:05:35,3.15,ft,A
2021-06-04 11:34:25,2021-06-04 11:35:35,3.18,ft,A
2021-06-04 11:04:25,2021-06-04 11:05:35,3.23,ft,A
2021-06-04 10:34:25,2021-06-04 10:35:35,3.25,ft,A
2021-06-04 09:34:26,2021-06-04 09:35:35,3.33,ft,A
2021-06-04 08:34:25,2021-06-04 08:35:35,3.29,ft,A
2021-06-04 07:06:10,2021-06-04 07:07:35,3.33,ft,A
2021-06-04 06:36:09,2021-06-04 06:37:35,3.37,ft,A
2021-06-04 06:06:10,2021-06-04 06:07:35,3.35,ft,A
2021-06-04 05:36:10,2021-06-04 05:37:35,3.39,ft,A
2021-06-04 05:06:09,2021-06-04 05:07:35,3.33,ft,A
2021-06-04 04:36:10,2021-06-04 04:37:35,3.36,ft,A
2021-06-04 04:06:09,2021-06-04 04:07:35,3.33,ft,A
2021-06-04 03:36:10,2021-06-04 03:37:35,3.36,ft,A
2021-06-04 03:06:09,2021-06-04 03:07:35,3.40,ft,A
2021-06-04 02:07:49,2021-06-04 02:08:35,3.40,ft,A
2021-06-04 01:37:49,2021-06-04 01:38:35,3.47,ft,A
2021-06-04 01:07:48,2021-06-04 01:08:35,3.46,ft,A
2021-06-04 00:37:49,2021-06-04 00:38:20,3.47,ft,A
2021-06-04 00:07:48,2021-06-04 00:08:20,3.44,ft,A
2021-06-03 23:37:49,2021-06-03 23:38:20,3.41,ft,A
2021-06-03 23:07:49,2021-06-03 23:08:35,3.42,ft,A
2021-06-03 22:37:48,2021-06-03 22:38:35,3.38,ft,A
2021-06-03 22:07:49,2021-06-03 22:08:20,3.34,ft,A
2021-06-03 21:09:32,2021-06-03 21:10:20,3.31,ft,A
2021-06-03 20:39:33,2021-06-03 20:40:20,3.30,ft,A
2021-06-03 20:09:33,2021-06-03 20:10:35,3.26,ft,A
