Date,P_kPa,T_C
6/8/2021 11:15,74.974,27.961
6/8/2021 11:30,74.978,27.37
6/8/2021 11:45,74.966,26.585
6/8/2021 12:00,74.988,26.195
6/8/2021 12:15,74.978,25.902
6/8/2021 12:30,74.955,25.513
6/8/2021 12:45,74.964,25.805
6/8/2021 13:00,74.973,26.097
6/8/2021 13:15,74.979,26.292
6/8/2021 13:30,74.968,26.292
6/8/2021 13:45,74.979,26.292
6/8/2021 14:00,74.98,26.683
6/8/2021 14:15,74.963,25.416
6/8/2021 14:30,74.962,25.028
6/8/2021 14:45,74.966,25.513
6/8/2021 15:00,74.964,25.805
6/8/2021 15:15,74.953,25.125
6/8/2021 15:30,74.931,24.448
6/8/2021 15:45,74.933,24.158
6/8/2021 16:00,74.959,24.255
6/8/2021 16:15,74.934,24.545
6/8/2021 16:30,74.942,24.448
6/8/2021 16:45,74.952,24.062
6/8/2021 17:00,74.918,23.388
6/8/2021 17:15,74.937,23.292
6/8/2021 17:30,74.944,23.484
6/8/2021 17:45,74.925,22.621
6/8/2021 18:00,74.951,20.519
6/8/2021 18:15,74.94,20.234
6/8/2021 18:30,74.959,20.138
6/8/2021 18:45,75.018,18.711
6/8/2021 19:00,75.033,18.236
6/8/2021 19:15,75.044,18.806
6/8/2021 19:30,75.069,16.618
6/8/2021 19:45,75.057,14.996
6/8/2021 20:00,75.073,14.325
6/8/2021 20:15,75.087,14.9
6/8/2021 20:30,75.122,15.187
6/8/2021 20:45,75.139,14.804
6/8/2021 21:00,75.107,14.325
6/8/2021 21:15,75.139,16.141
6/8/2021 21:30,75.127,15.569
6/8/2021 21:45,75.128,16.141
6/8/2021 22:00,75.129,16.427
6/8/2021 22:15,75.166,16.237
6/8/2021 22:30,75.18,15.76
6/8/2021 22:45,75.172,15.569
6/8/2021 23:00,75.214,16.046
6/8/2021 23:15,75.199,14.9
6/8/2021 23:30,75.204,13.461
6/8/2021 23:45,75.223,12.883
6/9/2021 0:00,75.238,13.461
6/9/2021 0:15,75.253,12.304
6/9/2021 0:30,75.267,11.139
6/9/2021 0:45,75.297,10.357
6/9/2021 1:00,75.328,10.063
6/9/2021 1:15,75.29,9.275
6/9/2021 1:30,75.306,9.373
6/9/2021 1:45,75.319,9.176
6/9/2021 2:00,75.327,8.879
6/9/2021 2:15,75.312,8.581
6/9/2021 2:30,75.342,8.282
6/9/2021 2:45,75.355,8.082
6/9/2021 3:00,75.355,8.082
6/9/2021 3:15,75.355,8.082
6/9/2021 3:30,75.362,7.782
6/9/2021 3:45,75.369,7.481
6/9/2021 4:00,75.38,7.682
6/9/2021 4:15,75.386,7.582
6/9/2021 4:30,75.374,7.582
6/9/2021 4:45,75.386,7.582
6/9/2021 5:00,75.392,7.481
6/9/2021 5:15,75.405,7.079
6/9/2021 5:30,75.428,6.877
6/9/2021 5:45,75.445,6.978
6/9/2021 6:00,75.449,7.28
6/9/2021 6:15,75.486,7.782
6/9/2021 6:30,75.486,7.782
6/9/2021 6:45,75.487,8.481
6/9/2021 7:00,75.431,13.75
6/9/2021 7:15,75.514,17.57
6/9/2021 7:30,75.561,25.028
6/9/2021 7:45,75.591,30.963
6/9/2021 8:00,75.591,32.704
6/9/2021 8:15,75.624,35.542
6/9/2021 8:30,75.613,36.62
6/9/2021 8:45,75.61,37.604
6/9/2021 9:00,75.599,37.604
6/9/2021 9:15,75.603,37.824
6/9/2021 9:30,75.601,37.165
6/9/2021 9:45,75.599,36.511
6/9/2021 10:00,75.578,37.714
6/9/2021 10:15,75.548,32.807
6/9/2021 10:30,75.577,28.456
6/9/2021 10:45,75.538,26.781
6/9/2021 11:00,75.52,26.195
6/9/2021 11:15,75.505,26.097
6/9/2021 11:30,75.505,26.097
6/9/2021 11:45,75.496,25.805
6/9/2021 12:00,75.484,25.416
6/9/2021 12:15,75.502,24.931
6/9/2021 12:30,75.487,24.835
6/9/2021 12:45,75.498,24.835
6/9/2021 13:00,75.513,24.931
6/9/2021 13:15,75.503,25.319
6/9/2021 13:30,75.485,25.125
6/9/2021 13:45,75.474,25.125
6/9/2021 14:00,75.451,25.125
6/9/2021 14:15,75.434,24.931
6/9/2021 14:30,75.453,24.835
6/9/2021 14:45,75.429,24.448
6/9/2021 15:00,75.418,24.448
6/9/2021 15:15,75.403,24.351
6/9/2021 15:30,75.414,24.351
6/9/2021 15:45,75.397,24.158
6/9/2021 16:00,75.39,23.966
6/9/2021 16:15,75.413,23.966
6/9/2021 16:30,75.399,22.908
6/9/2021 16:45,75.397,22.525
6/9/2021 17:00,75.396,22.812
6/9/2021 17:15,75.379,22.333
6/9/2021 17:30,75.373,21.855
6/9/2021 17:45,75.379,21.091
6/9/2021 18:00,75.407,20.329
6/9/2021 18:15,75.405,19.662
6/9/2021 18:30,75.394,18.521
6/9/2021 18:45,75.405,17.665
6/9/2021 19:00,75.407,16.618
6/9/2021 19:15,75.409,15.855
6/9/2021 19:30,75.417,15.76
6/9/2021 19:45,75.439,15.76
6/9/2021 20:00,75.438,15.473
6/9/2021 20:15,75.421,14.804
6/9/2021 20:30,75.425,14.134
6/9/2021 20:45,75.423,13.558
6/9/2021 21:00,75.449,12.883
6/9/2021 21:15,75.431,12.497
6/9/2021 21:30,75.436,12.11
6/9/2021 21:45,75.429,11.722
6/9/2021 22:00,75.413,11.625
6/9/2021 22:15,75.398,11.528
6/9/2021 22:30,75.389,11.334
6/9/2021 22:45,75.373,11.236
6/9/2021 23:00,75.373,11.236
6/9/2021 23:15,75.361,11.236
6/9/2021 23:30,75.334,11.139
6/9/2021 23:45,75.314,10.944
6/10/2021 0:00,75.311,10.651
6/10/2021 0:15,75.286,10.357
6/10/2021 0:30,75.265,10.161
6/10/2021 0:45,75.254,10.161
6/10/2021 1:00,75.228,10.553
6/10/2021 1:15,75.238,11.236
6/10/2021 1:30,75.224,10.944
6/10/2021 1:45,75.194,10.553
6/10/2021 2:00,75.18,10.259
6/10/2021 2:15,75.182,10.063
6/10/2021 2:30,75.192,9.571
6/10/2021 2:45,75.198,9.472
6/10/2021 3:00,75.187,9.472
6/10/2021 3:15,75.165,9.472
6/10/2021 3:30,75.156,9.768
6/10/2021 3:45,75.126,10.063
6/10/2021 4:00,75.122,10.455
6/10/2021 4:15,75.138,10.553
6/10/2021 4:30,75.131,10.651
6/10/2021 4:45,75.122,12.401
6/10/2021 5:00,75.11,15.187
6/10/2021 5:15,75.119,17.57
6/10/2021 5:30,75.119,18.14
6/10/2021 5:45,75.119,17.855
6/10/2021 6:00,75.104,17.475
6/10/2021 6:15,75.109,15.951
6/10/2021 6:30,75.116,14.804
6/10/2021 6:45,75.137,15.282
6/10/2021 7:00,75.147,16.332
6/10/2021 7:15,75.156,17.094
6/10/2021 7:30,75.156,17.094
6/10/2021 7:45,75.129,15.091
6/10/2021 8:00,75.105,14.804
6/10/2021 8:15,75.102,14.996
6/10/2021 8:30,75.088,15.187
6/10/2021 8:45,75.107,23.292
6/10/2021 9:00,75.163,31.064
6/10/2021 9:15,75.189,35.435
6/10/2021 9:30,75.201,35.971
6/10/2021 9:45,75.158,34.058
6/10/2021 10:00,75.143,34.903
6/10/2021 10:15,75.126,30.963
6/10/2021 10:30,75.087,28.357
6/10/2021 10:45,75.077,27.272
6/10/2021 11:00,75.043,26.879
6/10/2021 11:15,75.06,27.075
6/10/2021 11:30,75.04,26.781
6/10/2021 11:45,75.013,26.292
6/10/2021 12:00,74.978,25.902
6/10/2021 12:15,74.951,25.416
6/10/2021 12:30,74.919,27.272
6/10/2021 12:45,74.945,27.37
6/10/2021 13:00,74.928,27.961
6/10/2021 13:15,74.894,27.567
6/10/2021 13:30,74.86,27.567
6/10/2021 13:45,74.883,27.961
6/10/2021 14:00,74.851,27.665
6/10/2021 14:15,74.815,27.961
6/10/2021 14:30,74.812,27.862
6/10/2021 14:45,74.84,27.665
6/10/2021 15:00,74.795,27.665
6/10/2021 15:15,74.807,28.06
6/10/2021 15:30,74.772,27.665
6/10/2021 15:45,74.767,27.862
6/10/2021 16:00,74.758,27.567
6/10/2021 16:15,74.783,27.272
6/10/2021 16:30,74.802,26.781
6/10/2021 16:45,74.796,26.585
6/10/2021 17:00,74.78,25.708
6/10/2021 17:15,74.78,25.028
6/10/2021 17:30,74.787,24.545
6/10/2021 17:45,74.844,23.869
6/10/2021 18:00,74.81,23.196
6/10/2021 18:15,74.809,22.525
6/10/2021 18:30,74.817,21.473
6/10/2021 18:45,74.851,21.473
6/10/2021 19:00,74.871,20.805
6/10/2021 19:15,74.896,19.948
6/10/2021 19:30,74.896,19.948
6/10/2021 19:45,74.884,19.948
6/10/2021 20:00,74.926,19.567
6/10/2021 20:15,74.95,18.426
6/10/2021 20:30,74.957,18.616
6/10/2021 20:45,74.98,18.901
6/10/2021 21:00,74.954,18.236
6/10/2021 21:15,74.954,17.665
6/10/2021 21:30,74.944,16.046
6/10/2021 21:45,74.949,15.378
6/10/2021 22:00,74.986,14.134
6/10/2021 22:15,74.982,14.038
6/10/2021 22:30,74.972,13.558
6/10/2021 22:45,74.999,13.654
6/10/2021 23:00,75.001,14.996
6/10/2021 23:15,74.957,14.517
6/10/2021 23:30,74.922,14.996
6/10/2021 23:45,74.897,15.473
6/11/2021 0:00,74.864,15.76
6/11/2021 0:15,74.864,15.76
6/11/2021 0:30,74.894,15.664
6/11/2021 0:45,74.931,15.473
6/11/2021 1:00,74.939,14.613
6/11/2021 1:15,74.937,14.038
6/11/2021 1:30,74.937,12.787
6/11/2021 1:45,74.965,12.401
6/11/2021 2:00,74.94,11.139
6/11/2021 2:15,74.948,10.357
6/11/2021 2:30,74.939,10.161
6/11/2021 2:45,74.954,9.768
6/11/2021 3:00,74.959,9.866
6/11/2021 3:15,74.996,10.651
6/11/2021 3:30,74.995,10.161
6/11/2021 3:45,74.991,8.68
6/11/2021 4:00,75.002,7.782
6/11/2021 4:15,75.016,7.381
6/11/2021 4:30,75.004,7.381
6/11/2021 4:45,74.999,7.28
6/11/2021 5:00,75.012,7.079
6/11/2021 5:15,75.024,6.877
6/11/2021 5:30,75.042,6.573
6/11/2021 5:45,75.031,6.37
6/11/2021 6:00,75.035,6.877
6/11/2021 6:15,75.028,7.179
6/11/2021 6:30,75.034,8.182
6/11/2021 6:45,75.058,8.68
6/11/2021 7:00,75,13.173
6/11/2021 7:15,75.069,16.618
6/11/2021 7:30,75.099,22.429
6/11/2021 7:45,75.154,27.567
6/11/2021 8:00,75.178,29.953
6/11/2021 8:15,75.213,31.268
6/11/2021 8:30,75.23,33.743
6/11/2021 8:45,75.238,34.585
6/11/2021 9:00,75.236,34.479
6/11/2021 9:15,75.244,33.848
6/11/2021 9:30,75.197,30.659
6/11/2021 9:45,75.233,31.166
6/11/2021 10:00,75.235,31.676
6/11/2021 10:15,75.234,27.961
6/11/2021 10:30,75.249,25.513
6/11/2021 10:45,75.253,23.581
6/11/2021 11:00,75.228,23.869
6/11/2021 11:15,75.229,22.908
6/11/2021 11:30,75.217,22.238
6/11/2021 11:45,75.216,22.525
6/11/2021 12:00,75.189,21.76
6/11/2021 12:15,75.21,20.805
6/11/2021 12:30,75.219,20.424
6/11/2021 12:45,75.265,19.567
6/11/2021 13:00,75.277,19.567
6/11/2021 13:15,75.28,19.662
6/11/2021 13:30,75.299,19.567
6/11/2021 13:45,75.285,19.187
6/11/2021 14:00,75.307,18.616
6/11/2021 14:15,75.311,18.711
6/11/2021 14:30,75.311,18.996
6/11/2021 14:45,75.281,19.092
6/11/2021 15:00,75.273,18.901
6/11/2021 15:15,75.277,18.996
6/11/2021 15:30,75.273,18.901
6/11/2021 15:45,75.262,18.901
6/11/2021 16:00,75.243,18.996
6/11/2021 16:15,75.266,18.996
6/11/2021 16:30,75.266,18.711
6/11/2021 16:45,75.274,18.616
6/11/2021 17:00,75.277,18.14
6/11/2021 17:15,75.307,17.189
6/11/2021 17:30,75.306,16.903
6/11/2021 17:45,75.287,16.427
6/11/2021 18:00,75.304,15.76
6/11/2021 18:15,75.332,15.091
6/11/2021 18:30,75.345,14.613
6/11/2021 18:45,75.379,13.846
6/11/2021 19:00,75.407,13.461
6/11/2021 19:15,75.422,12.304
6/11/2021 19:30,75.427,11.431
6/11/2021 19:45,75.433,10.846
6/11/2021 20:00,75.477,10.357
6/11/2021 20:15,75.499,9.866
6/11/2021 20:30,75.484,9.571
6/11/2021 20:45,75.515,9.275
6/11/2021 21:00,75.531,8.68
6/11/2021 21:15,75.541,7.983
6/11/2021 21:30,75.526,7.682
6/11/2021 21:45,75.51,7.381
6/11/2021 22:00,75.511,7.179
6/11/2021 22:15,75.49,6.978
6/11/2021 22:30,75.485,6.674
6/11/2021 22:45,75.485,6.674
6/11/2021 23:00,75.475,6.471
6/11/2021 23:15,75.458,6.37
6/11/2021 23:30,75.448,6.166
6/11/2021 23:45,75.454,6.064
6/12/2021 0:00,75.448,5.962
6/12/2021 0:15,75.454,6.064
6/12/2021 0:30,75.426,5.962
6/12/2021 0:45,75.432,5.655
6/12/2021 1:00,75.432,5.655
6/12/2021 1:15,75.416,5.552
6/12/2021 1:30,75.421,5.86
6/12/2021 1:45,75.399,5.655
6/12/2021 2:00,75.404,5.757
6/12/2021 2:15,75.399,5.655
6/12/2021 2:30,75.376,5.655
6/12/2021 2:45,75.404,5.757
6/12/2021 3:00,75.381,5.962
6/12/2021 3:15,75.414,6.166
6/12/2021 3:30,75.408,6.268
6/12/2021 3:45,75.42,6.064
6/12/2021 4:00,75.409,6.064
6/12/2021 4:15,75.42,6.064
6/12/2021 4:30,75.414,6.166
6/12/2021 4:45,75.425,6.166
6/12/2021 5:00,75.425,6.166
6/12/2021 5:15,75.425,6.166
6/12/2021 5:30,75.436,6.37
6/12/2021 5:45,75.468,6.775
6/12/2021 6:00,75.45,7.079
6/12/2021 6:15,75.471,7.481
6/12/2021 6:30,75.497,7.782
6/12/2021 6:45,75.483,8.182
6/12/2021 7:00,75.446,10.651
6/12/2021 7:15,75.485,12.69
6/12/2021 7:30,75.454,18.901
6/12/2021 7:45,75.557,27.764
6/12/2021 8:00,75.58,33.639
6/12/2021 8:15,75.56,37.384
6/12/2021 8:30,75.555,38.268
6/12/2021 8:45,75.559,39.05
6/12/2021 9:00,75.533,39.502
6/12/2021 9:15,75.517,38.046
6/12/2021 9:30,75.499,36.079
6/12/2021 9:45,75.485,35.971
6/12/2021 10:00,75.49,36.728
6/12/2021 10:15,75.461,32.497
6/12/2021 10:30,75.456,29.352
6/12/2021 10:45,75.435,27.862
6/12/2021 11:00,75.429,27.665
6/12/2021 11:15,75.409,27.37
6/12/2021 11:30,75.408,26.977
6/12/2021 11:45,75.407,26.585
6/12/2021 12:00,75.385,26.585
6/12/2021 12:15,75.373,26.195
6/12/2021 12:30,75.379,26.39
6/12/2021 12:45,75.367,26.39
6/12/2021 13:00,75.366,27.075
6/12/2021 13:15,75.364,27.37
6/12/2021 13:30,75.352,27.37
6/12/2021 13:45,75.32,26.683
6/12/2021 14:00,75.339,26.195
6/12/2021 14:15,75.335,26.097
6/12/2021 14:30,75.347,26.097
6/12/2021 14:45,75.358,26.097
6/12/2021 15:00,75.36,25.805
6/12/2021 15:15,75.388,24.931
6/12/2021 15:30,75.356,23.966
6/12/2021 15:45,75.378,23.292
6/12/2021 16:00,75.366,22.621
6/12/2021 16:15,75.384,22.812
6/12/2021 16:30,75.386,22.525
6/12/2021 16:45,75.39,23.292
6/12/2021 17:00,75.389,22.621
6/12/2021 17:15,75.367,22.333
6/12/2021 17:30,75.381,21.76
6/12/2021 17:45,75.376,20.996
6/12/2021 18:00,75.388,20.424
6/12/2021 18:15,75.379,18.996
6/12/2021 18:30,75.398,18.331
6/12/2021 18:45,75.397,17.475
6/12/2021 19:00,75.389,16.999
6/12/2021 19:15,75.391,15.951
6/12/2021 19:30,75.411,15.091
6/12/2021 19:45,75.404,14.421
6/12/2021 20:00,75.417,13.942
6/12/2021 20:15,75.441,13.461
6/12/2021 20:30,75.482,12.883
6/12/2021 20:45,75.469,12.594
6/12/2021 21:00,75.472,12.401
6/12/2021 21:15,75.488,12.013
6/12/2021 21:30,75.49,11.819
6/12/2021 21:45,75.481,11.625
6/12/2021 22:00,75.49,11.334
6/12/2021 22:15,75.474,11.236
6/12/2021 22:30,75.483,10.944
6/12/2021 22:45,75.467,10.846
6/12/2021 23:00,75.476,11.041
6/12/2021 23:15,75.494,10.944
6/12/2021 23:30,75.485,10.748
6/12/2021 23:45,75.514,10.651
6/13/2021 0:00,75.513,10.161
6/13/2021 0:15,75.515,9.965
6/13/2021 0:30,75.517,9.768
6/13/2021 0:45,75.513,9.472
6/13/2021 1:00,75.512,9.669
6/13/2021 1:15,75.505,9.768
6/13/2021 1:30,75.505,9.768
6/13/2021 1:45,75.528,9.768
6/13/2021 2:00,75.523,9.669
6/13/2021 2:15,75.509,9.373
6/13/2021 2:30,75.509,9.373
6/13/2021 2:45,75.526,9.275
6/13/2021 3:00,75.52,9.373
6/13/2021 3:15,75.52,9.373
6/13/2021 3:30,75.533,9.176
6/13/2021 3:45,75.517,9.077
6/13/2021 4:00,75.523,8.978
6/13/2021 4:15,75.541,8.879
6/13/2021 4:30,75.545,8.978
6/13/2021 4:45,75.545,8.978
6/13/2021 5:00,75.552,8.879
6/13/2021 5:15,75.579,8.978
6/13/2021 5:30,75.562,9.077
6/13/2021 5:45,75.589,9.176
6/13/2021 6:00,75.587,9.373
6/13/2021 6:15,75.602,9.669
6/13/2021 6:30,75.605,9.965
6/13/2021 6:45,75.613,10.357
6/13/2021 7:00,75.578,12.497
6/13/2021 7:15,75.601,14.804
6/13/2021 7:30,75.614,20.71
6/13/2021 7:45,75.691,29.252
6/13/2021 8:00,75.726,35.542
6/13/2021 8:15,75.694,39.615
6/13/2021 8:30,75.697,41.108
6/13/2021 8:45,75.678,41.341
6/13/2021 9:00,75.657,41.458
6/13/2021 9:15,75.65,41.692
6/13/2021 9:30,75.653,41.928
6/13/2021 9:45,75.646,41.458
6/13/2021 10:00,75.652,41.108
6/13/2021 10:15,75.636,37.165
6/13/2021 10:30,75.611,33.535
6/13/2021 10:45,75.618,31.983
6/13/2021 11:00,75.592,30.154
6/13/2021 11:15,75.62,29.152
6/13/2021 11:30,75.634,29.252
6/13/2021 11:45,75.6,28.853
6/13/2021 12:00,75.592,28.555
6/13/2021 12:15,75.58,28.555
6/13/2021 12:30,75.592,29.352
6/13/2021 12:45,75.586,29.552
6/13/2021 13:00,75.595,29.452
6/13/2021 13:15,75.578,28.853
6/13/2021 13:30,75.566,28.456
6/13/2021 13:45,75.56,28.258
6/13/2021 14:00,75.563,28.754
6/13/2021 14:15,75.541,28.754
6/13/2021 14:30,75.535,28.159
6/13/2021 14:45,75.532,26.585
6/13/2021 15:00,75.53,25.805
6/13/2021 15:15,75.516,25.708
6/13/2021 15:30,75.521,25.513
6/13/2021 15:45,75.514,25.319
6/13/2021 16:00,75.537,26.39
6/13/2021 16:15,75.528,26.097
6/13/2021 16:30,75.525,26
6/13/2021 16:45,75.519,25.125
6/13/2021 17:00,75.513,24.931
6/13/2021 17:15,75.5,24.545
6/13/2021 17:30,75.503,23.966
6/13/2021 17:45,75.508,23.1
6/13/2021 18:00,75.488,22.238
6/13/2021 18:15,75.5,20.996
6/13/2021 18:30,75.499,19.758
6/13/2021 18:45,75.488,18.901
6/13/2021 19:00,75.495,19.092
6/13/2021 19:15,75.511,18.901
6/13/2021 19:30,75.514,18.711
6/13/2021 19:45,75.53,18.236
6/13/2021 20:00,75.567,17.76
6/13/2021 20:15,75.582,17.57
6/13/2021 20:30,75.593,17.57
6/13/2021 20:45,75.631,17.665
6/13/2021 21:00,75.653,17.094
6/13/2021 21:15,75.66,16.713
6/13/2021 21:30,75.67,16.141
6/13/2021 21:45,75.653,15.473
6/13/2021 22:00,75.669,14.804
6/13/2021 22:15,75.664,14.421
6/13/2021 22:30,75.651,14.134
6/13/2021 22:45,75.654,13.942
6/13/2021 23:00,75.652,13.654
6/13/2021 23:15,75.639,13.365
6/13/2021 23:30,75.651,13.365
6/13/2021 23:45,75.649,13.076
6/14/2021 0:00,75.643,12.69
6/14/2021 0:15,75.645,12.497
6/14/2021 0:30,75.623,12.497
6/14/2021 0:45,75.614,12.304
6/14/2021 1:00,75.636,12.304
6/14/2021 1:15,75.632,12.207
6/14/2021 1:30,75.616,12.11
6/14/2021 1:45,75.618,11.916
6/14/2021 2:00,75.625,11.819
6/14/2021 2:15,75.632,11.722
6/14/2021 2:30,75.641,11.431
6/14/2021 2:45,75.634,11.528
6/14/2021 3:00,75.627,11.625
6/14/2021 3:15,75.612,11.528
6/14/2021 3:30,75.627,11.139
6/14/2021 3:45,75.656,11.041
6/14/2021 4:00,75.64,10.944
6/14/2021 4:15,75.638,10.651
6/14/2021 4:30,75.646,10.357
6/14/2021 4:45,75.646,10.357
6/14/2021 5:00,75.628,10.455
6/14/2021 5:15,75.651,10.455
6/14/2021 5:30,75.667,10.553
6/14/2021 5:45,75.665,10.748
6/14/2021 6:00,75.67,11.334
6/14/2021 6:15,75.679,11.528
6/14/2021 6:30,75.677,11.722
6/14/2021 6:45,75.688,11.722
6/14/2021 7:00,75.671,13.076
6/14/2021 7:15,75.677,16.046
6/14/2021 7:30,75.656,21.855
6/14/2021 7:45,75.743,31.983
6/14/2021 8:00,75.763,37.274
6/14/2021 8:15,75.751,39.615
6/14/2021 8:30,75.741,40.992
6/14/2021 8:45,75.739,41.575
6/14/2021 9:00,75.732,39.843
6/14/2021 9:15,75.72,41.81
6/14/2021 9:30,75.737,42.164
6/14/2021 9:45,75.722,40.53
6/14/2021 10:00,75.726,40.761
6/14/2021 10:15,75.746,38.157
6/14/2021 10:30,75.716,33.639
6/14/2021 10:45,75.694,32.291
6/14/2021 11:00,75.707,31.472
6/14/2021 11:15,75.688,30.76
6/14/2021 11:30,75.685,30.255
6/14/2021 11:45,75.66,30.154
6/14/2021 12:00,75.637,29.752
6/14/2021 12:15,75.634,29.652
6/14/2021 12:30,75.654,29.953
6/14/2021 12:45,75.671,30.558
6/14/2021 13:00,75.66,30.558
6/14/2021 13:15,75.656,31.268
6/14/2021 13:30,75.665,31.166
6/14/2021 13:45,75.637,30.558
6/14/2021 14:00,75.654,30.356
6/14/2021 14:15,75.637,29.752
6/14/2021 14:30,75.634,29.252
6/14/2021 14:45,75.652,29.452
6/14/2021 15:00,75.625,27.764
6/14/2021 15:15,75.635,26.977
6/14/2021 15:30,75.624,26.977
6/14/2021 15:45,75.625,28.159
6/14/2021 16:00,75.626,26.683
6/14/2021 16:15,75.631,26.488
6/14/2021 16:30,75.637,26.683
6/14/2021 16:45,75.642,25.416
6/14/2021 17:00,75.656,26.195
6/14/2021 17:15,75.649,26
6/14/2021 17:30,75.634,24.835
6/14/2021 17:45,75.645,23.484
6/14/2021 18:00,75.634,22.525
6/14/2021 18:15,75.638,21.378
6/14/2021 18:30,75.641,20.234
6/14/2021 18:45,75.653,19.662
6/14/2021 19:00,75.665,19.377
6/14/2021 19:15,75.646,18.616
6/14/2021 19:30,75.669,18.045
6/14/2021 19:45,75.68,17.475
6/14/2021 20:00,75.686,16.808
6/14/2021 20:15,75.708,16.237
6/14/2021 20:30,75.703,15.855
6/14/2021 20:45,75.705,15.378
6/14/2021 21:00,75.707,14.9
6/14/2021 21:15,75.702,14.517
6/14/2021 21:30,75.709,14.421
6/14/2021 21:45,75.719,14.134
6/14/2021 22:00,75.717,13.846
6/14/2021 22:15,75.72,13.654
6/14/2021 22:30,75.689,13.461
6/14/2021 22:45,75.716,13.558
6/14/2021 23:00,75.696,13.365
6/14/2021 23:15,75.703,13.269
6/14/2021 23:30,75.705,13.076
6/14/2021 23:45,75.697,12.883
6/15/2021 0:00,75.701,12.497
6/15/2021 0:15,75.693,12.304
6/15/2021 0:30,75.706,12.11
6/15/2021 0:45,75.702,12.013
6/15/2021 1:00,75.684,12.11
6/15/2021 1:15,75.697,11.916
6/15/2021 1:30,75.677,11.722
6/15/2021 1:45,75.677,11.722
6/15/2021 2:00,75.679,11.528
6/15/2021 2:15,75.675,11.431
6/15/2021 2:30,75.686,11.431
6/15/2021 2:45,75.675,11.431
6/15/2021 3:00,75.695,11.625
6/15/2021 3:15,75.686,11.431
6/15/2021 3:30,75.683,11.139
6/15/2021 3:45,75.686,10.944
6/15/2021 4:00,75.683,10.651
6/15/2021 4:15,75.692,10.846
6/15/2021 4:30,75.699,10.748
6/15/2021 4:45,75.703,10.846
6/15/2021 5:00,75.713,11.041
6/15/2021 5:15,75.717,10.651
6/15/2021 5:30,75.75,10.651
6/15/2021 5:45,75.737,10.846
6/15/2021 6:00,75.731,10.944
6/15/2021 6:15,75.751,11.139
6/15/2021 6:30,75.756,11.236
6/15/2021 6:45,75.781,11.528
6/15/2021 7:00,75.755,13.173
6/15/2021 7:15,75.776,16.523
6/15/2021 7:30,75.766,21.473
6/15/2021 7:45,75.824,30.356
6/15/2021 8:00,75.849,37.055
6/15/2021 8:15,75.826,41.341
6/15/2021 8:30,75.793,40.071
6/15/2021 8:45,75.775,40.3
6/15/2021 9:00,75.782,42.164
6/15/2021 9:15,75.74,43.118
6/15/2021 9:30,75.773,41.575
6/15/2021 9:45,75.758,42.046
6/15/2021 10:00,75.774,43.118
6/15/2021 10:15,75.764,40.992
6/15/2021 10:30,75.759,35.009
6/15/2021 10:45,75.759,32.188
6/15/2021 11:00,75.754,31.983
6/15/2021 11:15,75.749,31.37
6/15/2021 11:30,75.753,30.659
6/15/2021 11:45,75.762,30.558
6/15/2021 12:00,75.759,30.457
6/15/2021 12:15,75.745,29.953
6/15/2021 12:30,75.722,29.953
6/15/2021 12:45,75.699,30.356
6/15/2021 13:00,75.719,30.659
6/15/2021 13:15,75.739,30.963
6/15/2021 13:30,75.736,30.862
6/15/2021 13:45,75.71,30.76
6/15/2021 14:00,75.69,30.862
6/15/2021 14:15,75.691,30.457
6/15/2021 14:30,75.708,30.255
6/15/2021 14:45,75.697,30.255
6/15/2021 15:00,75.688,30.356
6/15/2021 15:15,75.691,30.457
6/15/2021 15:30,75.7,29.953
6/15/2021 15:45,75.711,29.953
6/15/2021 16:00,75.671,29.752
6/15/2021 16:15,75.66,29.352
6/15/2021 16:30,75.68,28.853
6/15/2021 16:45,75.677,28.754
6/15/2021 17:00,75.657,28.456
6/15/2021 17:15,75.67,27.764
6/15/2021 17:30,75.669,26.977
6/15/2021 17:45,75.646,25.902
6/15/2021 18:00,75.642,24.062
6/15/2021 18:15,75.658,23.196
6/15/2021 18:30,75.65,22.333
6/15/2021 18:45,75.649,21.664
6/15/2021 19:00,75.654,21.187
6/15/2021 19:15,75.651,20.805
6/15/2021 19:30,75.64,20.519
6/15/2021 19:45,75.657,19.472
6/15/2021 20:00,75.684,18.14
6/15/2021 20:15,75.665,17.665
6/15/2021 20:30,75.68,17.475
6/15/2021 20:45,75.69,16.903
6/15/2021 21:00,75.686,16.808
6/15/2021 21:15,75.682,16.713
6/15/2021 21:30,75.692,16.141
6/15/2021 21:45,75.683,15.664
6/15/2021 22:00,75.679,15.569
6/15/2021 22:15,75.664,15.473
6/15/2021 22:30,75.674,15.187
6/15/2021 22:45,75.648,15.091
6/15/2021 23:00,75.663,15.187
6/15/2021 23:15,75.663,15.187
6/15/2021 23:30,75.67,15.091
6/15/2021 23:45,75.669,14.804
6/16/2021 0:00,75.672,14.613
6/16/2021 0:15,75.679,14.517
6/16/2021 0:30,75.671,14.325
6/16/2021 0:45,75.674,14.134
6/16/2021 1:00,75.665,13.942
6/16/2021 1:15,75.672,13.846
6/16/2021 1:30,75.675,13.654
6/16/2021 1:45,75.673,13.365
6/16/2021 2:00,75.695,13.846
6/16/2021 2:15,75.687,13.173
6/16/2021 2:30,75.692,12.787
6/16/2021 2:45,75.688,12.69
6/16/2021 3:00,75.681,12.787
