Reading,Receive,Value,Unit,Data Quality
2021-06-16 00:18:49,2021-06-16 00:19:05,1,300.00,cfs,A
2021-06-16 00:14:00,2021-06-16 00:14:20,1,332.89,cfs,A
2021-06-16 00:09:06,2021-06-16 00:09:20,1,300.00,cfs,A
2021-06-16 00:04:03,2021-06-16 00:04:20,1,339.52,cfs,A
2021-06-16 00:00:55,2021-06-16 00:01:05,1,293.19,cfs,A
2021-06-15 23:53:36,2021-06-15 23:53:50,1,300.00,cfs,A
2021-06-15 23:48:36,2021-06-15 23:48:50,1,272.89,cfs,A
2021-06-15 23:43:40,2021-06-15 23:44:20,1,293.19,cfs,A
2021-06-15 23:38:36,2021-06-15 23:38:50,1,279.64,cfs,A
2021-06-15 23:34:14,2021-06-15 23:34:35,1,293.19,cfs,A
2021-06-15 23:23:59,2021-06-15 23:24:20,1,300.00,cfs,A
2021-06-15 23:18:43,2021-06-15 23:19:20,1,306.54,cfs,A
2021-06-15 23:13:46,2021-06-15 23:14:20,1,300.00,cfs,A
2021-06-15 23:08:55,2021-06-15 23:09:05,1,313.10,cfs,A
2021-06-15 23:03:39,2021-06-15 23:03:50,1,300.00,cfs,A
2021-06-15 23:02:04,2021-06-15 23:02:20,1,279.64,cfs,A
2021-06-15 22:53:45,2021-06-15 22:54:20,1,252.77,cfs,A
2021-06-15 22:48:36,2021-06-15 22:48:50,1,279.64,cfs,A
2021-06-15 22:44:15,2021-06-15 22:44:35,1,293.19,cfs,A
2021-06-15 22:38:36,2021-06-15 22:38:50,1,306.54,cfs,A
2021-06-15 22:33:36,2021-06-15 22:33:50,1,266.17,cfs,A
2021-06-15 22:28:39,2021-06-15 22:28:50,1,279.64,cfs,A
2021-06-15 22:24:09,2021-06-15 22:24:20,1,286.41,cfs,A
2021-06-15 22:18:54,2021-06-15 22:19:20,1,239.46,cfs,A
2021-06-15 22:13:55,2021-06-15 22:14:05,1,293.19,cfs,A
2021-06-15 22:08:48,2021-06-15 22:09:05,1,272.89,cfs,A
2021-06-15 22:04:12,2021-06-15 22:04:20,1,286.41,cfs,A
2021-06-15 21:59:53,2021-06-15 22:00:06,1,293.19,cfs,A
2021-06-15 21:54:19,2021-06-15 21:54:50,1,266.17,cfs,A
2021-06-15 21:48:56,2021-06-15 21:49:20,1,279.64,cfs,A
2021-06-15 21:48:55,2021-06-15 21:49:05,1,279.64,cfs,A
2021-06-15 21:44:06,2021-06-15 21:44:20,1,259.46,cfs,A
2021-06-15 21:39:08,2021-06-15 21:39:20,1,232.83,cfs,A
2021-06-15 21:33:49,2021-06-15 21:34:05,1,206.53,cfs,A
2021-06-15 21:29:12,2021-06-15 21:29:20,1,226.23,cfs,A
2021-06-15 21:24:07,2021-06-15 21:24:20,1,246.11,cfs,A
2021-06-15 21:18:47,2021-06-15 21:19:05,1,232.83,cfs,A
2021-06-15 21:13:36,2021-06-15 21:13:50,1,246.11,cfs,A
2021-06-15 21:04:17,2021-06-15 21:04:50,1,239.46,cfs,A
2021-06-15 20:59:54,2021-06-15 21:00:20,1,232.83,cfs,A
2021-06-15 20:53:45,2021-06-15 20:54:05,1,232.83,cfs,A
2021-06-15 20:49:07,2021-06-15 20:49:20,1,266.17,cfs,A
2021-06-15 20:43:59,2021-06-15 20:44:20,1,239.46,cfs,A
2021-06-15 20:39:15,2021-06-15 20:39:35,1,266.17,cfs,A
2021-06-15 20:33:36,2021-06-15 20:33:50,1,286.41,cfs,A
2021-06-15 20:23:38,2021-06-15 20:23:50,1,259.46,cfs,A
2021-06-15 20:18:39,2021-06-15 20:18:50,1,252.77,cfs,A
2021-06-15 20:13:36,2021-06-15 20:13:50,1,239.46,cfs,A
2021-06-15 20:04:19,2021-06-15 20:04:35,1,252.77,cfs,A
2021-06-15 20:01:24,2021-06-15 20:01:35,1,266.17,cfs,A
2021-06-15 19:53:38,2021-06-15 19:53:50,1,286.41,cfs,A
2021-06-15 19:49:09,2021-06-15 19:49:20,1,239.46,cfs,A
2021-06-15 19:43:36,2021-06-15 19:43:50,1,259.46,cfs,A
2021-06-15 19:38:38,2021-06-15 19:38:50,1,252.77,cfs,A
2021-06-15 19:33:39,2021-06-15 19:33:50,1,279.64,cfs,A
2021-06-15 19:28:59,2021-06-15 19:29:20,1,259.46,cfs,A
2021-06-15 19:23:42,2021-06-15 19:24:20,1,272.89,cfs,A
2021-06-15 19:19:11,2021-06-15 19:19:20,1,293.19,cfs,A
2021-06-15 19:09:03,2021-06-15 19:09:20,1,266.17,cfs,A
2021-06-15 19:03:56,2021-06-15 19:04:20,1,293.19,cfs,A
2021-06-15 19:03:54,2021-06-15 19:04:05,1,293.19,cfs,A
2021-06-15 19:00:06,2021-06-15 19:00:20,1,239.46,cfs,A
2021-06-15 18:54:17,2021-06-15 18:54:35,1,246.11,cfs,A
2021-06-15 18:49:16,2021-06-15 18:49:35,1,266.17,cfs,A
2021-06-15 18:44:14,2021-06-15 18:44:50,1,300.00,cfs,A
2021-06-15 18:39:05,2021-06-15 18:39:20,1,259.46,cfs,A
2021-06-15 18:28:36,2021-06-15 18:28:50,1,246.11,cfs,A
2021-06-15 18:23:43,2021-06-15 18:24:05,1,272.89,cfs,A
2021-06-15 18:18:48,2021-06-15 18:19:05,1,246.11,cfs,A
2021-06-15 18:13:36,2021-06-15 18:13:50,1,226.23,cfs,A
2021-06-15 18:09:14,2021-06-15 18:09:50,1,239.46,cfs,A
2021-06-15 18:04:08,2021-06-15 18:04:20,1,252.77,cfs,A
2021-06-15 17:59:29,2021-06-15 17:59:50,1,239.46,cfs,A
2021-06-15 17:53:49,2021-06-15 17:54:20,1,246.11,cfs,A
2021-06-15 17:48:39,2021-06-15 17:48:43,1,226.23,cfs,A
2021-06-15 17:44:20,2021-06-15 17:44:33,1,279.64,cfs,A
2021-06-15 17:38:38,2021-06-15 17:38:44,1,226.23,cfs,A
2021-06-15 17:34:11,2021-06-15 17:34:48,1,239.46,cfs,A
2021-06-15 17:28:36,2021-06-15 17:28:41,1,200.00,cfs,A
2021-06-15 17:24:04,2021-06-15 17:24:12,1,193.18,cfs,A
2021-06-15 17:18:36,2021-06-15 17:18:50,1,239.46,cfs,A
2021-06-15 17:08:46,2021-06-15 17:09:23,1,213.07,cfs,A
2021-06-15 17:03:36,2021-06-15 17:03:50,1,179.59,cfs,A
2021-06-15 17:02:10,2021-06-15 17:02:20,1,239.46,cfs,A
2021-06-15 16:53:44,2021-06-15 16:54:05,1,200.00,cfs,A
2021-06-15 16:48:39,2021-06-15 16:48:50,1,226.23,cfs,A
2021-06-15 16:43:59,2021-06-15 16:44:20,1,232.83,cfs,A
2021-06-15 16:38:36,2021-06-15 16:38:50,1,219.64,cfs,A
2021-06-15 16:33:39,2021-06-15 16:33:50,1,206.53,cfs,A
2021-06-15 16:28:36,2021-06-15 16:28:50,1,193.18,cfs,A
2021-06-15 16:23:40,2021-06-15 16:24:20,1,213.07,cfs,A
2021-06-15 16:23:39,2021-06-15 16:23:50,1,213.07,cfs,A
2021-06-15 16:18:42,2021-06-15 16:18:50,1,246.11,cfs,A
2021-06-15 16:13:39,2021-06-15 16:13:50,1,232.83,cfs,A
2021-06-15 16:09:00,2021-06-15 16:09:20,1,200.00,cfs,A
2021-06-15 16:03:46,2021-06-15 16:04:05,1,232.83,cfs,A
2021-06-15 16:02:09,2021-06-15 16:02:20,1,213.07,cfs,A
2021-06-15 15:54:19,2021-06-15 15:54:50,1,219.64,cfs,A
2021-06-15 15:49:18,2021-06-15 15:49:50,1,259.46,cfs,A
2021-06-15 15:49:17,2021-06-15 15:49:35,1,259.46,cfs,A
2021-06-15 15:43:36,2021-06-15 15:43:50,1,239.46,cfs,A
2021-06-15 15:38:51,2021-06-15 15:39:05,1,226.23,cfs,A
2021-06-15 15:33:56,2021-06-15 15:34:20,1,200.00,cfs,A
2021-06-15 15:24:14,2021-06-15 15:24:35,1,226.23,cfs,A
2021-06-15 15:13:37,2021-06-15 15:13:50,1,239.46,cfs,A
2021-06-15 15:03:39,2021-06-15 15:03:50,1,252.77,cfs,A
2021-06-15 15:02:42,2021-06-15 15:03:20,1,219.64,cfs,A
2021-06-15 15:02:41,2021-06-15 15:02:50,1,219.64,cfs,A
2021-06-15 14:53:36,2021-06-15 14:53:50,1,213.07,cfs,A
2021-06-15 14:48:48,2021-06-15 14:49:05,1,226.23,cfs,A
2021-06-15 14:43:36,2021-06-15 14:43:50,1,246.11,cfs,A
2021-06-15 14:38:44,2021-06-15 14:39:20,1,259.46,cfs,A
2021-06-15 14:28:58,2021-06-15 14:29:20,1,226.23,cfs,A
2021-06-15 14:24:03,2021-06-15 14:24:20,1,213.07,cfs,A
2021-06-15 14:18:51,2021-06-15 14:19:05,1,226.23,cfs,A
2021-06-15 14:14:20,2021-06-15 14:14:50,1,232.83,cfs,A
2021-06-15 14:03:37,2021-06-15 14:03:50,1,252.77,cfs,A
2021-06-15 14:01:08,2021-06-15 14:01:20,1,266.17,cfs,A
2021-06-15 13:54:07,2021-06-15 13:54:20,1,259.46,cfs,A
2021-06-15 13:48:38,2021-06-15 13:48:50,1,246.11,cfs,A
2021-06-15 13:44:00,2021-06-15 13:44:20,1,252.77,cfs,A
2021-06-15 13:38:57,2021-06-15 13:39:20,1,239.46,cfs,A
2021-06-15 13:33:36,2021-06-15 13:33:50,1,279.64,cfs,A
2021-06-15 13:29:12,2021-06-15 13:29:20,1,272.89,cfs,A
2021-06-15 13:23:51,2021-06-15 13:24:05,1,232.83,cfs,A
2021-06-15 13:19:13,2021-06-15 13:19:35,1,286.41,cfs,A
2021-06-15 13:14:18,2021-06-15 13:14:50,1,252.77,cfs,A
2021-06-15 13:09:06,2021-06-15 13:09:20,1,239.46,cfs,A
2021-06-15 13:04:17,2021-06-15 13:04:35,1,259.46,cfs,A
2021-06-15 13:00:05,2021-06-15 13:00:20,1,226.23,cfs,A
2021-06-15 12:53:47,2021-06-15 12:54:05,1,226.23,cfs,A
2021-06-15 12:48:38,2021-06-15 12:48:50,1,239.46,cfs,A
2021-06-15 12:43:38,2021-06-15 12:43:50,1,300.00,cfs,A
2021-06-15 12:38:55,2021-06-15 12:39:05,1,246.11,cfs,A
2021-06-15 12:33:38,2021-06-15 12:33:50,1,286.41,cfs,A
2021-06-15 12:28:51,2021-06-15 12:29:05,1,259.46,cfs,A
2021-06-15 12:23:39,2021-06-15 12:23:50,1,286.41,cfs,A
2021-06-15 12:18:47,2021-06-15 12:19:05,1,272.89,cfs,A
2021-06-15 12:13:36,2021-06-15 12:13:50,1,252.77,cfs,A
2021-06-15 12:03:37,2021-06-15 12:03:50,1,272.89,cfs,A
2021-06-15 12:01:59,2021-06-15 12:02:20,1,293.19,cfs,A
2021-06-15 11:53:36,2021-06-15 11:53:50,1,279.64,cfs,A
2021-06-15 11:48:56,2021-06-15 11:49:05,1,272.89,cfs,A
2021-06-15 11:43:42,2021-06-15 11:43:50,1,266.17,cfs,A
2021-06-15 11:39:08,2021-06-15 11:39:20,1,272.89,cfs,A
2021-06-15 11:34:21,2021-06-15 11:34:35,1,259.46,cfs,A
2021-06-15 11:29:04,2021-06-15 11:29:20,1,266.17,cfs,A
2021-06-15 11:23:57,2021-06-15 11:24:20,1,252.77,cfs,A
2021-06-15 11:13:36,2021-06-15 11:13:50,1,293.19,cfs,A
2021-06-15 11:08:40,2021-06-15 11:09:20,1,286.41,cfs,A
2021-06-15 11:08:39,2021-06-15 11:08:50,1,286.41,cfs,A
2021-06-15 11:03:36,2021-06-15 11:03:50,1,293.19,cfs,A
2021-06-15 11:02:08,2021-06-15 11:02:20,1,266.17,cfs,A
2021-06-15 10:54:02,2021-06-15 10:54:20,1,272.89,cfs,A
2021-06-15 10:49:03,2021-06-15 10:49:20,1,226.23,cfs,A
2021-06-15 10:38:39,2021-06-15 10:38:50,1,266.17,cfs,A
2021-06-15 10:33:42,2021-06-15 10:33:50,1,286.41,cfs,A
2021-06-15 10:28:36,2021-06-15 10:28:50,1,293.19,cfs,A
2021-06-15 10:23:56,2021-06-15 10:24:05,1,306.54,cfs,A
2021-06-15 10:14:00,2021-06-15 10:14:20,1,286.41,cfs,A
2021-06-15 10:08:57,2021-06-15 10:09:20,1,252.77,cfs,A
2021-06-15 10:04:21,2021-06-15 10:04:35,1,272.89,cfs,A
2021-06-15 10:00:26,2021-06-15 10:00:50,1,300.00,cfs,A
2021-06-15 10:00:25,2021-06-15 10:00:35,1,300.00,cfs,A
2021-06-15 09:48:59,2021-06-15 09:49:20,1,300.00,cfs,A
2021-06-15 09:43:46,2021-06-15 09:44:05,1,306.54,cfs,A
2021-06-15 09:38:36,2021-06-15 09:38:50,1,286.41,cfs,A
2021-06-15 09:34:17,2021-06-15 09:34:35,1,272.89,cfs,A
2021-06-15 09:28:51,2021-06-15 09:29:05,1,266.17,cfs,A
2021-06-15 09:23:43,2021-06-15 09:24:05,1,326.27,cfs,A
2021-06-15 09:19:06,2021-06-15 09:19:20,1,272.89,cfs,A
2021-06-15 09:13:52,2021-06-15 09:14:05,1,279.64,cfs,A
2021-06-15 09:08:36,2021-06-15 09:08:50,1,300.00,cfs,A
2021-06-15 09:03:57,2021-06-15 09:04:20,1,266.17,cfs,A
2021-06-15 09:02:04,2021-06-15 09:02:20,1,326.27,cfs,A
2021-06-15 08:48:39,2021-06-15 08:48:50,1,279.64,cfs,A
2021-06-15 08:43:43,2021-06-15 08:44:05,1,259.46,cfs,A
2021-06-15 08:38:36,2021-06-15 08:38:50,1,293.19,cfs,A
2021-06-15 08:28:59,2021-06-15 08:29:20,1,300.00,cfs,A
2021-06-15 08:24:02,2021-06-15 08:24:20,1,319.68,cfs,A
2021-06-15 08:18:51,2021-06-15 08:19:05,1,293.19,cfs,A
2021-06-15 08:13:36,2021-06-15 08:13:50,1,319.68,cfs,A
2021-06-15 08:08:39,2021-06-15 08:08:50,1,286.41,cfs,A
2021-06-15 08:03:58,2021-06-15 08:04:20,1,332.89,cfs,A
2021-06-15 08:02:18,2021-06-15 08:02:35,1,326.27,cfs,A
2021-06-15 07:54:01,2021-06-15 07:54:20,1,259.46,cfs,A
2021-06-15 07:49:11,2021-06-15 07:49:50,1,286.41,cfs,A
2021-06-15 07:38:48,2021-06-15 07:39:05,1,300.00,cfs,A
2021-06-15 07:24:19,2021-06-15 07:24:50,1,326.27,cfs,A
2021-06-15 07:18:35,2021-06-15 07:18:50,1,379.68,cfs,A
2021-06-15 07:13:36,2021-06-15 07:13:50,1,332.89,cfs,A
2021-06-15 07:08:49,2021-06-15 07:09:05,1,313.10,cfs,A
2021-06-15 07:03:51,2021-06-15 07:04:05,1,332.89,cfs,A
2021-06-15 06:58:35,2021-06-15 06:58:50,1,293.19,cfs,A
2021-06-15 06:53:59,2021-06-15 06:54:20,1,332.89,cfs,A
2021-06-15 06:48:40,2021-06-15 06:48:50,1,326.27,cfs,A
2021-06-15 06:38:35,2021-06-15 06:38:50,1,313.10,cfs,A
2021-06-15 06:33:35,2021-06-15 06:34:20,1,326.27,cfs,A
2021-06-15 06:29:03,2021-06-15 06:29:20,1,300.00,cfs,A
2021-06-15 06:24:04,2021-06-15 06:24:20,1,286.41,cfs,A
2021-06-15 06:14:09,2021-06-15 06:14:20,1,319.68,cfs,A
2021-06-15 06:04:15,2021-06-15 06:04:35,1,332.89,cfs,A
2021-06-15 06:01:17,2021-06-15 06:01:35,1,319.68,cfs,A
2021-06-15 05:53:55,2021-06-15 05:54:20,1,313.10,cfs,A
2021-06-15 05:48:38,2021-06-15 05:48:50,1,293.19,cfs,A
2021-06-15 05:43:35,2021-06-15 05:43:50,1,326.27,cfs,A
2021-06-15 05:38:50,2021-06-15 05:39:20,1,346.17,cfs,A
2021-06-15 05:33:58,2021-06-15 05:34:20,1,319.68,cfs,A
2021-06-15 05:29:07,2021-06-15 05:29:20,1,346.17,cfs,A
2021-06-15 05:23:35,2021-06-15 05:23:50,1,319.68,cfs,A
2021-06-15 05:18:48,2021-06-15 05:19:05,1,339.52,cfs,A
2021-06-15 05:13:46,2021-06-15 05:14:05,1,359.52,cfs,A
2021-06-15 05:08:52,2021-06-15 05:09:05,1,352.83,cfs,A
2021-06-15 05:04:09,2021-06-15 05:04:20,1,379.68,cfs,A
2021-06-15 05:00:35,2021-06-15 05:00:50,1,352.83,cfs,A
2021-06-15 04:54:20,2021-06-15 04:54:50,1,332.89,cfs,A
2021-06-15 04:48:35,2021-06-15 04:49:20,1,339.52,cfs,A
2021-06-15 04:38:55,2021-06-15 04:39:05,1,332.89,cfs,A
2021-06-15 04:33:49,2021-06-15 04:34:05,1,326.27,cfs,A
2021-06-15 04:28:46,2021-06-15 04:29:05,1,313.10,cfs,A
2021-06-15 04:24:21,2021-06-15 04:24:35,1,319.68,cfs,A
2021-06-15 04:18:41,2021-06-15 04:18:51,1,293.19,cfs,A
2021-06-15 04:13:56,2021-06-15 04:14:20,1,332.89,cfs,A
2021-06-15 04:04:21,2021-06-15 04:04:50,1,346.17,cfs,A
2021-06-15 04:00:22,2021-06-15 04:00:35,1,359.52,cfs,A
2021-06-15 03:54:12,2021-06-15 03:54:20,1,326.27,cfs,A
2021-06-15 03:49:03,2021-06-15 03:49:20,1,339.52,cfs,A
2021-06-15 03:44:04,2021-06-15 03:44:20,1,300.00,cfs,A
2021-06-15 03:38:38,2021-06-15 03:38:50,1,319.68,cfs,A
2021-06-15 03:33:35,2021-06-15 03:34:20,1,332.89,cfs,A
2021-06-15 03:28:35,2021-06-15 03:28:50,1,326.27,cfs,A
2021-06-15 03:18:58,2021-06-15 03:19:21,1,306.54,cfs,A
2021-06-15 03:13:52,2021-06-15 03:14:05,1,313.10,cfs,A
2021-06-15 03:00:32,2021-06-15 03:00:50,1,352.83,cfs,A
2021-06-15 02:53:42,2021-06-15 02:53:50,1,319.68,cfs,A
2021-06-15 02:48:48,2021-06-15 02:49:05,1,293.19,cfs,A
2021-06-15 02:43:35,2021-06-15 02:43:50,1,326.27,cfs,A
2021-06-15 02:33:56,2021-06-15 02:34:20,1,300.00,cfs,A
2021-06-15 02:29:04,2021-06-15 02:29:20,1,313.10,cfs,A
2021-06-15 02:23:58,2021-06-15 02:24:20,1,326.27,cfs,A
2021-06-15 02:19:20,2021-06-15 02:19:50,1,346.17,cfs,A
2021-06-15 02:13:56,2021-06-15 02:14:05,1,266.17,cfs,A
2021-06-15 02:09:00,2021-06-15 02:09:20,1,286.41,cfs,A
2021-06-15 02:04:05,2021-06-15 02:04:20,1,313.10,cfs,A
2021-06-15 02:01:10,2021-06-15 02:01:20,1,319.68,cfs,A
2021-06-15 01:54:12,2021-06-15 01:54:20,1,326.27,cfs,A
2021-06-15 01:48:42,2021-06-15 01:48:50,1,313.10,cfs,A
2021-06-15 01:43:35,2021-06-15 01:43:50,1,286.41,cfs,A
2021-06-15 01:39:03,2021-06-15 01:39:20,1,272.89,cfs,A
2021-06-15 01:33:36,2021-06-15 01:33:50,1,300.00,cfs,A
2021-06-15 01:29:17,2021-06-15 01:29:35,1,293.19,cfs,A
2021-06-15 01:24:06,2021-06-15 01:24:20,1,259.46,cfs,A
2021-06-15 01:19:15,2021-06-15 01:19:50,1,272.89,cfs,A
2021-06-15 01:14:07,2021-06-15 01:14:20,1,300.00,cfs,A
2021-06-15 01:03:36,2021-06-15 01:03:50,1,279.64,cfs,A
2021-06-15 01:02:43,2021-06-15 01:03:20,1,266.17,cfs,A
2021-06-15 00:53:57,2021-06-15 00:54:20,1,232.83,cfs,A
2021-06-15 00:48:36,2021-06-15 00:48:50,1,252.77,cfs,A
2021-06-15 00:44:21,2021-06-15 00:44:50,1,219.64,cfs,A
2021-06-15 00:33:48,2021-06-15 00:34:20,1,259.46,cfs,A
2021-06-15 00:28:42,2021-06-15 00:28:50,1,272.89,cfs,A
2021-06-15 00:24:13,2021-06-15 00:24:35,1,252.77,cfs,A
2021-06-15 00:19:06,2021-06-15 00:19:20,1,266.17,cfs,A
2021-06-15 00:09:13,2021-06-15 00:09:50,1,259.46,cfs,A
2021-06-14 23:58:40,2021-06-14 23:58:50,1,239.46,cfs,A
2021-06-14 23:53:55,2021-06-14 23:54:05,1,226.23,cfs,A
2021-06-14 23:48:36,2021-06-14 23:48:50,1,179.59,cfs,A
2021-06-14 23:43:36,2021-06-14 23:43:50,1,279.64,cfs,A
2021-06-14 23:38:44,2021-06-14 23:39:20,1,232.83,cfs,A
2021-06-14 23:34:04,2021-06-14 23:34:20,1,159.39,cfs,A
2021-06-14 23:29:08,2021-06-14 23:29:20,1,219.64,cfs,A
2021-06-14 23:19:20,2021-06-14 23:19:35,1,213.07,cfs,A
2021-06-14 23:13:40,2021-06-14 23:14:20,1,193.18,cfs,A
2021-06-14 23:08:55,2021-06-14 23:09:05,1,179.59,cfs,A
2021-06-14 22:58:36,2021-06-14 22:58:50,1,186.37,cfs,A
2021-06-14 22:54:06,2021-06-14 22:54:20,1,172.84,cfs,A
2021-06-14 22:48:43,2021-06-14 22:49:05,1,226.23,cfs,A
2021-06-14 22:43:37,2021-06-14 22:43:50,1,172.84,cfs,A
2021-06-14 22:38:36,2021-06-14 22:38:50,1,239.46,cfs,A
2021-06-14 22:33:45,2021-06-14 22:34:05,1,206.53,cfs,A
2021-06-14 22:29:17,2021-06-14 22:29:35,1,166.10,cfs,A
2021-06-14 22:23:47,2021-06-14 22:24:05,1,193.18,cfs,A
2021-06-14 22:18:39,2021-06-14 22:18:50,1,213.07,cfs,A
2021-06-14 22:14:20,2021-06-14 22:14:50,1,159.39,cfs,A
2021-06-14 22:08:44,2021-06-14 22:09:05,1,146.04,cfs,A
2021-06-14 21:58:36,2021-06-14 21:58:50,1,179.59,cfs,A
2021-06-14 21:53:39,2021-06-14 21:54:20,1,186.37,cfs,A
2021-06-14 21:48:45,2021-06-14 21:49:20,1,219.64,cfs,A
2021-06-14 21:43:56,2021-06-14 21:44:05,1,206.53,cfs,A
2021-06-14 21:38:56,2021-06-14 21:39:05,1,186.37,cfs,A
2021-06-14 21:33:47,2021-06-14 21:34:20,1,200.00,cfs,A
2021-06-14 21:28:36,2021-06-14 21:28:50,1,159.39,cfs,A
2021-06-14 21:18:36,2021-06-14 21:18:50,1,206.53,cfs,A
2021-06-14 21:04:02,2021-06-14 21:04:20,1,186.37,cfs,A
2021-06-14 21:02:09,2021-06-14 21:02:20,1,159.39,cfs,A
2021-06-14 20:53:49,2021-06-14 20:54:05,1,193.18,cfs,A
2021-06-14 20:49:04,2021-06-14 20:49:20,1,213.07,cfs,A
2021-06-14 20:43:36,2021-06-14 20:43:50,1,172.84,cfs,A
2021-06-14 20:38:36,2021-06-14 20:38:50,1,206.53,cfs,A
2021-06-14 20:33:49,2021-06-14 20:34:20,1,179.59,cfs,A
2021-06-14 20:28:38,2021-06-14 20:28:50,1,219.64,cfs,A
2021-06-14 20:23:36,2021-06-14 20:23:50,1,206.53,cfs,A
2021-06-14 20:18:55,2021-06-14 20:19:05,1,166.10,cfs,A
2021-06-14 20:04:12,2021-06-14 20:04:50,1,200.00,cfs,A
2021-06-14 20:01:33,2021-06-14 20:01:50,1,172.84,cfs,A
2021-06-14 19:54:04,2021-06-14 19:54:20,1,213.07,cfs,A
2021-06-14 19:43:55,2021-06-14 19:44:05,1,200.00,cfs,A
2021-06-14 19:38:36,2021-06-14 19:38:50,1,159.39,cfs,A
2021-06-14 19:34:16,2021-06-14 19:34:35,1,172.84,cfs,A
2021-06-14 19:28:45,2021-06-14 19:29:05,1,193.18,cfs,A
2021-06-14 19:24:09,2021-06-14 19:24:20,1,213.07,cfs,A
2021-06-14 19:19:10,2021-06-14 19:19:20,1,172.84,cfs,A
2021-06-14 19:14:05,2021-06-14 19:14:20,1,179.59,cfs,A
2021-06-14 19:04:10,2021-06-14 19:04:20,1,186.37,cfs,A
2021-06-14 19:01:58,2021-06-14 19:02:20,1,152.70,cfs,A
2021-06-14 18:54:18,2021-06-14 18:54:35,1,206.53,cfs,A
2021-06-14 18:48:54,2021-06-14 18:49:05,1,193.18,cfs,A
2021-06-14 18:39:13,2021-06-14 18:39:35,1,206.53,cfs,A
2021-06-14 18:33:36,2021-06-14 18:33:50,1,179.59,cfs,A
2021-06-14 18:28:36,2021-06-14 18:28:50,1,186.37,cfs,A
2021-06-14 18:24:11,2021-06-14 18:24:20,1,193.18,cfs,A
2021-06-14 18:18:37,2021-06-14 18:18:50,1,200.00,cfs,A
2021-06-14 18:14:02,2021-06-14 18:14:20,1,193.18,cfs,A
2021-06-14 18:08:38,2021-06-14 18:08:50,1,186.37,cfs,A
2021-06-14 18:03:41,2021-06-14 18:03:50,1,146.04,cfs,A
2021-06-14 18:03:04,2021-06-14 18:03:20,1,213.07,cfs,A
2021-06-14 17:53:36,2021-06-14 17:53:50,1,193.18,cfs,A
2021-06-14 17:43:44,2021-06-14 17:44:05,1,172.84,cfs,A
2021-06-14 17:33:44,2021-06-14 17:34:05,1,206.53,cfs,A
2021-06-14 17:28:39,2021-06-14 17:29:20,1,200.00,cfs,A
2021-06-14 17:28:38,2021-06-14 17:28:50,1,200.00,cfs,A
2021-06-14 17:24:08,2021-06-14 17:24:20,1,219.64,cfs,A
2021-06-14 17:19:09,2021-06-14 17:19:50,1,186.37,cfs,A
2021-06-14 17:08:37,2021-06-14 17:08:50,1,200.00,cfs,A
2021-06-14 17:03:39,2021-06-14 17:03:50,1,166.10,cfs,A
2021-06-14 16:59:57,2021-06-14 17:00:20,1,193.18,cfs,A
2021-06-14 16:54:21,2021-06-14 16:54:35,1,166.10,cfs,A
2021-06-14 16:48:46,2021-06-14 16:49:20,1,146.04,cfs,A
2021-06-14 16:38:52,2021-06-14 16:39:05,1,179.59,cfs,A
2021-06-14 16:33:36,2021-06-14 16:33:50,1,166.10,cfs,A
2021-06-14 16:29:20,2021-06-14 16:29:50,1,186.37,cfs,A
2021-06-14 16:09:11,2021-06-14 16:09:20,1,179.59,cfs,A
2021-06-14 16:00:36,2021-06-14 16:00:50,1,172.84,cfs,A
2021-06-14 15:54:14,2021-06-14 15:54:35,1,172.84,cfs,A
2021-06-14 15:48:39,2021-06-14 15:48:50,1,166.10,cfs,A
2021-06-14 15:43:57,2021-06-14 15:44:05,1,179.59,cfs,A
2021-06-14 15:39:18,2021-06-14 15:39:35,1,166.10,cfs,A
2021-06-14 15:34:01,2021-06-14 15:34:20,1,152.70,cfs,A
2021-06-14 15:29:10,2021-06-14 15:29:50,1,172.84,cfs,A
2021-06-14 15:23:51,2021-06-14 15:24:20,1,146.04,cfs,A
2021-06-14 15:23:50,2021-06-14 15:24:05,1,146.04,cfs,A
2021-06-14 15:18:36,2021-06-14 15:18:50,1,159.39,cfs,A
2021-06-14 15:14:22,2021-06-14 15:14:50,1,179.59,cfs,A
2021-06-14 15:09:16,2021-06-14 15:09:50,1,152.70,cfs,A
2021-06-14 15:03:37,2021-06-14 15:03:50,1,139.39,cfs,A
2021-06-14 15:00:40,2021-06-14 15:01:20,1,172.84,cfs,A
2021-06-14 14:48:50,2021-06-14 14:49:05,1,193.18,cfs,A
2021-06-14 14:43:36,2021-06-14 14:43:50,1,159.39,cfs,A
2021-06-14 14:39:16,2021-06-14 14:39:35,1,206.53,cfs,A
2021-06-14 14:34:03,2021-06-14 14:34:20,1,172.84,cfs,A
2021-06-14 14:28:36,2021-06-14 14:28:50,1,239.46,cfs,A
2021-06-14 14:18:38,2021-06-14 14:18:50,1,213.07,cfs,A
2021-06-14 14:14:06,2021-06-14 14:14:20,1,152.70,cfs,A
2021-06-14 14:03:46,2021-06-14 14:04:20,1,219.64,cfs,A
2021-06-14 13:59:03,2021-06-14 13:59:20,1,266.17,cfs,A
2021-06-14 13:53:46,2021-06-14 13:54:05,1,226.23,cfs,A
2021-06-14 13:48:47,2021-06-14 13:49:05,1,232.83,cfs,A
