date_time,tip
12/15/2017 14:28,189
12/15/2017 14:34,189.1
12/15/2017 14:41,189.2
12/15/2017 14:48,189.3
12/15/2017 14:57,189.4
12/15/2017 15:02,189.5
12/15/2017 15:08,189.6
12/15/2017 15:13,189.7
12/15/2017 15:17,189.8
12/15/2017 15:22,189.9
12/15/2017 15:28,190
12/15/2017 15:34,190.1
12/15/2017 15:44,190.2
12/15/2017 15:54,190.3
12/16/2017 14:40,190.4
12/19/2017 12:08,190.5
12/19/2017 12:23,190.6
12/28/2017 11:48,190.7
12/28/2017 15:08,190.8
12/28/2017 15:19,190.9
12/29/2017 12:19,191
12/29/2017 12:43,191.1
1/2/2018 13:12,191.2
1/2/2018 13:25,191.3
1/2/2018 13:53,191.4
1/8/2018 14:42,191.5
1/8/2018 14:46,191.6
1/8/2018 14:48,191.7
1/8/2018 14:51,191.8
1/8/2018 14:54,191.9
1/8/2018 14:57,192
1/8/2018 15:00,192.1
1/8/2018 15:03,192.2
1/8/2018 15:06,192.3
1/8/2018 15:09,192.4
1/8/2018 15:13,192.5
1/8/2018 15:18,192.6
1/8/2018 15:22,192.7
1/8/2018 15:25,192.8
1/8/2018 15:29,192.9
1/8/2018 15:35,193
1/8/2018 15:38,193.1
1/8/2018 15:44,193.2
1/8/2018 15:49,193.3
1/8/2018 15:55,193.4
1/8/2018 16:11,193.5
1/8/2018 16:24,193.6
1/9/2018 11:02,193.7
1/9/2018 11:45,193.8
1/9/2018 12:04,193.9
1/14/2018 15:47,194
1/14/2018 15:59,194.1
1/14/2018 16:11,194.2
1/15/2018 15:01,194.3
1/16/2018 14:40,194.4
1/16/2018 15:07,194.5
1/16/2018 15:34,194.6
1/16/2018 15:47,194.7
1/16/2018 15:57,194.8
1/16/2018 16:24,194.9
1/17/2018 12:37,195
1/17/2018 12:47,195.1
1/17/2018 12:54,195.2
1/17/2018 13:03,195.3
1/17/2018 13:14,195.4
1/17/2018 13:23,195.5
1/17/2018 13:34,195.6
1/17/2018 13:50,195.7
1/17/2018 14:02,195.8
1/17/2018 14:13,195.9
1/17/2018 14:25,196
1/17/2018 14:37,196.1
1/17/2018 14:47,196.2
1/17/2018 15:01,196.3
1/17/2018 15:14,196.4
1/17/2018 15:25,196.5
1/23/2018 13:04,196.6
1/24/2018 12:49,196.7
1/24/2018 13:06,196.8
1/24/2018 13:26,196.9
1/24/2018 14:14,197
1/24/2018 15:34,197.1
1/24/2018 16:14,197.2
1/25/2018 14:15,197.3
1/25/2018 14:40,197.4
1/25/2018 14:58,197.5
1/25/2018 15:31,197.6
1/25/2018 15:59,197.7
1/27/2018 13:21,197.8
1/29/2018 12:31,197.9
1/29/2018 12:36,198
1/29/2018 12:41,198.1
1/29/2018 12:46,198.2
1/29/2018 12:50,198.3
1/29/2018 12:58,198.4
1/29/2018 13:15,198.5
1/29/2018 13:35,198.6
2/17/2018 14:32,198.7
2/18/2018 15:08,198.8
2/18/2018 15:13,198.9
2/18/2018 15:17,199
2/18/2018 15:22,199.1
2/18/2018 15:29,199.2
2/18/2018 15:36,199.3
2/18/2018 15:46,199.4
2/18/2018 15:55,199.5
2/18/2018 16:12,199.6
2/26/2018 16:08,199.7
2/27/2018 13:20,199.8
2/27/2018 13:59,199.9
2/27/2018 14:32,200
2/27/2018 15:37,200.1
2/27/2018 16:04,200.2
2/27/2018 16:35,200.3
2/27/2018 17:09,200.4
3/1/2018 13:37,200.5
3/1/2018 14:08,200.6
3/1/2018 14:35,200.7
3/1/2018 14:57,200.8
3/1/2018 15:14,200.9
3/1/2018 15:33,201
3/1/2018 16:21,201.1
3/2/2018 12:42,201.2
3/2/2018 13:00,201.3
3/2/2018 13:07,201.4
3/2/2018 13:18,201.5
3/2/2018 13:24,201.6
3/2/2018 13:38,201.7
3/2/2018 13:46,201.8
3/2/2018 13:55,201.9
3/2/2018 14:01,202
3/2/2018 14:08,202.1
3/2/2018 14:14,202.2
3/2/2018 14:21,202.3
3/2/2018 14:27,202.4
3/2/2018 15:22,202.5
3/2/2018 15:25,202.6
3/2/2018 15:28,202.7
3/2/2018 15:31,202.8
3/2/2018 15:34,202.9
3/2/2018 15:38,203
3/2/2018 15:43,203.1
3/2/2018 16:05,203.2
3/2/2018 16:19,203.3
3/2/2018 16:26,203.4
3/2/2018 16:37,203.5
3/2/2018 16:49,203.6
3/2/2018 16:59,203.7
3/2/2018 17:12,203.8
3/3/2018 11:56,203.9
3/3/2018 12:17,204
3/3/2018 12:21,204.1
3/6/2018 11:54,204.2
3/6/2018 13:20,204.3
3/6/2018 13:20,204.4
3/6/2018 13:24,204.5
3/6/2018 13:24,204.6
3/6/2018 13:31,204.7
3/6/2018 13:31,204.8
3/6/2018 13:40,204.9
3/6/2018 13:44,205
3/6/2018 14:11,205.1
3/7/2018 12:18,205.2
3/11/2018 12:30,205.3
3/11/2018 14:46,205.4
3/11/2018 14:47,205.5
3/11/2018 14:48,205.6
3/11/2018 14:49,205.7
3/11/2018 14:50,205.8
3/11/2018 14:51,205.9
3/11/2018 14:52,206
3/11/2018 14:53,206.1
3/11/2018 14:54,206.2
3/11/2018 14:56,206.3
3/11/2018 14:57,206.4
3/11/2018 14:58,206.5
3/11/2018 14:59,206.6
3/11/2018 15:01,206.7
3/11/2018 15:02,206.8
3/11/2018 15:03,206.9
3/11/2018 15:05,207
3/11/2018 15:06,207.1
3/11/2018 15:07,207.2
3/11/2018 15:09,207.3
3/11/2018 15:10,207.4
3/11/2018 15:11,207.5
3/11/2018 15:13,207.6
3/11/2018 15:15,207.7
3/11/2018 15:17,207.8
3/11/2018 15:19,207.9
3/11/2018 15:21,208
3/11/2018 15:25,208.1
3/11/2018 15:28,208.2
3/11/2018 15:33,208.3
3/17/2018 17:31,208.4
3/17/2018 17:35,208.5
3/17/2018 17:35,208.6
3/17/2018 17:40,208.7
3/17/2018 17:40,208.8
3/17/2018 17:45,208.9
3/17/2018 17:45,209
3/17/2018 17:52,209.1
3/17/2018 18:00,209.2
3/17/2018 18:10,209.3
3/17/2018 18:23,209.4
3/17/2018 18:41,209.5
3/17/2018 18:41,209.6
3/17/2018 19:12,209.7
3/17/2018 19:12,209.8
3/19/2018 15:02,209.9
5/2/2018 20:38,210
5/9/2018 17:54,210.1
5/9/2018 18:04,210.2
5/9/2018 18:19,210.3
5/9/2018 18:53,210.4
5/9/2018 18:53,210.5
5/9/2018 19:45,210.6
5/10/2018 10:32,210.7
5/10/2018 10:44,210.8
5/10/2018 10:57,210.9
5/10/2018 11:04,211
5/10/2018 11:11,211.1
5/10/2018 11:11,211.2
5/10/2018 11:19,211.3
5/10/2018 11:19,211.4
5/10/2018 11:25,211.5
5/10/2018 11:25,211.6
5/10/2018 11:32,211.7
5/10/2018 11:36,211.8
5/10/2018 11:42,211.9
5/10/2018 11:42,212
5/10/2018 11:49,212.1
5/10/2018 11:49,212.2
5/10/2018 11:54,212.3
5/10/2018 11:58,212.4
5/10/2018 11:58,212.5
5/10/2018 12:04,212.6
5/10/2018 12:04,212.7
5/10/2018 12:07,212.8
5/10/2018 12:12,212.9
5/10/2018 12:18,213
5/10/2018 12:18,213.1
5/10/2018 12:21,213.2
5/10/2018 12:30,213.3
5/10/2018 12:33,213.4
5/10/2018 12:33,213.5
5/10/2018 12:35,213.6
5/10/2018 12:35,213.7
5/10/2018 12:37,213.8
5/10/2018 12:38,213.9
5/10/2018 12:39,214
5/10/2018 12:40,214.1
5/10/2018 12:44,214.2
5/10/2018 12:45,214.3
5/10/2018 12:46,214.4
5/10/2018 12:48,214.5
5/10/2018 12:50,214.6
5/10/2018 12:51,214.7
5/10/2018 12:53,214.8
5/10/2018 12:54,214.9
5/10/2018 12:57,215
5/10/2018 12:59,215.1
5/10/2018 13:08,215.2
5/10/2018 13:10,215.3
5/10/2018 13:20,215.4
5/10/2018 13:21,215.5
5/10/2018 13:24,215.6
5/10/2018 13:27,215.7
5/10/2018 13:30,215.8
5/10/2018 13:31,215.9
5/10/2018 13:37,216
5/10/2018 13:39,216.1
5/10/2018 13:44,216.2
5/10/2018 13:45,216.3
5/10/2018 13:48,216.4
5/10/2018 13:49,216.5
5/10/2018 13:55,216.6
5/10/2018 14:00,216.7
5/10/2018 14:05,216.8
5/10/2018 14:11,216.9
5/10/2018 14:18,217
5/10/2018 14:20,217.1
5/10/2018 14:26,217.2
5/13/2018 13:11,217.3
5/13/2018 13:45,217.4
5/13/2018 13:54,217.5
5/13/2018 14:23,217.6
5/13/2018 14:27,217.7
5/13/2018 14:34,217.8
5/13/2018 14:36,217.9
5/13/2018 14:56,218
5/13/2018 15:26,218.1
5/13/2018 17:45,218.2
5/13/2018 17:57,218.3
5/13/2018 18:30,218.4
5/13/2018 18:59,218.5
5/20/2018 10:03,218.6
5/20/2018 10:04,218.7
5/20/2018 10:10,218.8
5/20/2018 10:13,218.9
5/20/2018 10:17,219
5/20/2018 10:20,219.1
5/20/2018 10:25,219.2
5/20/2018 10:26,219.3
5/20/2018 10:29,219.4
5/20/2018 10:30,219.5
5/20/2018 10:33,219.6
5/20/2018 10:34,219.7
5/20/2018 10:37,219.8
5/20/2018 10:38,219.9
5/20/2018 10:42,220
5/20/2018 10:43,220.1
5/20/2018 10:47,220.2
5/20/2018 10:49,220.3
5/27/2018 23:54,220.4
5/27/2018 23:58,220.5
5/28/2018 0:01,220.6
5/28/2018 0:11,220.7
5/28/2018 13:36,220.8
5/28/2018 13:49,220.9
5/28/2018 13:58,221
5/28/2018 14:09,221.1
5/28/2018 14:29,221.2
5/28/2018 15:16,221.3
5/28/2018 15:29,221.4
5/28/2018 15:51,221.5
5/28/2018 16:35,221.6
5/28/2018 16:45,221.7
5/28/2018 17:11,221.8
5/29/2018 11:40,221.9
5/29/2018 12:53,222
5/29/2018 13:35,222.1
5/29/2018 13:55,222.2
5/29/2018 16:49,222.3
5/29/2018 16:56,222.4
5/29/2018 17:04,222.5
5/29/2018 17:08,222.6
5/29/2018 17:14,222.7
5/29/2018 22:56,222.8
6/9/2018 10:19,222.9
6/9/2018 10:19,223
6/14/2018 14:56,223.1
6/15/2018 18:22,223.2
6/15/2018 18:23,223.3
6/15/2018 19:12,223.4
6/15/2018 19:13,223.5
6/15/2018 19:13,223.6
6/15/2018 19:14,223.7
6/15/2018 19:14,223.8
6/15/2018 19:15,223.9
6/15/2018 19:16,224
6/15/2018 19:16,224.1
6/15/2018 19:17,224.2
6/15/2018 19:18,224.3
6/15/2018 19:18,224.4
6/15/2018 19:19,224.5
6/15/2018 19:20,224.6
6/15/2018 19:21,224.7
6/15/2018 19:24,224.8
6/15/2018 19:53,224.9
6/16/2018 13:40,225
6/16/2018 13:44,225.1
6/16/2018 21:44,225.2
6/16/2018 21:52,225.3
6/16/2018 21:55,225.4
6/16/2018 21:57,225.5
6/16/2018 22:01,225.6
6/16/2018 22:03,225.7
6/16/2018 22:08,225.8
6/16/2018 22:10,225.9
6/16/2018 22:15,226
6/16/2018 22:24,226.1
6/16/2018 22:33,226.2
6/16/2018 22:35,226.3
6/16/2018 22:38,226.4
6/16/2018 22:41,226.5
6/16/2018 22:44,226.6
6/16/2018 22:46,226.7
6/16/2018 22:49,226.8
6/16/2018 22:54,226.9
6/16/2018 23:21,227
6/16/2018 23:23,227.1
6/16/2018 23:26,227.2
6/16/2018 23:28,227.3
6/16/2018 23:30,227.4
6/16/2018 23:32,227.5
6/16/2018 23:34,227.6
6/16/2018 23:35,227.7
6/16/2018 23:37,227.8
6/16/2018 23:39,227.9
6/16/2018 23:47,228
6/17/2018 0:05,228.1
6/17/2018 0:17,228.2
6/17/2018 0:51,228.3
6/17/2018 2:29,228.4
6/17/2018 2:31,228.5
6/17/2018 2:32,228.6
6/17/2018 2:34,228.7
6/17/2018 2:35,228.8
6/17/2018 2:37,228.9
6/17/2018 2:39,229
6/17/2018 2:41,229.1
6/17/2018 2:42,229.2
6/17/2018 2:43,229.3
6/17/2018 2:44,229.4
6/17/2018 2:46,229.5
6/17/2018 3:02,229.6
6/17/2018 3:05,229.7
6/17/2018 3:07,229.8
6/17/2018 3:11,229.9
6/17/2018 3:15,230
6/17/2018 3:17,230.1
6/17/2018 3:21,230.2
6/17/2018 3:30,230.3
6/17/2018 6:55,230.4
6/17/2018 10:46,230.5
6/17/2018 10:48,230.6
6/17/2018 10:49,230.7
6/17/2018 10:51,230.8
6/17/2018 10:53,230.9
6/17/2018 10:56,231
6/17/2018 10:58,231.1
6/17/2018 11:02,231.2
6/17/2018 11:49,231.3
6/17/2018 11:53,231.4
6/17/2018 11:58,231.5
6/17/2018 12:02,231.6
6/17/2018 12:05,231.7
6/17/2018 12:11,231.8
6/17/2018 13:22,231.9
6/17/2018 13:34,232
6/17/2018 14:31,232.1
6/17/2018 14:35,232.2
6/17/2018 14:59,232.3
6/17/2018 15:02,232.4
6/17/2018 15:04,232.5
6/17/2018 15:09,232.6
6/17/2018 15:11,232.7
6/17/2018 15:13,232.8
6/17/2018 15:20,232.9
6/17/2018 15:22,233
6/17/2018 15:23,233.1
6/17/2018 15:24,233.2
6/17/2018 15:25,233.3
6/17/2018 15:27,233.4
6/17/2018 15:28,233.5
6/17/2018 15:33,233.6
6/17/2018 15:36,233.7
6/17/2018 15:39,233.8
6/17/2018 15:41,233.9
6/17/2018 15:46,234
6/17/2018 15:57,234.1
6/17/2018 16:37,234.2
6/17/2018 16:44,234.3
6/17/2018 16:51,234.4
6/17/2018 17:05,234.5
6/17/2018 18:50,234.6
6/17/2018 18:55,234.7
6/17/2018 18:58,234.8
6/17/2018 18:59,234.9
6/17/2018 19:01,235
6/17/2018 19:02,235.1
6/17/2018 19:04,235.2
6/17/2018 19:06,235.3
6/17/2018 19:08,235.4
6/17/2018 19:10,235.5
6/17/2018 19:12,235.6
6/17/2018 19:14,235.7
6/17/2018 19:18,235.8
6/17/2018 19:22,235.9
6/17/2018 19:26,236
6/17/2018 19:31,236.1
6/17/2018 19:42,236.2
6/17/2018 20:00,236.3
6/17/2018 20:08,236.4
6/17/2018 20:25,236.5
6/17/2018 20:47,236.6
6/18/2018 8:49,236.7
6/23/2018 21:34,236.8
6/23/2018 21:39,236.9
6/23/2018 23:56,237
6/24/2018 0:58,237.1
6/24/2018 1:28,237.2
6/24/2018 2:03,237.3
6/24/2018 2:27,237.4
6/24/2018 16:19,237.5
6/24/2018 16:27,237.6
6/30/2018 11:09,237.7
6/30/2018 11:50,237.8
7/4/2018 15:51,237.9
7/4/2018 15:58,238
7/4/2018 16:07,238.1
7/5/2018 12:40,238.2
7/5/2018 12:42,238.3
7/5/2018 12:43,238.4
7/5/2018 12:44,238.5
7/5/2018 12:45,238.6
7/5/2018 12:46,238.7
7/5/2018 12:47,238.8
7/5/2018 12:47,238.9
7/5/2018 12:48,239
7/5/2018 12:49,239.1
7/5/2018 12:51,239.2
7/5/2018 12:52,239.3
7/5/2018 12:54,239.4
7/5/2018 12:55,239.5
7/5/2018 12:56,239.6
7/5/2018 12:58,239.7
7/5/2018 12:59,239.8
7/5/2018 13:01,239.9
7/5/2018 13:03,240
7/5/2018 13:05,240.1
7/5/2018 13:07,240.2
7/5/2018 13:08,240.3
7/5/2018 13:11,240.4
7/5/2018 13:12,240.5
7/5/2018 13:15,240.6
7/5/2018 13:17,240.7
7/5/2018 13:19,240.8
7/5/2018 13:21,240.9
7/5/2018 13:23,241
7/5/2018 13:24,241.1
7/5/2018 13:27,241.2
7/5/2018 13:30,241.3
7/5/2018 13:35,241.4
7/5/2018 13:38,241.5
7/5/2018 14:02,241.6
7/6/2018 17:15,241.7
7/7/2018 15:39,241.8
7/7/2018 15:47,241.9
7/7/2018 16:05,242
7/10/2018 13:19,242.1
7/10/2018 13:22,242.2
7/10/2018 13:23,242.3
7/10/2018 13:24,242.4
7/10/2018 13:25,242.5
7/12/2018 12:55,242.6
7/12/2018 12:55,242.7
7/12/2018 12:56,242.8
7/12/2018 12:56,242.9
7/12/2018 12:56,243
7/12/2018 12:57,243.1
7/12/2018 12:57,243.2
7/12/2018 12:58,243.3
7/12/2018 12:58,243.4
7/12/2018 12:58,243.5
7/12/2018 12:59,243.6
7/12/2018 13:00,243.7
7/12/2018 13:02,243.8
7/12/2018 13:02,243.9
7/12/2018 13:03,244
7/12/2018 13:05,244.1
7/12/2018 13:06,244.2
7/12/2018 13:07,244.3
7/12/2018 13:08,244.4
7/12/2018 13:09,244.5
7/12/2018 13:10,244.6
7/12/2018 13:10,244.7
7/12/2018 13:11,244.8
7/12/2018 13:11,244.9
7/12/2018 13:12,245
7/12/2018 13:13,245.1
7/12/2018 13:14,245.2
7/12/2018 13:15,245.3
7/12/2018 13:16,245.4
7/12/2018 13:17,245.5
7/12/2018 13:20,245.6
7/12/2018 13:25,245.7
7/12/2018 13:58,245.8
7/15/2018 10:57,245.9
7/15/2018 11:00,246
7/15/2018 11:03,246.1
7/15/2018 12:49,246.2
7/15/2018 12:50,246.3
7/15/2018 12:51,246.4
7/15/2018 12:52,246.5
7/15/2018 12:52,246.6
7/15/2018 12:52,246.7
7/15/2018 12:54,246.8
7/15/2018 12:55,246.9
7/15/2018 12:58,247
7/15/2018 13:01,247.1
7/15/2018 13:08,247.2
7/15/2018 13:12,247.3
7/15/2018 13:15,247.4
7/15/2018 13:17,247.5
7/15/2018 13:20,247.6
7/15/2018 13:22,247.7
7/15/2018 13:23,247.8
7/15/2018 13:24,247.9
7/15/2018 13:26,248
7/15/2018 13:27,248.1
7/15/2018 13:28,248.2
7/15/2018 13:30,248.3
7/15/2018 13:34,248.4
7/15/2018 13:37,248.5
7/15/2018 13:42,248.6
7/15/2018 13:46,248.7
7/15/2018 13:49,248.8
7/15/2018 14:21,248.9
7/21/2018 12:12,249
7/21/2018 12:26,249.1
7/21/2018 12:28,249.2
7/21/2018 12:28,249.3
7/21/2018 12:29,249.4
7/21/2018 12:30,249.5
7/21/2018 12:30,249.6
7/21/2018 12:31,249.7
7/21/2018 12:33,249.8
7/21/2018 12:47,249.9
7/21/2018 12:49,250
7/21/2018 13:10,250.1
7/21/2018 13:17,250.2
7/22/2018 14:00,250.3
7/22/2018 14:02,250.4
7/22/2018 14:03,250.5
7/22/2018 14:05,250.6
7/22/2018 14:05,250.7
7/22/2018 14:06,250.8
7/22/2018 14:06,250.9
7/22/2018 14:11,251
7/22/2018 14:13,251.1
7/22/2018 14:15,251.2
7/22/2018 14:16,251.3
7/22/2018 14:17,251.4
7/22/2018 14:19,251.5
7/22/2018 14:40,251.6
7/22/2018 14:41,251.7
7/22/2018 14:44,251.8
7/22/2018 14:46,251.9
7/22/2018 14:48,252
7/22/2018 14:49,252.1
7/22/2018 14:49,252.2
7/22/2018 14:50,252.3
7/22/2018 14:51,252.4
7/22/2018 14:51,252.5
7/22/2018 14:51,252.6
7/22/2018 14:51,252.7
7/22/2018 14:52,252.8
7/22/2018 14:52,252.9
7/22/2018 14:52,253
7/22/2018 14:52,253.1
7/22/2018 14:53,253.2
7/22/2018 14:53,253.3
7/22/2018 14:54,253.4
7/22/2018 14:54,253.5
7/22/2018 14:54,253.6
7/22/2018 14:54,253.7
7/22/2018 14:55,253.8
7/22/2018 14:55,253.9
7/22/2018 14:55,254
7/22/2018 14:55,254.1
7/22/2018 14:56,254.2
7/22/2018 14:56,254.3
7/22/2018 14:56,254.4
7/22/2018 14:56,254.5
7/22/2018 14:58,254.6
7/22/2018 14:58,254.7
7/22/2018 14:59,254.8
7/22/2018 14:59,254.9
7/22/2018 15:00,255
7/22/2018 15:00,255.1
7/22/2018 15:02,255.2
7/22/2018 16:16,255.3
7/22/2018 16:18,255.4
7/22/2018 16:19,255.5
7/22/2018 16:20,255.6
7/22/2018 16:22,255.7
7/22/2018 16:23,255.8
7/22/2018 16:24,255.9
7/22/2018 16:30,256
7/22/2018 17:18,256.1
7/23/2018 3:51,256.2
7/23/2018 3:54,256.3
7/23/2018 13:32,256.4
7/23/2018 13:33,256.5
7/23/2018 13:34,256.6
7/23/2018 13:34,256.7
7/23/2018 13:35,256.8
7/23/2018 13:35,256.9
7/23/2018 13:35,257
7/23/2018 13:35,257.1
7/23/2018 13:38,257.2
7/23/2018 13:41,257.3
7/23/2018 16:14,257.4
7/23/2018 16:14,257.5
7/23/2018 16:14,257.6
7/23/2018 16:15,257.7
7/23/2018 16:15,257.8
7/23/2018 16:16,257.9
7/23/2018 16:16,258
7/23/2018 16:16,258.1
7/23/2018 16:17,258.2
7/23/2018 16:17,258.3
7/23/2018 16:17,258.4
7/23/2018 16:17,258.5
7/23/2018 16:18,258.6
7/23/2018 16:18,258.7
7/23/2018 16:18,258.8
7/23/2018 16:18,258.9
7/23/2018 16:19,259
7/23/2018 16:19,259.1
7/23/2018 16:19,259.2
7/23/2018 16:20,259.3
7/23/2018 16:21,259.4
7/23/2018 16:23,259.5
7/23/2018 16:31,259.6
7/23/2018 16:35,259.7
7/23/2018 16:37,259.8
7/23/2018 16:38,259.9
7/23/2018 16:41,260
7/23/2018 16:45,260.1
7/23/2018 17:06,260.2
7/25/2018 13:34,260.3
7/27/2018 7:25,260.4
7/27/2018 7:26,260.5
7/27/2018 7:40,260.6
7/27/2018 13:12,260.7
7/28/2018 15:27,260.8
7/28/2018 15:30,260.9
7/28/2018 15:40,261
7/28/2018 15:47,261.1
7/28/2018 15:51,261.2
7/28/2018 15:58,261.3
8/3/2018 5:04,261.4
8/3/2018 5:14,261.5
8/3/2018 5:23,261.6
8/3/2018 5:32,261.7
8/3/2018 5:50,261.8
8/3/2018 5:52,261.9
8/3/2018 5:58,262
8/3/2018 6:33,262.1
8/3/2018 6:50,262.2
8/3/2018 7:03,262.3
8/3/2018 7:46,262.4
8/3/2018 8:23,262.5
8/3/2018 10:10,262.6
8/3/2018 10:13,262.7
8/3/2018 10:20,262.8
8/3/2018 10:27,262.9
8/3/2018 10:35,263
8/3/2018 10:39,263.1
8/3/2018 10:46,263.2
8/3/2018 10:50,263.3
8/3/2018 10:54,263.4
8/3/2018 10:59,263.5
8/3/2018 11:08,263.6
8/3/2018 11:09,263.7
8/3/2018 11:16,263.8
8/3/2018 11:33,263.9
8/3/2018 17:33,264
8/3/2018 17:40,264.1
8/3/2018 17:48,264.2
8/4/2018 13:50,264.3
8/4/2018 14:03,264.4
8/5/2018 2:22,264.5
8/5/2018 2:35,264.6
8/5/2018 3:21,264.7
8/5/2018 3:48,264.8
8/5/2018 4:38,264.9
8/5/2018 4:43,265
8/5/2018 4:46,265.1
8/5/2018 4:52,265.2
8/5/2018 4:56,265.3
8/5/2018 5:00,265.4
8/5/2018 5:04,265.5
8/5/2018 5:08,265.6
8/5/2018 5:11,265.7
8/5/2018 5:15,265.8
8/5/2018 5:16,265.9
8/5/2018 5:20,266
8/5/2018 5:24,266.1
8/5/2018 5:41,266.2
8/5/2018 5:46,266.3
8/5/2018 5:59,266.4
8/5/2018 6:01,266.5
8/5/2018 6:03,266.6
8/5/2018 6:07,266.7
8/5/2018 6:12,266.8
8/5/2018 6:14,266.9
8/5/2018 6:17,267
8/5/2018 6:20,267.1
8/5/2018 10:49,267.2
8/5/2018 10:57,267.3
8/13/2018 19:01,267.4
8/16/2018 16:54,267.5
8/16/2018 16:56,267.6
8/16/2018 16:56,267.7
8/16/2018 16:57,267.8
8/16/2018 16:58,267.9
8/16/2018 16:59,268
8/16/2018 17:00,268.1
8/16/2018 17:01,268.2
8/16/2018 17:02,268.3
8/16/2018 17:06,268.4
8/16/2018 17:07,268.5
8/16/2018 17:10,268.6
8/16/2018 17:15,268.7
8/18/2018 4:59,268.8
8/18/2018 5:00,268.9
8/18/2018 5:01,269
8/18/2018 5:01,269.1
8/18/2018 5:01,269.2
8/18/2018 5:01,269.3
8/18/2018 5:02,269.4
8/18/2018 5:02,269.5
8/18/2018 5:03,269.6
8/18/2018 5:04,269.7
8/18/2018 5:05,269.8
8/18/2018 5:05,269.9
8/18/2018 5:07,270
8/18/2018 5:08,270.1
8/18/2018 5:13,270.2
8/18/2018 5:20,270.3
8/18/2018 8:05,270.4
8/18/2018 8:50,270.5
8/18/2018 8:54,270.6
8/18/2018 8:56,270.7
8/18/2018 9:01,270.8
8/18/2018 9:05,270.9
8/18/2018 9:17,271
8/18/2018 9:23,271.1
8/18/2018 9:30,271.2
8/18/2018 9:36,271.3
8/18/2018 9:41,271.4
8/18/2018 9:44,271.5
8/18/2018 9:49,271.6
8/18/2018 9:51,271.7
8/18/2018 9:53,271.8
8/18/2018 9:55,271.9
8/18/2018 10:00,272
8/18/2018 10:03,272.1
8/18/2018 10:11,272.2
8/18/2018 10:16,272.3
8/18/2018 10:22,272.4
8/18/2018 10:24,272.5
8/18/2018 10:28,272.6
8/18/2018 10:32,272.7
8/18/2018 19:18,272.8
8/18/2018 19:25,272.9
8/18/2018 19:36,273
8/18/2018 19:40,273.1
8/18/2018 19:43,273.2
8/18/2018 19:46,273.3
8/18/2018 19:49,273.4
8/18/2018 19:52,273.5
8/18/2018 19:58,273.6
8/18/2018 20:01,273.7
8/18/2018 20:05,273.8
8/18/2018 21:42,273.9
8/18/2018 21:43,274
8/18/2018 21:45,274.1
8/19/2018 2:14,274.2
8/19/2018 10:52,274.3
8/19/2018 12:40,274.4
8/19/2018 13:40,274.5
8/19/2018 15:42,274.6
8/19/2018 15:52,274.7
8/19/2018 16:14,274.8
8/19/2018 17:28,274.9
8/21/2018 2:56,275
8/21/2018 3:09,275.1
8/21/2018 3:19,275.2
8/21/2018 3:35,275.3
8/21/2018 3:46,275.4
8/21/2018 4:05,275.5
8/21/2018 4:35,275.6
8/21/2018 4:39,275.7
8/21/2018 4:44,275.8
8/21/2018 4:55,275.9
8/21/2018 5:33,276
8/21/2018 5:36,276.1
8/21/2018 11:34,276.2
8/21/2018 11:39,276.3
8/21/2018 11:43,276.4
8/21/2018 11:49,276.5
8/21/2018 12:09,276.6
8/21/2018 12:24,276.7
8/21/2018 12:29,276.8
8/21/2018 12:32,276.9
8/21/2018 12:38,277
8/21/2018 12:41,277.1
8/21/2018 12:44,277.2
8/21/2018 12:45,277.3
8/21/2018 12:48,277.4
8/21/2018 12:51,277.5
8/21/2018 15:11,277.6
8/21/2018 17:22,277.7
8/21/2018 17:30,277.8
8/21/2018 17:31,277.9
8/21/2018 17:33,278
8/21/2018 17:34,278.1
8/21/2018 17:38,278.2
8/21/2018 17:42,278.3
8/22/2018 17:49,278.4
8/22/2018 18:37,278.5
8/22/2018 18:37,278.6
8/22/2018 18:38,278.7
8/22/2018 18:42,278.8
8/22/2018 21:53,278.9
8/22/2018 21:55,279
8/22/2018 21:56,279.1
8/22/2018 21:56,279.2
8/22/2018 21:57,279.3
8/22/2018 21:57,279.4
8/22/2018 21:57,279.5
8/22/2018 21:58,279.6
8/22/2018 21:58,279.7
8/22/2018 21:58,279.8
8/22/2018 21:59,279.9
8/22/2018 21:59,280
8/22/2018 22:00,280.1
8/22/2018 22:00,280.2
8/22/2018 22:01,280.3
8/22/2018 22:03,280.4
8/22/2018 22:04,280.5
8/22/2018 22:05,280.6
8/22/2018 22:07,280.7
8/22/2018 22:08,280.8
8/22/2018 22:09,280.9
8/22/2018 22:09,281
8/22/2018 22:10,281.1
8/22/2018 22:11,281.2
8/22/2018 22:12,281.3
8/22/2018 22:14,281.4
8/22/2018 22:14,281.5
8/22/2018 22:14,281.6
8/22/2018 22:16,281.7
8/22/2018 22:19,281.8
8/22/2018 22:23,281.9
8/22/2018 22:29,282
8/22/2018 22:32,282.1
8/22/2018 22:39,282.2
8/22/2018 22:48,282.3
8/22/2018 23:41,282.4
8/23/2018 1:46,282.5
8/23/2018 1:58,282.6
8/23/2018 2:13,282.7
8/23/2018 2:15,282.8
8/23/2018 2:16,282.9
8/23/2018 2:18,283
8/23/2018 2:18,283.1
8/23/2018 2:20,283.2
8/23/2018 2:21,283.3
8/23/2018 2:23,283.4
