Date,SM_5,Ts_C,SM_20,SM_30,SM_40,SM_50
8/2/2016 13:30,0.379,11.5,0.61,0.577,0.552,0.448
8/2/2016 13:45,0.379,11.5,0.61,0.577,0.552,0.448
8/2/2016 14:00,0.378,11.6,0.61,0.577,0.552,0.448
8/2/2016 14:15,0.378,11.8,0.611,0.577,0.552,0.448
8/2/2016 14:30,0.378,11.9,0.61,0.577,0.552,0.448
8/2/2016 14:45,0.378,12,0.61,0.577,0.552,0.448
8/2/2016 15:00,0.378,12,0.611,0.578,0.552,0.448
8/2/2016 15:15,0.378,12,0.613,0.579,0.552,0.447
8/2/2016 15:30,0.378,12,0.613,0.579,0.553,0.447
8/2/2016 15:45,0.378,12,0.613,0.579,0.553,0.448
8/2/2016 16:00,0.378,12,0.613,0.579,0.552,0.448
8/2/2016 16:15,0.378,12,0.613,0.579,0.552,0.448
8/2/2016 16:30,0.378,12,0.613,0.579,0.552,0.448
8/2/2016 16:45,0.378,12,0.614,0.579,0.552,0.448
8/2/2016 17:00,0.378,12,0.614,0.579,0.552,0.448
8/2/2016 17:15,0.378,12,0.615,0.579,0.552,0.448
8/2/2016 17:30,0.378,12,0.615,0.578,0.552,0.448
8/2/2016 17:45,0.378,12,0.615,0.579,0.552,0.448
8/2/2016 18:00,0.378,12,0.615,0.578,0.552,0.448
8/2/2016 18:15,0.378,12,0.615,0.578,0.552,0.448
8/2/2016 18:30,0.378,12,0.615,0.579,0.552,0.448
8/2/2016 18:45,0.378,11.9,0.615,0.579,0.552,0.448
8/2/2016 19:00,0.378,11.9,0.616,0.578,0.552,0.448
8/2/2016 19:15,0.378,11.8,0.615,0.578,0.552,0.448
8/2/2016 19:30,0.378,11.8,0.616,0.579,0.552,0.448
8/2/2016 19:45,0.378,11.7,0.616,0.578,0.552,0.448
8/2/2016 20:00,0.378,11.6,0.616,0.578,0.552,0.448
8/2/2016 20:15,0.378,11.6,0.616,0.578,0.552,0.448
8/2/2016 20:30,0.378,11.5,0.616,0.578,0.552,0.447
8/2/2016 20:45,0.378,11.4,0.615,0.578,0.552,0.447
8/2/2016 21:00,0.378,11.4,0.616,0.578,0.552,0.447
8/2/2016 21:15,0.378,11.4,0.615,0.578,0.552,0.447
8/2/2016 21:30,0.378,11.3,0.617,0.579,0.552,0.447
8/2/2016 21:45,0.378,11.2,0.618,0.579,0.552,0.447
8/2/2016 22:00,0.378,11.1,0.617,0.579,0.552,0.447
8/2/2016 22:15,0.378,11,0.618,0.579,0.552,0.447
8/2/2016 22:30,0.378,11,0.619,0.579,0.552,0.447
8/2/2016 22:45,0.378,10.9,0.619,0.578,0.552,0.447
8/2/2016 23:00,0.378,10.8,0.62,0.579,0.552,0.447
8/2/2016 23:15,0.378,10.7,0.62,0.579,0.552,0.447
8/2/2016 23:30,0.378,10.7,0.62,0.579,0.552,0.447
8/2/2016 23:45,0.378,10.6,0.62,0.579,0.552,0.447
8/3/2016 0:00,0.378,10.5,0.62,0.579,0.552,0.447
8/3/2016 0:15,0.378,10.4,0.62,0.579,0.552,0.447
8/3/2016 0:30,0.378,10.4,0.62,0.578,0.552,0.447
8/3/2016 0:45,0.378,10.3,0.62,0.578,0.552,0.447
8/3/2016 1:00,0.378,10.2,0.62,0.578,0.552,0.447
8/3/2016 1:15,0.378,10.2,0.62,0.579,0.552,0.447
8/3/2016 1:30,0.378,10.1,0.62,0.579,0.552,0.447
8/3/2016 1:45,0.378,10,0.621,0.579,0.552,0.447
8/3/2016 2:00,0.378,10,0.621,0.579,0.552,0.447
8/3/2016 2:15,0.378,9.9,0.621,0.579,0.552,0.447
8/3/2016 2:30,0.378,9.9,0.621,0.579,0.552,0.447
8/3/2016 2:45,0.378,9.8,0.622,0.578,0.552,0.447
8/3/2016 3:00,0.378,9.7,0.622,0.579,0.552,0.447
8/3/2016 3:15,0.378,9.7,0.623,0.579,0.552,0.447
8/3/2016 3:30,0.378,9.6,0.623,0.579,0.552,0.447
8/3/2016 3:45,0.378,9.5,0.623,0.579,0.552,0.447
8/3/2016 4:00,0.378,9.5,0.623,0.578,0.552,0.447
8/3/2016 4:15,0.378,9.5,0.623,0.579,0.552,0.447
8/3/2016 4:30,0.378,9.4,0.623,0.579,0.552,0.447
8/3/2016 4:45,0.378,9.4,0.623,0.579,0.552,0.447
8/3/2016 5:00,0.378,9.3,0.623,0.578,0.552,0.447
8/3/2016 5:15,0.378,9.3,0.623,0.579,0.552,0.446
8/3/2016 5:30,0.378,9.3,0.624,0.579,0.552,0.447
8/3/2016 5:45,0.378,9.3,0.624,0.578,0.552,0.447
8/3/2016 6:00,0.378,9.2,0.624,0.579,0.552,0.447
8/3/2016 6:15,0.379,9.2,0.625,0.579,0.552,0.447
8/3/2016 6:30,0.379,9.1,0.626,0.579,0.552,0.447
8/3/2016 6:45,0.379,9.1,0.627,0.579,0.552,0.447
8/3/2016 7:00,0.379,9.1,0.627,0.578,0.552,0.447
8/3/2016 7:15,0.379,9.1,0.627,0.578,0.552,0.447
8/3/2016 7:30,0.379,9.1,0.627,0.578,0.552,0.447
8/3/2016 7:45,0.379,9.1,0.627,0.579,0.552,0.447
8/3/2016 8:00,0.379,9.1,0.627,0.579,0.552,0.446
8/3/2016 8:15,0.379,9.1,0.627,0.578,0.552,0.446
8/3/2016 8:30,0.38,9.1,0.627,0.578,0.552,0.447
8/3/2016 8:45,0.379,9.1,0.628,0.579,0.552,0.446
8/3/2016 9:00,0.379,9.1,0.628,0.579,0.552,0.447
8/3/2016 9:15,0.379,9.1,0.628,0.579,0.552,0.447
8/3/2016 9:30,0.379,9.1,0.628,0.578,0.552,0.446
8/3/2016 9:45,0.379,9.2,0.628,0.579,0.552,0.447
8/3/2016 10:00,0.379,9.3,0.628,0.578,0.552,0.446
8/3/2016 10:15,0.379,9.5,0.629,0.579,0.552,0.446
8/3/2016 10:30,0.379,9.7,0.63,0.578,0.552,0.446
8/3/2016 10:45,0.379,9.9,0.63,0.578,0.552,0.446
8/3/2016 11:00,0.378,10.1,0.63,0.578,0.552,0.447
8/3/2016 11:15,0.378,10.4,0.63,0.578,0.552,0.446
8/3/2016 11:30,0.378,10.6,0.63,0.578,0.552,0.446
8/3/2016 11:45,0.378,10.9,0.63,0.578,0.552,0.447
8/3/2016 12:00,0.378,11.2,0.63,0.578,0.552,0.446
8/3/2016 12:15,0.377,11.5,0.63,0.578,0.552,0.446
8/3/2016 12:30,0.377,11.8,0.63,0.578,0.552,0.446
8/3/2016 12:45,0.377,11.9,0.63,0.578,0.552,0.446
8/3/2016 13:00,0.377,12,0.631,0.578,0.552,0.446
8/3/2016 13:15,0.377,12,0.632,0.578,0.552,0.446
8/3/2016 13:30,0.376,12,0.633,0.579,0.552,0.446
8/3/2016 13:45,0.376,12,0.632,0.578,0.552,0.446
8/3/2016 14:00,0.376,12,0.632,0.578,0.552,0.446
8/3/2016 14:15,0.376,12.1,0.633,0.577,0.552,0.446
8/3/2016 14:30,0.376,12.3,0.633,0.578,0.552,0.446
8/3/2016 14:45,0.376,12.5,0.633,0.578,0.552,0.446
8/3/2016 15:00,0.376,12.7,0.633,0.578,0.552,0.446
8/3/2016 15:15,0.376,12.9,0.633,0.578,0.552,0.446
8/3/2016 15:30,0.376,13.1,0.633,0.578,0.552,0.446
8/3/2016 15:45,0.375,13.2,0.633,0.578,0.552,0.446
8/3/2016 16:00,0.375,13.3,0.633,0.578,0.552,0.446
8/3/2016 16:15,0.375,13.3,0.634,0.578,0.552,0.446
8/3/2016 16:30,0.375,13.3,0.635,0.578,0.552,0.446
8/3/2016 16:45,0.375,13.2,0.634,0.578,0.552,0.446
8/3/2016 17:00,0.375,13.2,0.636,0.578,0.552,0.446
8/3/2016 17:15,0.375,13.1,0.636,0.578,0.552,0.446
8/3/2016 17:30,0.375,13.1,0.637,0.578,0.552,0.446
8/3/2016 17:45,0.375,13,0.637,0.577,0.552,0.446
8/3/2016 18:00,0.375,12.9,0.637,0.578,0.552,0.446
8/3/2016 18:15,0.375,12.8,0.637,0.578,0.552,0.446
8/3/2016 18:30,0.375,12.8,0.637,0.578,0.552,0.446
8/3/2016 18:45,0.375,12.7,0.637,0.578,0.552,0.446
8/3/2016 19:00,0.375,12.7,0.637,0.578,0.552,0.446
8/3/2016 19:15,0.375,12.6,0.638,0.578,0.552,0.446
8/3/2016 19:30,0.375,12.6,0.638,0.578,0.552,0.446
8/3/2016 19:45,0.375,12.5,0.638,0.578,0.552,0.446
8/3/2016 20:00,0.375,12.4,0.638,0.578,0.552,0.446
8/3/2016 20:15,0.375,12.4,0.639,0.578,0.552,0.446
8/3/2016 20:30,0.375,12.3,0.64,0.578,0.552,0.446
8/3/2016 20:45,0.375,12.2,0.64,0.578,0.552,0.446
8/3/2016 21:00,0.375,12.2,0.64,0.578,0.552,0.446
8/3/2016 21:15,0.375,12.1,0.641,0.578,0.552,0.446
8/3/2016 21:30,0.375,12,0.643,0.578,0.552,0.446
8/3/2016 21:45,0.375,12,0.643,0.578,0.552,0.446
8/3/2016 22:00,0.375,11.9,0.643,0.578,0.552,0.446
8/3/2016 22:15,0.375,11.8,0.643,0.578,0.552,0.446
8/3/2016 22:30,0.375,11.8,0.645,0.579,0.552,0.446
8/3/2016 22:45,0.375,11.7,0.644,0.578,0.552,0.446
8/3/2016 23:00,0.375,11.6,0.644,0.578,0.552,0.446
8/3/2016 23:15,0.375,11.5,0.645,0.578,0.552,0.446
8/3/2016 23:30,0.375,11.4,0.644,0.578,0.552,0.446
8/3/2016 23:45,0.375,11.3,0.646,0.578,0.552,0.446
8/4/2016 0:00,0.375,11.2,0.648,0.578,0.552,0.446
8/4/2016 0:15,0.375,11.1,0.648,0.578,0.552,0.446
8/4/2016 0:30,0.375,11.1,0.645,0.578,0.552,0.446
8/4/2016 0:45,0.375,11,0.648,0.578,0.552,0.446
8/4/2016 1:00,0.375,10.9,0.649,0.578,0.552,0.446
8/4/2016 1:15,0.375,10.8,0.65,0.578,0.552,0.446
8/4/2016 1:30,0.375,10.8,0.65,0.578,0.552,0.446
8/4/2016 1:45,0.361,10.7,0.652,0.578,0.553,0.446
8/4/2016 2:00,0.36,10.6,0.652,0.578,0.553,0.446
8/4/2016 2:15,0.36,10.5,0.654,0.579,0.553,0.446
8/4/2016 2:30,0.36,10.5,0.651,0.579,0.553,0.446
8/4/2016 2:45,0.36,10.4,0.654,0.579,0.553,0.446
8/4/2016 3:00,0.36,10.3,0.654,0.579,0.553,0.446
8/4/2016 3:15,0.36,10.2,0.654,0.579,0.553,0.446
8/4/2016 3:30,0.36,10.2,0.654,0.578,0.553,0.446
8/4/2016 3:45,0.36,10.1,0.655,0.578,0.553,0.446
8/4/2016 4:00,0.36,10.1,0.655,0.578,0.553,0.446
8/4/2016 4:15,0.36,10,0.657,0.579,0.553,0.446
8/4/2016 4:30,0.36,10,0.657,0.579,0.553,0.446
8/4/2016 4:45,0.36,10,0.657,0.579,0.553,0.446
8/4/2016 5:00,0.361,9.9,0.657,0.579,0.553,0.446
8/4/2016 5:15,0.36,9.9,0.657,0.579,0.553,0.446
8/4/2016 5:30,0.36,9.9,0.657,0.579,0.553,0.446
8/4/2016 5:45,0.361,9.9,0.658,0.579,0.553,0.446
8/4/2016 6:00,0.361,9.9,0.659,0.578,0.553,0.446
8/4/2016 6:15,0.361,9.9,0.658,0.578,0.553,0.446
8/4/2016 6:30,0.361,9.8,0.659,0.579,0.553,0.446
8/4/2016 6:45,0.361,9.9,0.659,0.579,0.553,0.446
8/4/2016 7:00,0.361,9.9,0.659,0.579,0.553,0.446
8/4/2016 7:15,0.361,9.9,0.66,0.579,0.553,0.446
8/4/2016 7:30,0.361,9.9,0.658,0.578,0.553,0.446
8/4/2016 7:45,0.36,9.9,0.661,0.579,0.553,0.446
8/4/2016 8:00,0.36,10,0.661,0.579,0.553,0.446
8/4/2016 8:15,0.36,10,0.661,0.579,0.553,0.446
8/4/2016 8:30,0.36,10,0.661,0.579,0.553,0.446
8/4/2016 8:45,0.36,10.1,0.661,0.579,0.553,0.446
8/4/2016 9:00,0.36,10.1,0.661,0.579,0.553,0.446
8/4/2016 9:15,0.36,10.2,0.663,0.579,0.553,0.446
8/4/2016 9:30,0.36,10.2,0.666,0.579,0.553,0.446
8/4/2016 9:45,0.36,10.3,0.666,0.579,0.553,0.446
8/4/2016 10:00,0.36,10.4,0.666,0.578,0.553,0.446
8/4/2016 10:15,0.36,10.5,0.666,0.578,0.553,0.446
8/4/2016 10:30,0.36,10.5,0.666,0.578,0.553,0.446
8/4/2016 10:45,0.359,10.6,0.666,0.578,0.553,0.446
8/4/2016 11:00,0.359,10.7,0.667,0.578,0.553,0.446
8/4/2016 11:15,0.359,10.7,0.667,0.579,0.553,0.446
8/4/2016 11:30,0.359,10.7,0.668,0.578,0.553,0.446
8/4/2016 11:45,0.359,10.7,0.668,0.578,0.553,0.446
8/4/2016 12:00,0.359,10.8,0.667,0.579,0.553,0.446
8/4/2016 12:15,0.359,10.8,0.659,0.578,0.553,0.446
8/4/2016 12:30,0.359,10.8,0.427,0.578,0.553,0.446
8/4/2016 12:45,0.359,10.8,0.075,0.578,0.553,0.446
8/4/2016 13:00,0.359,10.8,0.059,0.579,0.553,0.446
8/4/2016 13:15,0.359,10.8,0.061,0.578,0.553,0.446
8/4/2016 13:30,0.359,10.8,0.06,0.578,0.553,0.446
8/4/2016 13:45,0.359,10.8,0.062,0.578,0.553,0.446
8/4/2016 14:00,0.359,10.9,0.062,0.579,0.553,0.446
8/4/2016 14:15,0.359,10.9,0.063,0.579,0.553,0.446
8/4/2016 14:30,0.359,10.9,0.064,0.579,0.553,0.446
8/4/2016 14:45,0.359,10.9,0.064,0.579,0.553,0.446
8/4/2016 15:00,0.359,10.9,0.065,0.579,0.553,0.446
8/4/2016 15:15,0.359,10.9,0.066,0.579,0.553,0.446
8/4/2016 15:30,0.359,10.9,0.066,0.579,0.553,0.446
8/4/2016 15:45,0.359,10.9,0.066,0.578,0.553,0.446
8/4/2016 16:00,0.358,10.9,0.069,0.578,0.553,0.446
8/4/2016 16:15,0.359,10.9,0.067,0.578,0.553,0.446
8/4/2016 16:30,0.359,10.8,0.066,0.578,0.553,0.446
8/4/2016 16:45,0.359,10.8,0.07,0.578,0.553,0.446
8/4/2016 17:00,0.359,10.8,0.074,0.578,0.553,0.446
8/4/2016 17:15,0.359,10.8,0.077,0.578,0.553,0.446
8/4/2016 17:30,0.359,10.8,0.079,0.578,0.553,0.446
8/4/2016 17:45,0.358,10.7,0.083,0.578,0.553,0.446
8/4/2016 18:00,0.359,10.7,0.088,0.579,0.553,0.446
8/4/2016 18:15,0.359,10.7,0.09,0.579,0.553,0.446
8/4/2016 18:30,0.359,10.7,0.089,0.579,0.553,0.446
8/4/2016 18:45,0.359,10.6,0.089,0.579,0.553,0.446
8/4/2016 19:00,0.359,10.6,0.095,0.579,0.553,0.446
8/4/2016 19:15,0.358,10.5,0.096,0.579,0.553,0.446
8/4/2016 19:30,0.358,10.5,0.094,0.579,0.553,0.446
8/4/2016 19:45,0.359,10.5,0.098,0.579,0.553,0.446
8/4/2016 20:00,0.358,10.4,0.099,0.579,0.553,0.446
8/4/2016 20:15,0.358,10.3,0.1,0.579,0.553,0.446
8/4/2016 20:30,0.358,10.3,0.1,0.579,0.553,0.446
8/4/2016 20:45,0.358,10.2,0.103,0.579,0.553,0.446
8/4/2016 21:00,0.358,10.2,0.104,0.579,0.553,0.446
8/4/2016 21:15,0.358,10.2,0.105,0.579,0.553,0.446
8/4/2016 21:30,0.358,10.1,0.106,0.579,0.553,0.446
8/4/2016 21:45,0.358,10.1,0.108,0.579,0.553,0.446
8/4/2016 22:00,0.358,10,0.11,0.579,0.553,0.446
8/4/2016 22:15,0.358,10,0.111,0.579,0.553,0.446
8/4/2016 22:30,0.358,10,0.112,0.579,0.553,0.446
8/4/2016 22:45,0.358,9.9,0.115,0.579,0.553,0.446
8/4/2016 23:00,0.358,9.9,0.116,0.579,0.553,0.446
8/4/2016 23:15,0.358,9.8,0.117,0.579,0.553,0.446
8/4/2016 23:30,0.358,9.8,0.119,0.579,0.553,0.446
8/4/2016 23:45,0.358,9.8,0.121,0.579,0.553,0.446
8/5/2016 0:00,0.358,9.7,0.123,0.579,0.553,0.446
8/5/2016 0:15,0.358,9.7,0.128,0.579,0.553,0.446
8/5/2016 0:30,0.359,9.6,0.129,0.579,0.553,0.446
8/5/2016 0:45,0.359,9.6,0.13,0.579,0.553,0.446
8/5/2016 1:00,0.359,9.6,0.135,0.579,0.553,0.446
8/5/2016 1:15,0.359,9.5,0.139,0.579,0.553,0.446
8/5/2016 1:30,0.359,9.5,0.14,0.579,0.553,0.446
8/5/2016 1:45,0.359,9.4,0.142,0.579,0.553,0.446
8/5/2016 2:00,0.359,9.4,0.145,0.579,0.553,0.446
8/5/2016 2:15,0.359,9.4,0.149,0.579,0.553,0.446
8/5/2016 2:30,0.359,9.3,0.152,0.579,0.553,0.446
8/5/2016 2:45,0.359,9.3,0.156,0.579,0.553,0.446
8/5/2016 3:00,0.359,9.3,0.16,0.579,0.553,0.446
8/5/2016 3:15,0.359,9.3,0.157,0.579,0.553,0.446
8/5/2016 3:30,0.359,9.2,0.172,0.579,0.553,0.446
8/5/2016 3:45,0.359,9.2,0.174,0.579,0.553,0.446
8/5/2016 4:00,0.36,9.2,0.177,0.579,0.553,0.446
8/5/2016 4:15,0.36,9.1,0.179,0.579,0.553,0.446
8/5/2016 4:30,0.359,9.1,0.179,0.579,0.553,0.446
8/5/2016 4:45,0.36,9.1,0.181,0.579,0.553,0.446
8/5/2016 5:00,0.36,9.1,0.183,0.579,0.553,0.446
8/5/2016 5:15,0.36,9.1,0.185,0.579,0.553,0.446
8/5/2016 5:30,0.36,9,0.186,0.579,0.553,0.446
8/5/2016 5:45,0.36,9,0.187,0.579,0.553,0.446
8/5/2016 6:00,0.36,9,0.189,0.579,0.553,0.446
8/5/2016 6:15,0.36,8.9,0.19,0.579,0.553,0.446
8/5/2016 6:30,0.36,8.9,0.193,0.579,0.553,0.446
8/5/2016 6:45,0.36,8.9,0.197,0.579,0.553,0.446
8/5/2016 7:00,0.36,8.9,0.199,0.579,0.553,0.446
8/5/2016 7:15,0.36,8.9,0.202,0.579,0.553,0.446
8/5/2016 7:30,0.36,8.9,0.206,0.579,0.553,0.446
8/5/2016 7:45,0.36,8.9,0.208,0.579,0.553,0.446
8/5/2016 8:00,0.361,8.9,0.21,0.579,0.553,0.446
8/5/2016 8:15,0.361,8.9,0.212,0.579,0.554,0.446
8/5/2016 8:30,0.361,8.9,0.212,0.579,0.554,0.446
8/5/2016 8:45,0.361,8.9,0.215,0.579,0.554,0.446
8/5/2016 9:00,0.361,8.9,0.216,0.579,0.554,0.446
8/5/2016 9:15,0.361,8.9,0.218,0.579,0.554,0.446
8/5/2016 9:30,0.361,8.9,0.219,0.579,0.554,0.446
8/5/2016 9:45,0.361,8.9,0.22,0.579,0.554,0.446
8/5/2016 10:00,0.361,8.9,0.222,0.579,0.555,0.446
8/5/2016 10:15,0.36,9,0.221,0.579,0.555,0.446
8/5/2016 10:30,0.361,9,0.223,0.579,0.555,0.446
8/5/2016 10:45,0.361,9,0.222,0.579,0.555,0.446
8/5/2016 11:00,0.361,9.1,0.226,0.579,0.555,0.446
8/5/2016 11:15,0.361,9.1,0.227,0.579,0.555,0.446
8/5/2016 11:30,0.361,9.1,0.229,0.579,0.555,0.446
8/5/2016 11:45,0.361,9.2,0.23,0.579,0.555,0.446
8/5/2016 12:00,0.361,9.3,0.232,0.579,0.555,0.446
8/5/2016 12:15,0.361,9.3,0.233,0.579,0.555,0.446
8/5/2016 12:30,0.361,9.4,0.233,0.579,0.555,0.446
8/5/2016 12:45,0.361,9.4,0.234,0.579,0.555,0.446
8/5/2016 13:00,0.361,9.4,0.235,0.579,0.555,0.446
8/5/2016 13:15,0.362,9.5,0.236,0.579,0.555,0.446
8/5/2016 13:30,0.362,9.4,0.234,0.579,0.555,0.446
8/5/2016 13:45,0.362,9.5,0.237,0.579,0.555,0.446
8/5/2016 14:00,0.362,9.5,0.236,0.579,0.555,0.446
8/5/2016 14:15,0.362,9.5,0.239,0.581,0.557,0.446
8/5/2016 14:30,0.363,9.5,0.24,0.581,0.559,0.446
8/5/2016 14:45,0.363,9.5,0.242,0.581,0.559,0.446
8/5/2016 15:00,0.364,9.5,0.242,0.581,0.559,0.446
8/5/2016 15:15,0.364,9.5,0.244,0.581,0.559,0.446
8/5/2016 15:30,0.365,9.4,0.242,0.581,0.559,0.446
8/5/2016 15:45,0.365,9.5,0.245,0.581,0.559,0.446
8/5/2016 16:00,0.366,9.5,0.246,0.581,0.559,0.446
8/5/2016 16:15,0.366,9.5,0.247,0.581,0.559,0.446
8/5/2016 16:30,0.367,9.6,0.247,0.581,0.559,0.446
8/5/2016 16:45,0.368,9.6,0.247,0.581,0.559,0.446
8/5/2016 17:00,0.368,9.7,0.249,0.581,0.559,0.446
8/5/2016 17:15,0.369,9.7,0.249,0.581,0.559,0.447
8/5/2016 17:30,0.369,9.8,0.249,0.581,0.559,0.446
8/5/2016 17:45,0.37,9.8,0.25,0.581,0.559,0.447
8/5/2016 18:00,0.37,9.8,0.251,0.581,0.559,0.447
8/5/2016 18:15,0.371,9.8,0.251,0.581,0.559,0.447
8/5/2016 18:30,0.371,9.8,0.25,0.581,0.559,0.448
8/5/2016 18:45,0.371,9.8,0.252,0.581,0.559,0.448
8/5/2016 19:00,0.372,9.8,0.252,0.581,0.559,0.448
8/5/2016 19:15,0.372,9.8,0.25,0.581,0.559,0.448
8/5/2016 19:30,0.372,9.7,0.253,0.581,0.559,0.448
8/5/2016 19:45,0.372,9.7,0.256,0.581,0.559,0.448
8/5/2016 20:00,0.373,9.7,0.255,0.581,0.559,0.448
8/5/2016 20:15,0.373,9.7,0.257,0.581,0.559,0.448
8/5/2016 20:30,0.373,9.7,0.258,0.581,0.559,0.448
8/5/2016 20:45,0.374,9.6,0.258,0.581,0.559,0.448
8/5/2016 21:00,0.374,9.6,0.259,0.581,0.559,0.448
8/5/2016 21:15,0.374,9.6,0.259,0.581,0.559,0.448
8/5/2016 21:30,0.374,9.6,0.26,0.581,0.559,0.448
8/5/2016 21:45,0.375,9.5,0.261,0.581,0.559,0.448
8/5/2016 22:00,0.375,9.5,0.262,0.581,0.559,0.448
8/5/2016 22:15,0.375,9.5,0.262,0.581,0.559,0.448
8/5/2016 22:30,0.376,9.5,0.263,0.581,0.559,0.448
8/5/2016 22:45,0.375,9.4,0.263,0.581,0.559,0.448
8/5/2016 23:00,0.376,9.4,0.264,0.581,0.559,0.448
8/5/2016 23:15,0.376,9.4,0.265,0.581,0.559,0.448
8/5/2016 23:30,0.376,9.4,0.266,0.581,0.559,0.448
8/5/2016 23:45,0.376,9.4,0.266,0.581,0.559,0.448
8/6/2016 0:00,0.377,9.4,0.266,0.581,0.559,0.448
8/6/2016 0:15,0.377,9.4,0.267,0.581,0.559,0.448
8/6/2016 0:30,0.376,9.4,0.267,0.581,0.559,0.448
8/6/2016 0:45,0.377,9.3,0.267,0.581,0.559,0.448
8/6/2016 1:00,0.377,9.3,0.268,0.581,0.559,0.448
8/6/2016 1:15,0.377,9.3,0.267,0.581,0.559,0.448
8/6/2016 1:30,0.377,9.3,0.269,0.581,0.559,0.448
8/6/2016 1:45,0.377,9.3,0.27,0.581,0.559,0.448
8/6/2016 2:00,0.378,9.2,0.27,0.581,0.559,0.448
8/6/2016 2:15,0.378,9.2,0.271,0.581,0.559,0.448
8/6/2016 2:30,0.378,9.2,0.272,0.581,0.559,0.448
8/6/2016 2:45,0.378,9.1,0.273,0.581,0.558,0.448
8/6/2016 3:00,0.378,9.1,0.273,0.581,0.558,0.448
8/6/2016 3:15,0.378,9.1,0.273,0.581,0.559,0.448
8/6/2016 3:30,0.378,9.1,0.274,0.581,0.559,0.448
8/6/2016 3:45,0.378,9.1,0.27,0.581,0.558,0.448
8/6/2016 4:00,0.378,9,0.271,0.581,0.558,0.448
8/6/2016 4:15,0.378,9,0.272,0.581,0.558,0.448
8/6/2016 4:30,0.378,9,0.275,0.581,0.558,0.448
8/6/2016 4:45,0.379,9,0.275,0.581,0.558,0.448
8/6/2016 5:00,0.379,8.9,0.276,0.581,0.558,0.448
8/6/2016 5:15,0.379,8.9,0.277,0.581,0.558,0.448
8/6/2016 5:30,0.379,8.9,0.279,0.581,0.558,0.448
8/6/2016 5:45,0.379,8.9,0.28,0.581,0.558,0.448
8/6/2016 6:00,0.379,8.9,0.28,0.581,0.558,0.448
8/6/2016 6:15,0.379,8.9,0.279,0.581,0.558,0.448
8/6/2016 6:30,0.379,8.9,0.28,0.581,0.558,0.448
8/6/2016 6:45,0.379,8.9,0.279,0.581,0.558,0.448
8/6/2016 7:00,0.38,8.9,0.28,0.581,0.558,0.448
8/6/2016 7:15,0.38,8.9,0.281,0.581,0.558,0.448
8/6/2016 7:30,0.38,9,0.281,0.581,0.557,0.448
8/6/2016 7:45,0.38,9,0.282,0.581,0.557,0.448
8/6/2016 8:00,0.38,9,0.283,0.581,0.557,0.448
8/6/2016 8:15,0.38,9,0.283,0.581,0.557,0.448
8/6/2016 8:30,0.38,9.1,0.284,0.581,0.557,0.448
8/6/2016 8:45,0.38,9.1,0.284,0.581,0.557,0.448
8/6/2016 9:00,0.38,9.1,0.282,0.581,0.557,0.448
8/6/2016 9:15,0.38,9.1,0.282,0.581,0.557,0.448
8/6/2016 9:30,0.38,9.2,0.283,0.581,0.557,0.448
8/6/2016 9:45,0.38,9.2,0.282,0.581,0.557,0.448
8/6/2016 10:00,0.38,9.2,0.285,0.581,0.557,0.448
8/6/2016 10:15,0.38,9.3,0.287,0.581,0.557,0.448
8/6/2016 10:30,0.38,9.3,0.287,0.581,0.557,0.448
8/6/2016 10:45,0.38,9.3,0.288,0.581,0.557,0.448
8/6/2016 11:00,0.38,9.3,0.287,0.581,0.557,0.448
8/6/2016 11:15,0.38,9.4,0.287,0.581,0.557,0.448
8/6/2016 11:30,0.38,9.4,0.288,0.581,0.557,0.448
8/6/2016 11:45,0.38,9.4,0.287,0.581,0.557,0.448
8/6/2016 12:00,0.38,9.5,0.287,0.581,0.557,0.448
8/6/2016 12:15,0.38,9.5,0.29,0.581,0.557,0.448
8/6/2016 12:30,0.38,9.6,0.292,0.581,0.557,0.448
8/6/2016 12:45,0.38,9.7,0.292,0.581,0.557,0.448
8/6/2016 13:00,0.38,9.8,0.292,0.581,0.557,0.448
8/6/2016 13:15,0.38,9.9,0.292,0.581,0.557,0.448
8/6/2016 13:30,0.38,10,0.292,0.581,0.558,0.448
8/6/2016 13:45,0.38,10.1,0.292,0.581,0.559,0.448
8/6/2016 14:00,0.381,10.2,0.293,0.581,0.559,0.448
8/6/2016 14:15,0.382,10.2,0.293,0.581,0.559,0.448
8/6/2016 14:30,0.383,10.4,0.294,0.581,0.559,0.448
8/6/2016 14:45,0.383,10.6,0.295,0.581,0.559,0.448
8/6/2016 15:00,0.384,10.8,0.295,0.581,0.559,0.448
8/6/2016 15:15,0.384,11,0.36,0.581,0.559,0.448
8/6/2016 15:30,0.384,11.2,0.295,0.581,0.559,0.448
8/6/2016 15:45,0.385,11.4,0.296,0.581,0.559,0.448
8/6/2016 16:00,0.385,11.5,0.296,0.581,0.559,0.448
8/6/2016 16:15,0.385,11.5,0.297,0.581,0.559,0.448
8/6/2016 16:30,0.385,11.6,0.297,0.581,0.559,0.448
8/6/2016 16:45,0.385,11.6,0.298,0.581,0.559,0.448
8/6/2016 17:00,0.385,11.6,0.302,0.581,0.559,0.448
8/6/2016 17:15,0.385,11.6,0.301,0.581,0.559,0.448
8/6/2016 17:30,0.385,11.6,0.299,0.581,0.559,0.448
8/6/2016 17:45,0.385,11.5,0.302,0.581,0.559,0.448
