DateTime,Pressure_kPa,Ta_c
5/4/2021 8:00,69.605,-2.145
5/4/2021 8:15,69.607,-1.914
5/4/2021 8:30,69.591,-1.001
5/4/2021 8:45,69.584,-0.549
5/4/2021 9:00,69.56,-0.437
5/4/2021 9:15,69.56,-0.437
5/4/2021 9:30,69.564,0.01
5/4/2021 9:45,69.556,0.453
5/4/2021 10:00,69.554,2.624
5/4/2021 10:15,69.551,1.112
5/4/2021 10:30,69.563,1.112
5/4/2021 10:45,69.562,1.003
5/4/2021 11:00,69.552,1.221
5/4/2021 11:15,69.544,0.453
5/4/2021 11:30,69.511,2.088
5/4/2021 11:45,69.501,2.303
5/4/2021 12:00,69.487,3.367
5/4/2021 12:15,69.485,1.98
5/4/2021 12:30,69.534,0.674
5/4/2021 12:45,69.566,0.121
5/4/2021 13:00,69.53,-0.887
5/4/2021 13:15,69.52,0.563
5/4/2021 13:30,69.519,0.453
5/4/2021 13:45,69.485,-0.437
5/4/2021 14:00,69.543,-0.887
5/4/2021 14:15,69.57,-1.914
5/4/2021 14:30,69.569,-2.03
5/4/2021 14:45,69.58,-2.145
5/4/2021 15:00,69.617,-2.145
5/4/2021 15:15,69.592,-2.145
5/4/2021 15:30,69.569,-2.03
5/4/2021 15:45,69.579,-2.261
5/4/2021 16:00,69.58,-2.145
5/4/2021 16:15,69.605,-2.145
5/4/2021 16:30,69.571,-1.799
5/4/2021 16:45,69.582,-1.914
5/4/2021 17:00,69.595,-1.914
5/4/2021 17:15,69.595,-1.914
5/4/2021 17:30,69.595,-1.914
5/4/2021 17:45,69.621,-1.799
5/4/2021 18:00,69.583,-1.799
5/4/2021 18:15,69.619,-1.914
5/4/2021 18:30,69.632,-1.914
5/4/2021 18:45,69.631,-2.03
5/4/2021 19:00,69.642,-2.145
5/4/2021 19:15,69.678,-2.261
5/4/2021 19:30,69.678,-2.261
5/4/2021 19:45,69.678,-2.261
5/4/2021 20:00,69.703,-2.261
5/4/2021 20:15,69.714,-2.377
5/4/2021 20:30,69.725,-2.494
5/4/2021 20:45,69.727,-2.377
5/4/2021 21:00,69.739,-2.377
5/4/2021 21:15,69.751,-2.377
5/4/2021 21:30,69.776,-2.377
5/4/2021 21:45,69.776,-2.377
5/4/2021 22:00,69.776,-2.377
5/4/2021 22:15,69.764,-2.377
5/4/2021 22:30,69.764,-2.377
5/4/2021 22:45,69.75,-2.494
5/4/2021 23:00,69.75,-2.494
5/4/2021 23:15,69.747,-2.844
5/4/2021 23:30,69.744,-3.079
5/4/2021 23:45,69.732,-3.079
5/5/2021 0:00,69.732,-3.079
5/5/2021 0:15,69.757,-3.079
5/5/2021 0:30,69.746,-2.962
5/5/2021 0:45,69.747,-2.844
5/5/2021 1:00,69.748,-2.727
5/5/2021 1:15,69.722,-2.844
5/5/2021 1:30,69.734,-2.844
5/5/2021 1:45,69.732,-3.079
5/5/2021 2:00,69.73,-3.316
5/5/2021 2:15,69.739,-3.672
5/5/2021 2:30,69.734,-4.152
5/5/2021 2:45,69.763,-5.003
5/5/2021 3:00,69.761,-5.249
5/5/2021 3:15,69.762,-5.125
5/5/2021 3:30,69.775,-5.003
5/5/2021 3:45,69.778,-4.758
5/5/2021 4:00,69.78,-4.514
5/5/2021 4:15,69.785,-4.031
5/5/2021 4:30,69.786,-3.911
5/5/2021 4:45,69.788,-3.672
5/5/2021 5:00,69.802,-3.553
5/5/2021 5:15,69.789,-3.553
5/5/2021 5:30,69.828,-3.434
5/5/2021 5:45,69.844,-3.079
5/5/2021 6:00,69.87,-2.962
5/5/2021 6:15,69.883,-2.844
5/5/2021 6:30,69.912,-2.494
5/5/2021 6:45,69.913,-2.377
5/5/2021 7:00,69.905,-1.914
5/5/2021 7:15,69.92,-1.684
5/5/2021 7:30,69.928,-0.887
5/5/2021 7:45,69.931,-0.549
5/5/2021 8:00,69.93,-0.662
5/5/2021 8:15,69.906,-0.549
5/5/2021 8:30,69.91,-0.213
5/5/2021 8:45,69.978,-2.03
5/5/2021 9:00,69.939,-1.001
5/5/2021 9:15,69.926,0.121
5/5/2021 9:30,70.007,-1.684
5/5/2021 9:45,70.013,-2.261
5/5/2021 10:00,70.017,-1.914
5/5/2021 10:15,70.035,-1.341
5/5/2021 10:30,70.015,0.343
5/5/2021 10:45,70.016,0.453
5/5/2021 11:00,70.006,0.674
5/5/2021 11:15,70.025,0.121
5/5/2021 11:30,70.029,-0.662
5/5/2021 11:45,70.06,-1.341
5/5/2021 12:00,70.031,-1.684
5/5/2021 12:15,70.104,-1.914
5/5/2021 12:30,70.101,-2.145
5/5/2021 12:45,70.09,-0.774
5/5/2021 13:00,70.076,2.624
5/5/2021 13:15,70.073,2.303
5/5/2021 13:30,70.143,-0.437
5/5/2021 13:45,70.107,6.573
5/5/2021 14:00,70.068,3.049
5/5/2021 14:15,70.048,2.303
5/5/2021 14:30,70.061,1.221
5/5/2021 14:45,70.094,0.784
5/5/2021 15:00,70.089,2.624
5/5/2021 15:15,70.083,4.415
5/5/2021 15:30,70.094,4.311
5/5/2021 15:45,70.109,2.195
5/5/2021 16:00,70.092,1.764
5/5/2021 16:15,70.096,2.195
5/5/2021 16:30,70.121,2.195
5/5/2021 16:45,70.135,4.623
5/5/2021 17:00,70.133,4.415
5/5/2021 17:15,70.151,3.788
5/5/2021 17:30,70.154,2.943
5/5/2021 17:45,70.133,4.415
5/5/2021 18:00,70.146,3.367
5/5/2021 18:15,70.139,1.548
5/5/2021 18:30,70.167,0.674
5/5/2021 18:45,70.177,0.453
5/5/2021 19:00,70.201,0.343
5/5/2021 19:15,70.21,0.01
5/5/2021 19:30,70.221,-0.102
5/5/2021 19:45,70.245,-0.213
5/5/2021 20:00,70.245,-0.213
5/5/2021 20:15,70.256,-0.325
5/5/2021 20:30,70.275,-0.887
5/5/2021 20:45,70.303,-0.662
5/5/2021 21:00,70.273,-1.114
5/5/2021 21:15,70.296,-1.341
5/5/2021 21:30,70.308,-1.341
5/5/2021 21:45,70.31,-1.114
5/5/2021 22:00,70.317,-1.684
5/5/2021 22:15,70.312,-2.145
5/5/2021 22:30,70.321,-2.494
5/5/2021 22:45,70.33,-2.844
5/5/2021 23:00,70.332,-2.61
5/5/2021 23:15,70.309,-2.494
5/5/2021 23:30,70.323,-2.261
5/5/2021 23:45,70.335,-2.377
5/6/2021 0:00,70.323,-2.261
5/6/2021 0:15,70.32,-2.61
5/6/2021 0:30,70.319,-2.727
5/6/2021 0:45,70.311,-2.261
5/6/2021 1:00,70.3,-2.145
5/6/2021 1:15,70.302,-1.914
5/6/2021 1:30,70.311,-2.261
5/6/2021 1:45,70.311,-2.261
5/6/2021 2:00,70.302,-1.914
5/6/2021 2:15,70.315,-1.914
5/6/2021 2:30,70.32,-1.341
5/6/2021 2:45,70.32,-1.341
5/6/2021 3:00,70.296,-1.341
5/6/2021 3:15,70.328,-1.799
5/6/2021 3:30,70.326,-2.03
5/6/2021 3:45,70.311,-2.261
5/6/2021 4:00,70.323,-2.261
5/6/2021 4:15,70.349,-2.145
5/6/2021 4:30,70.336,-2.261
5/6/2021 4:45,70.336,-2.261
5/6/2021 5:00,70.338,-2.03
5/6/2021 5:15,70.357,-1.456
5/6/2021 5:30,70.361,-1.001
5/6/2021 5:45,70.375,-0.887
5/6/2021 6:00,70.378,-1.799
5/6/2021 6:15,70.387,-2.145
5/6/2021 6:30,70.399,-2.145
5/6/2021 6:45,70.387,-2.145
5/6/2021 7:00,70.398,-2.261
5/6/2021 7:15,70.4,-2.03
5/6/2021 7:30,70.39,-1.799
5/6/2021 7:45,70.405,-1.57
5/6/2021 8:00,70.398,-1.001
5/6/2021 8:15,70.389,0.453
5/6/2021 8:30,70.382,2.195
5/6/2021 8:45,70.366,3.049
5/6/2021 9:00,70.387,3.788
5/6/2021 9:15,70.381,4.415
5/6/2021 9:30,70.375,4.934
5/6/2021 9:45,70.386,5.962
5/6/2021 10:00,70.376,8.382
5/6/2021 10:15,70.366,7.481
5/6/2021 10:30,70.337,7.179
5/6/2021 10:45,70.338,7.28
5/6/2021 11:00,70.351,8.382
5/6/2021 11:15,70.341,11.819
5/6/2021 11:30,70.313,12.594
5/6/2021 11:45,70.317,9.768
5/6/2021 12:00,70.31,9.176
5/6/2021 12:15,70.308,15.282
5/6/2021 12:30,70.3,19.662
5/6/2021 12:45,70.323,20.424
5/6/2021 13:00,70.32,22.142
5/6/2021 13:15,70.33,18.045
5/6/2021 13:30,70.292,16.999
5/6/2021 13:45,70.289,17.76
5/6/2021 14:00,70.281,15.091
5/6/2021 14:15,70.278,13.846
5/6/2021 14:30,70.251,13.654
5/6/2021 14:45,70.243,12.98
5/6/2021 15:00,70.254,12.883
5/6/2021 15:15,70.244,13.076
5/6/2021 15:30,70.23,12.98
5/6/2021 15:45,70.242,12.883
5/6/2021 16:00,70.238,12.594
5/6/2021 16:15,70.202,12.69
5/6/2021 16:30,70.205,12.98
5/6/2021 16:45,70.181,12.98
5/6/2021 17:00,70.194,13.076
5/6/2021 17:15,70.226,12.594
5/6/2021 17:30,70.185,12.304
5/6/2021 17:45,70.195,12.11
5/6/2021 18:00,70.195,12.11
5/6/2021 18:15,70.208,8.978
5/6/2021 18:30,70.213,6.064
5/6/2021 18:45,70.212,4.831
5/6/2021 19:00,70.229,4.102
5/6/2021 19:15,70.215,5.141
5/6/2021 19:30,70.208,4.519
5/6/2021 19:45,70.225,3.788
5/6/2021 20:00,70.241,2.943
5/6/2021 20:15,70.257,2.088
5/6/2021 20:30,70.249,1.33
5/6/2021 20:45,70.243,0.784
5/6/2021 21:00,70.263,0.343
5/6/2021 21:15,70.247,0.01
5/6/2021 21:30,70.258,-0.213
5/6/2021 21:45,70.23,-0.437
5/6/2021 22:00,70.227,-0.774
5/6/2021 22:15,70.199,-1.114
5/6/2021 22:30,70.196,-1.341
5/6/2021 22:45,70.182,-1.57
5/6/2021 23:00,70.179,-1.799
5/6/2021 23:15,70.178,-1.914
5/6/2021 23:30,70.176,-2.145
5/6/2021 23:45,70.162,-2.261
5/7/2021 0:00,70.173,-2.377
5/7/2021 0:15,70.147,-2.494
5/7/2021 0:30,70.134,-2.61
5/7/2021 0:45,70.134,-2.61
5/7/2021 1:00,70.121,-2.61
5/7/2021 1:15,70.121,-2.61
5/7/2021 1:30,70.109,-2.61
5/7/2021 1:45,70.084,-2.61
5/7/2021 2:00,70.087,-2.377
5/7/2021 2:15,70.075,-2.261
5/7/2021 2:30,70.065,-2.03
5/7/2021 2:45,70.09,-2.03
5/7/2021 3:00,70.068,-1.799
5/7/2021 3:15,70.061,-1.228
5/7/2021 3:30,70.073,-1.228
5/7/2021 3:45,70.059,-1.456
5/7/2021 4:00,70.043,-1.799
5/7/2021 4:15,70.04,-2.03
5/7/2021 4:30,70.038,-2.261
5/7/2021 4:45,70.05,-2.261
5/7/2021 5:00,70.049,-2.377
5/7/2021 5:15,70.048,-2.494
5/7/2021 5:30,70.035,-2.61
5/7/2021 5:45,70.048,-2.494
5/7/2021 6:00,70.062,-2.377
5/7/2021 6:15,70.038,-2.261
5/7/2021 6:30,70.04,-2.03
5/7/2021 6:45,70.029,-1.914
5/7/2021 7:00,70.021,-1.456
5/7/2021 7:15,69.993,-0.549
5/7/2021 7:30,69.993,0.674
5/7/2021 7:45,69.994,1.872
5/7/2021 8:00,70.002,2.624
5/7/2021 8:15,69.974,3.578
5/7/2021 8:30,69.963,5.962
5/7/2021 8:45,69.969,6.471
5/7/2021 9:00,69.945,7.682
5/7/2021 9:15,69.97,7.682
5/7/2021 9:30,69.935,8.978
5/7/2021 9:45,69.923,9.077
5/7/2021 10:00,69.924,12.401
5/7/2021 10:15,69.901,11.431
5/7/2021 10:30,69.917,9.571
5/7/2021 10:45,69.887,9.176
5/7/2021 11:00,69.845,10.944
5/7/2021 11:15,69.847,11.139
5/7/2021 11:30,69.828,11.625
5/7/2021 11:45,69.808,12.013
5/7/2021 12:00,69.798,12.207
5/7/2021 12:15,69.786,10.161
5/7/2021 12:30,69.793,9.669
5/7/2021 12:45,69.798,14.325
5/7/2021 13:00,69.746,14.134
5/7/2021 13:15,69.761,10.161
5/7/2021 13:30,69.754,9.472
5/7/2021 13:45,69.742,9.571
5/7/2021 14:00,69.73,8.481
5/7/2021 14:15,69.701,10.357
5/7/2021 14:30,69.654,12.69
5/7/2021 14:45,69.662,12.304
5/7/2021 15:00,69.618,11.722
5/7/2021 15:15,69.603,10.455
5/7/2021 15:30,69.633,8.68
5/7/2021 15:45,69.631,8.581
5/7/2021 16:00,69.564,8.082
5/7/2021 16:15,69.555,8.382
5/7/2021 16:30,69.541,8.282
5/7/2021 16:45,69.507,8.581
5/7/2021 17:00,69.524,10.063
5/7/2021 17:15,69.533,10.846
5/7/2021 17:30,69.527,10.357
5/7/2021 17:45,69.522,8.779
5/7/2021 18:00,69.548,8.879
5/7/2021 18:15,69.538,6.877
5/7/2021 18:30,69.519,6.268
5/7/2021 18:45,69.51,5.45
5/7/2021 19:00,69.484,5.347
5/7/2021 19:15,69.507,3.998
5/7/2021 19:30,69.51,3.155
5/7/2021 19:45,69.483,2.943
5/7/2021 20:00,69.493,2.73
5/7/2021 20:15,69.486,3.261
5/7/2021 20:30,69.485,4.311
5/7/2021 20:45,69.494,3.998
5/7/2021 21:00,69.486,4.415
5/7/2021 21:15,69.473,3.155
5/7/2021 21:30,69.464,2.303
5/7/2021 21:45,69.446,1.764
5/7/2021 22:00,69.444,1.548
5/7/2021 22:15,69.43,1.439
5/7/2021 22:30,69.404,1.33
5/7/2021 22:45,69.402,1.112
5/7/2021 23:00,69.398,0.784
5/7/2021 23:15,69.396,0.563
5/7/2021 23:30,69.385,0.674
5/7/2021 23:45,69.372,0.674
5/8/2021 0:00,69.358,0.453
5/8/2021 0:15,69.342,0.121
5/8/2021 0:30,69.317,0.121
5/8/2021 0:45,69.298,0.674
5/8/2021 1:00,69.274,1.98
5/8/2021 1:15,69.258,3.998
5/8/2021 1:30,69.248,4.207
5/8/2021 1:45,69.207,5.037
5/8/2021 2:00,69.209,5.244
5/8/2021 2:15,69.189,5.655
5/8/2021 2:30,69.197,5.244
5/8/2021 2:45,69.209,4.102
5/8/2021 3:00,69.231,3.788
5/8/2021 3:15,69.263,3.261
5/8/2021 3:30,69.281,2.624
5/8/2021 3:45,69.298,1.872
5/8/2021 4:00,69.302,1.112
5/8/2021 4:15,69.306,0.232
5/8/2021 4:30,69.313,-0.325
5/8/2021 4:45,69.346,-0.662
5/8/2021 5:00,69.346,-0.662
5/8/2021 5:15,69.322,-0.662
5/8/2021 5:30,69.333,-0.774
5/8/2021 5:45,69.333,-0.774
5/8/2021 6:00,69.332,-0.887
5/8/2021 6:15,69.318,-1.001
5/8/2021 6:30,69.31,-0.549
5/8/2021 6:45,69.305,0.121
5/8/2021 7:00,69.305,0.121
5/8/2021 7:15,69.282,0.343
5/8/2021 7:30,69.265,1.112
5/8/2021 7:45,69.284,1.764
5/8/2021 8:00,69.261,1.872
5/8/2021 8:15,69.285,1.872
5/8/2021 8:30,69.276,2.195
5/8/2021 8:45,69.257,2.73
5/8/2021 9:00,69.237,3.155
5/8/2021 9:15,69.26,3.049
5/8/2021 9:30,69.248,3.049
5/8/2021 9:45,69.255,2.517
5/8/2021 10:00,69.234,2.943
5/8/2021 10:15,69.224,3.155
5/8/2021 10:30,69.243,3.788
5/8/2021 10:45,69.264,3.367
5/8/2021 11:00,69.231,3.788
5/8/2021 11:15,69.169,6.166
5/8/2021 11:30,69.173,8.779
5/8/2021 11:45,69.186,6.573
5/8/2021 12:00,69.227,5.757
5/8/2021 12:15,69.182,6.166
5/8/2021 12:30,69.175,8.978
5/8/2021 12:45,69.155,11.528
5/8/2021 13:00,69.195,10.748
5/8/2021 13:15,69.187,8.879
5/8/2021 13:30,69.156,10.553
5/8/2021 13:45,69.172,10.846
5/8/2021 14:00,69.174,8.879
5/8/2021 14:15,69.115,7.983
5/8/2021 14:30,69.175,7.782
5/8/2021 14:45,69.144,7.28
5/8/2021 15:00,69.18,5.962
5/8/2021 15:15,69.154,4.727
5/8/2021 15:30,69.261,3.155
5/8/2021 15:45,69.315,1.112
5/8/2021 16:00,69.351,-0.213
5/8/2021 16:15,69.288,-0.325
5/8/2021 16:30,69.277,2.303
5/8/2021 16:45,69.296,4.102
5/8/2021 17:00,69.297,4.207
5/8/2021 17:15,69.3,2.088
5/8/2021 17:30,69.313,0.893
5/8/2021 17:45,69.309,1.764
5/8/2021 18:00,69.289,2.195
5/8/2021 18:15,69.292,1.33
5/8/2021 18:30,69.299,0.784
5/8/2021 18:45,69.295,0.343
5/8/2021 19:00,69.304,0.01
5/8/2021 19:15,69.351,-0.213
5/8/2021 19:30,69.396,-0.662
5/8/2021 19:45,69.418,-1.001
5/8/2021 20:00,69.427,-1.341
5/8/2021 20:15,69.438,-1.456
5/8/2021 20:30,69.473,-1.684
5/8/2021 20:45,69.494,-2.03
5/8/2021 21:00,69.49,-2.494
5/8/2021 21:15,69.497,-2.962
5/8/2021 21:30,69.518,-3.434
5/8/2021 21:45,69.513,-3.911
5/8/2021 22:00,69.522,-4.272
5/8/2021 22:15,69.53,-4.758
5/8/2021 22:30,69.526,-5.125
5/8/2021 22:45,69.546,-5.62
5/8/2021 23:00,69.518,-5.995
5/8/2021 23:15,69.527,-6.373
5/8/2021 23:30,69.524,-6.626
5/8/2021 23:45,69.524,-6.626
5/9/2021 0:00,69.51,-6.882
5/9/2021 0:15,69.52,-7.138
5/9/2021 0:30,69.506,-7.267
5/9/2021 0:45,69.504,-7.527
5/9/2021 1:00,69.49,-7.657
5/9/2021 1:15,69.476,-7.787
5/9/2021 1:30,69.476,-7.787
5/9/2021 1:45,69.465,-7.657
5/9/2021 2:00,69.464,-7.787
5/9/2021 2:15,69.475,-7.918
5/9/2021 2:30,69.463,-7.918
5/9/2021 2:45,69.478,-7.657
5/9/2021 3:00,69.48,-7.397
5/9/2021 3:15,69.479,-7.527
5/9/2021 3:30,69.488,-7.918
5/9/2021 3:45,69.484,-8.314
5/9/2021 4:00,69.494,-8.58
5/9/2021 4:15,69.516,-8.847
5/9/2021 4:30,69.527,-8.982
5/9/2021 4:45,69.515,-8.982
5/9/2021 5:00,69.481,-8.58
5/9/2021 5:15,69.511,-8.05
5/9/2021 5:30,69.523,-8.05
5/9/2021 5:45,69.51,-8.182
5/9/2021 6:00,69.523,-8.05
5/9/2021 6:15,69.516,-7.527
5/9/2021 6:30,69.508,-7.01
5/9/2021 6:45,69.495,-5.745
5/9/2021 7:00,69.514,-5.125
5/9/2021 7:15,69.518,-4.636
5/9/2021 7:30,69.499,-4.031
5/9/2021 7:45,69.489,-3.792
5/9/2021 8:00,69.504,-3.553
5/9/2021 8:15,69.478,-3.672
5/9/2021 8:30,69.493,-3.434
5/9/2021 8:45,69.484,-3.079
5/9/2021 9:00,69.476,-2.61
5/9/2021 9:15,69.473,-1.684
5/9/2021 9:30,69.463,-1.456
5/9/2021 9:45,69.446,-0.662
5/9/2021 10:00,69.454,1.33
5/9/2021 10:15,69.43,1.439
5/9/2021 10:30,69.455,1.439
5/9/2021 10:45,69.422,1.872
5/9/2021 11:00,69.429,2.517
5/9/2021 11:15,69.416,3.683
5/9/2021 11:30,69.387,4.415
5/9/2021 11:45,69.399,3.261
5/9/2021 12:00,69.375,2.088
5/9/2021 12:15,69.362,2.088
5/9/2021 12:30,69.377,2.303
5/9/2021 12:45,69.373,1.98
5/9/2021 13:00,69.359,1.764
5/9/2021 13:15,69.372,1.872
5/9/2021 13:30,69.359,1.764
5/9/2021 13:45,69.366,1.221
5/9/2021 14:00,69.34,1.112
5/9/2021 14:15,69.365,1.112
5/9/2021 14:30,69.36,0.674
5/9/2021 14:45,69.346,0.563
5/9/2021 15:00,69.357,0.343
5/9/2021 15:15,69.342,0.121
5/9/2021 15:30,69.346,0.563
5/9/2021 15:45,69.344,0.343
5/9/2021 16:00,69.368,0.232
5/9/2021 16:15,69.354,0.121
5/9/2021 16:30,69.354,0.121
5/9/2021 16:45,69.379,0.121
5/9/2021 17:00,69.366,0.01
5/9/2021 17:15,69.376,-0.213
5/9/2021 17:30,69.396,-0.662
5/9/2021 17:45,69.429,-1.114
5/9/2021 18:00,69.437,-1.57
5/9/2021 18:15,69.469,-2.03
5/9/2021 18:30,69.477,-2.494
5/9/2021 18:45,69.499,-2.844
5/9/2021 19:00,69.496,-3.079
5/9/2021 19:15,69.506,-3.316
5/9/2021 19:30,69.505,-3.434
5/9/2021 19:45,69.515,-3.672
5/9/2021 20:00,69.528,-3.672
5/9/2021 20:15,69.539,-3.792
5/9/2021 20:30,69.54,-3.672
5/9/2021 20:45,69.539,-3.792
5/9/2021 21:00,69.539,-3.792
5/9/2021 21:15,69.551,-3.792
5/9/2021 21:30,69.539,-3.792
5/9/2021 21:45,69.538,-3.911
5/9/2021 22:00,69.525,-3.911
5/9/2021 22:15,69.538,-3.911
5/9/2021 22:30,69.524,-4.031
5/9/2021 22:45,69.512,-4.031
5/9/2021 23:00,69.512,-4.031
5/9/2021 23:15,69.523,-4.152
5/9/2021 23:30,69.498,-4.152
5/9/2021 23:45,69.486,-4.152
5/10/2021 0:00,69.471,-4.393
5/10/2021 0:15,69.47,-4.514
5/10/2021 0:30,69.484,-4.393
5/10/2021 0:45,69.46,-4.272
5/10/2021 1:00,69.446,-4.393
5/10/2021 1:15,69.434,-4.393
5/10/2021 1:30,69.421,-4.393
5/10/2021 1:45,69.41,-4.272
5/10/2021 2:00,69.397,-4.393
5/10/2021 2:15,69.397,-4.393
5/10/2021 2:30,69.409,-4.393
5/10/2021 2:45,69.397,-4.393
5/10/2021 3:00,69.408,-4.514
5/10/2021 3:15,69.383,-4.514
5/10/2021 3:30,69.394,-4.636
5/10/2021 3:45,69.381,-4.758
5/10/2021 4:00,69.367,-4.88
5/10/2021 4:15,69.367,-4.88
5/10/2021 4:30,69.355,-4.88
5/10/2021 4:45,69.355,-4.88
5/10/2021 5:00,69.356,-4.758
5/10/2021 5:15,69.345,-4.636
5/10/2021 5:30,69.359,-4.393
5/10/2021 5:45,69.373,-4.272
5/10/2021 6:00,69.363,-4.031
5/10/2021 6:15,69.353,-3.792
5/10/2021 6:30,69.369,-3.434
5/10/2021 6:45,69.37,-3.316
5/10/2021 7:00,69.369,-3.434
5/10/2021 7:15,69.371,-3.197
5/10/2021 7:30,69.374,-2.844
5/10/2021 7:45,69.366,-2.494
5/10/2021 8:00,69.358,-2.03
5/10/2021 8:15,69.328,-1.228
5/10/2021 8:30,69.323,-0.549
5/10/2021 8:45,69.358,-0.774
5/10/2021 9:00,69.344,-0.887
5/10/2021 9:15,69.327,-1.341
5/10/2021 9:30,69.346,-1.914
5/10/2021 9:45,69.349,-1.684
5/10/2021 10:00,69.354,-1.114
5/10/2021 10:15,69.344,-0.887
5/10/2021 10:30,69.358,-0.774
5/10/2021 10:45,69.334,-0.662
5/10/2021 11:00,69.324,-0.437
5/10/2021 11:15,69.325,-0.325
5/10/2021 11:30,69.316,-1.228
5/10/2021 11:45,69.325,-1.57
5/10/2021 12:00,69.323,-1.799
5/10/2021 12:15,69.322,-1.914
5/10/2021 12:30,69.326,-1.456
5/10/2021 12:45,69.307,-0.887
5/10/2021 13:00,69.298,-0.549
5/10/2021 13:15,69.305,0.121
5/10/2021 13:30,69.293,0.232
5/10/2021 13:45,69.315,-0.102
5/10/2021 14:00,69.299,-0.437
5/10/2021 14:15,69.33,-1.114
5/10/2021 14:30,69.354,-2.377
5/10/2021 14:45,69.361,-2.962
5/10/2021 15:00,69.37,-3.316
5/10/2021 15:15,69.391,-3.672
5/10/2021 15:30,69.414,-3.911
5/10/2021 15:45,69.447,-4.272
5/10/2021 16:00,69.435,-4.272
5/10/2021 16:15,69.439,-3.911
5/10/2021 16:30,69.452,-3.792
5/10/2021 16:45,69.481,-4.636
5/10/2021 17:00,69.489,-5.125
5/10/2021 17:15,69.511,-5.372
5/10/2021 17:30,69.523,-5.496
5/10/2021 17:45,69.535,-5.496
5/10/2021 18:00,69.536,-5.372
5/10/2021 18:15,69.525,-5.249
5/10/2021 18:30,69.536,-5.372
5/10/2021 18:45,69.547,-5.496
5/10/2021 19:00,69.57,-5.745
5/10/2021 19:15,69.58,-5.995
5/10/2021 19:30,69.579,-6.12
5/10/2021 19:45,69.59,-6.246
5/10/2021 20:00,69.615,-6.246
5/10/2021 20:15,69.613,-6.373
5/10/2021 20:30,69.625,-6.499
5/10/2021 20:45,69.623,-6.626
5/10/2021 21:00,69.647,-6.754
5/10/2021 21:15,69.647,-6.754
5/10/2021 21:30,69.635,-6.754
5/10/2021 21:45,69.633,-6.882
5/10/2021 22:00,69.646,-6.882
5/10/2021 22:15,69.633,-6.882
5/10/2021 22:30,69.621,-6.882
5/10/2021 22:45,69.622,-6.754
5/10/2021 23:00,69.599,-6.626
5/10/2021 23:15,69.599,-6.626
5/10/2021 23:30,69.589,-6.373
5/10/2021 23:45,69.577,-6.246
5/11/2021 0:00,69.577,-6.246
5/11/2021 0:15,69.572,-6.882
5/11/2021 0:30,69.564,-7.657
5/11/2021 0:45,69.558,-8.314
5/11/2021 1:00,69.555,-8.713
5/11/2021 1:15,69.576,-9.117
5/11/2021 1:30,69.573,-9.388
5/11/2021 1:45,69.571,-9.662
5/11/2021 2:00,69.57,-9.799
5/11/2021 2:15,69.579,-10.075
5/11/2021 2:30,69.591,-10.214
5/11/2021 2:45,69.578,-10.214
5/11/2021 3:00,69.579,-10.075
5/11/2021 3:15,69.581,-9.937
5/11/2021 3:30,69.572,-9.525
5/11/2021 3:45,69.573,-9.388
5/11/2021 4:00,69.587,-9.252
5/11/2021 4:15,69.588,-9.117
5/11/2021 4:30,69.591,-8.847
5/11/2021 4:45,69.591,-8.847
5/11/2021 5:00,69.579,-8.713
5/11/2021 5:15,69.582,-8.447
5/11/2021 5:30,69.572,-8.182
5/11/2021 5:45,69.577,-7.657
5/11/2021 6:00,69.616,-7.397
5/11/2021 6:15,69.609,-6.882
5/11/2021 6:30,69.61,-6.754
5/11/2021 6:45,69.58,-5.995
5/11/2021 7:00,69.587,-5.249
5/11/2021 7:15,69.568,-4.636
5/11/2021 7:30,69.58,-4.636
5/11/2021 7:45,69.579,-4.758
5/11/2021 8:00,69.585,-4.152
5/11/2021 8:15,69.568,-2.145
5/11/2021 8:30,69.552,-2.494
5/11/2021 8:45,69.545,-1.914
5/11/2021 9:00,69.573,-1.57
5/11/2021 9:15,69.535,-0.437
5/11/2021 9:30,69.534,0.674
5/11/2021 9:45,69.552,0.01
5/11/2021 10:00,69.546,-0.549
5/11/2021 10:15,69.542,1.439
5/11/2021 10:30,69.526,2.303
5/11/2021 10:45,69.579,0.232
5/11/2021 11:00,69.594,-0.774
5/11/2021 11:15,69.613,-1.341
5/11/2021 11:30,69.613,-1.341
5/11/2021 11:45,69.649,-2.727
5/11/2021 12:00,69.644,-3.197
5/11/2021 12:15,69.679,-3.434
5/11/2021 12:30,69.68,-3.316
5/11/2021 12:45,69.686,-2.727
5/11/2021 13:00,69.682,-1.914
5/11/2021 13:15,69.692,-0.887
5/11/2021 13:30,69.703,-1.001
5/11/2021 13:45,69.71,-1.57
5/11/2021 14:00,69.727,-1.114
5/11/2021 14:15,69.74,-1.001
5/11/2021 14:30,69.729,-0.887
5/11/2021 14:45,69.733,0.674
5/11/2021 15:00,69.73,2.837
5/11/2021 15:15,69.737,1.112
5/11/2021 15:30,69.729,0.343
5/11/2021 15:45,69.769,-0.662
5/11/2021 16:00,69.794,-1.799
5/11/2021 16:15,69.824,-2.61
5/11/2021 16:30,69.81,-2.727
5/11/2021 16:45,69.806,-1.914
5/11/2021 17:00,69.808,-1.684
5/11/2021 17:15,69.832,-1.799
5/11/2021 17:30,69.816,-2.145
5/11/2021 17:45,69.861,-2.61
